"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141"
"S22",446.3998222351074,452.183780670166,460.2123222351074,460.2123222351074,450.9953727722168,450.9953727722168,450.9953727722168,459.70899200439453,459.70899200439453,461.77573013305664,462.55157470703125,458.19074630737305,458.19074630737305,458.19074630737305,463.88416290283203,463.97883224487305,460.8598327636719,460.8598327636719,460.8598327636719,464.34211349487305,466.1780319213867,466.1780319213867,466.1780319213867,467.1432189941406,467.1432189941406,466.63988876342773,466.1741256713867,466.1741256713867,466.1741256713867,466.73065185546875,466.73065185546875,461.7303466796875,461.7303466796875,461.7303466796875,463.6116485595703,463.6116485595703,463.6116485595703,463.2898483276367,459.8905220031738,457.73301696777344,454.1597557067871,450.5747718811035,429.06768798828125,429.06768798828125,426.15563201904297,426.15563201904297,417.53668212890625,417.53668212890625,417.53668212890625,365.74310302734375,313.77256774902344,313.77256774902344,259.0669250488281,259.0669250488281,259.0669250488281,294.9593200683594,270.00318908691406,210.67559814453125,210.67559814453125,210.67559814453125,227.2120361328125,217.86376953125,217.86376953125,213.00640869140625,213.00640869140625,213.00640869140625,237.1378173828125,237.1378173828125,237.1378173828125,236.3953857421875,220.14248657226562,220.14248657226562,220.14248657226562,209.32659912109375,201.87899780273438,201.87899780273438,194.75439453125,194.75439453125,144.02215576171875,144.02215576171875,144.02215576171875,196.18020629882812,196.18020629882812,196.18020629882812,121.18170166015625,121.18170166015625,121.18170166015625,148.70974731445312,138.45550537109375,138.45550537109375,138.45550537109375,125.53311157226562,125.53311157226562,125.53311157226562,183.5994873046875,207.40890502929688,207.40890502929688,220.21185302734375,220.21185302734375,177.57290649414062,177.57290649414062,177.57290649414062,184.60430908203125,200.85250854492188,200.85250854492188,200.85250854492188,214.37136840820312,214.37136840820312,241.67202758789062,282.2644348144531,333.88038635253906,343.82757568359375,343.82757568359375,343.82757568359375,352.12451171875,359.64537048339844,341.1467742919922,341.1467742919922,341.1467742919922,374.0285339355469,379.5104446411133,380.55814361572266,380.55814361572266,392.0240173339844,392.0240173339844,399.3220977783203,399.3220977783203,399.3220977783203,403.73242950439453,410.74627685546875,400.2992248535156,400.2992248535156,400.2992248535156,368.1107940673828,368.1107940673828,368.1107940673828,386.95704650878906,420.11131286621094,420.11131286621094,420.11131286621094,438.55693435668945,438.6101303100586
"S23",446.3998222351074,452.183780670166,460.2123222351074,460.2123222351074,450.9953727722168,450.9953727722168,450.9953727722168,459.70899200439453,459.70899200439453,461.77573013305664,462.55157470703125,458.19074630737305,458.19074630737305,458.19074630737305,463.88416290283203,463.97883224487305,460.8598327636719,460.8598327636719,460.8598327636719,464.34211349487305,466.1780319213867,466.1780319213867,466.1780319213867,467.1432189941406,467.1432189941406,466.63988876342773,466.1741256713867,466.1741256713867,466.1741256713867,466.73065185546875,466.73065185546875,461.7303466796875,461.7303466796875,461.7303466796875,463.6116485595703,463.6116485595703,463.6116485595703,463.2898483276367,459.8905220031738,457.73301696777344,454.1597557067871,450.5747718811035,429.06768798828125,429.06768798828125,426.15563201904297,426.15563201904297,417.53668212890625,417.53668212890625,417.53668212890625,365.74310302734375,313.77256774902344,313.77256774902344,259.0669250488281,259.0669250488281,259.0669250488281,294.9593200683594,270.00318908691406,210.67559814453125,210.67559814453125,210.67559814453125,227.2120361328125,217.86376953125,217.86376953125,217.86376953125,220.94650268554688,220.94650268554688,237.1378173828125,237.1378173828125,237.1378173828125,236.3953857421875,220.14248657226562,220.14248657226562,220.14248657226562,233.91879272460938,204.98751831054688,204.98751831054688,194.75439453125,194.75439453125,194.75439453125,206.55868530273438,206.55868530273438,213.10678100585938,213.10678100585938,200.10592651367188,183.90762329101562,183.90762329101562,148.70974731445312,148.70974731445312,119.83392333984375,119.83392333984375,119.83392333984375,138.6558837890625,138.6558837890625,138.6558837890625,183.5994873046875,207.40890502929688,207.40890502929688,220.21185302734375,220.21185302734375,177.57290649414062,177.57290649414062,177.57290649414062,184.60430908203125,215.80169677734375,215.80169677734375,214.37136840820312,214.37136840820312,214.37136840820312,241.67202758789062,282.2644348144531,333.88038635253906,343.82757568359375,343.82757568359375,343.82757568359375,352.12451171875,359.64537048339844,341.1467742919922,341.1467742919922,341.1467742919922,374.0285339355469,379.5104446411133,380.55814361572266,380.55814361572266,392.0240173339844,392.0240173339844,399.3220977783203,399.3220977783203,399.3220977783203,403.73242950439453,410.74627685546875,400.2992248535156,400.2992248535156,400.2992248535156,368.1107940673828,368.1107940673828,368.1107940673828,386.95704650878906,420.11131286621094,420.11131286621094,420.11131286621094,438.55693435668945,438.6101303100586
"S24",396.3398971557617,396.3398971557617,409.0166549682617,409.0166549682617,408.1454620361328,408.08011627197266,399.813720703125,399.813720703125,399.813720703125,403.67430877685547,412.70755767822266,410.4957962036133,410.4957962036133,410.4957962036133,415.43907928466797,415.43907928466797,413.78455352783203,413.78455352783203,413.78455352783203,417.18900299072266,417.18900299072266,426.5708770751953,427.13023376464844,432.51759338378906,432.51759338378906,433.54557037353516,433.54557037353516,433.54557037353516,434.71216583251953,435.63417053222656,435.5248565673828,433.5038833618164,433.5038833618164,433.5038833618164,430.3774108886719,425.1124725341797,425.1124725341797,424.6812973022461,424.6812973022461,417.0585479736328,407.7701187133789,397.1986083984375,393.95740509033203,368.32545471191406,368.32545471191406,349.92555236816406,331.62059020996094,296.7118377685547,290.74977111816406,290.74977111816406,256.96710205078125,243.97470092773438,243.97470092773438,223.78839111328125,213.88772583007812,173.82516479492188,173.82516479492188,173.82516479492188,174.39248657226562,174.39248657226562,174.39248657226562,217.86376953125,217.86376953125,217.86376953125,220.94650268554688,218.81585693359375,218.81585693359375,218.81585693359375,229.78195190429688,232.25094604492188,204.17129516601562,204.17129516601562,204.17129516601562,214.00030517578125,204.98751831054688,204.98751831054688,135.40206909179688,135.40206909179688,135.40206909179688,206.55868530273438,206.55868530273438,213.10678100585938,123.37466430664062,123.37466430664062,123.37466430664062,158.47250366210938,109.83135986328125,109.83135986328125,109.83135986328125,103.07608032226562,103.07608032226562,103.07608032226562,138.6558837890625,138.6558837890625,150.86865234375,153.80560302734375,153.80560302734375,194.89993286132812,197.83905029296875,153.35845947265625,153.35845947265625,153.35845947265625,180.95138549804688,215.80169677734375,206.1136474609375,203.23114013671875,182.9261474609375,182.9261474609375,182.9261474609375,198.79556274414062,197.38369750976562,197.38369750976562,197.38369750976562,208.84466552734375,238.77310180664062,238.77310180664062,249.4169921875,249.4169921875,253.1216583251953,291.5011291503906,293.17987060546875,298.10133361816406,283.4580841064453,283.4580841064453,283.4580841064453,319.9447021484375,327.8931579589844,327.8931579589844,330.3808898925781,344.0060272216797,343.0277099609375,343.0277099609375,332.6964874267578,322.5387420654297,322.5387420654297,322.5387420654297,338.34437561035156,362.4073944091797,370.5953826904297,370.5953826904297,370.5953826904297,386.4953079223633
"S25",270.9266662597656,270.9266662597656,286.41017150878906,286.41017150878906,286.41017150878906,354.9330596923828,367.4457092285156,360.59022521972656,360.59022521972656,360.59022521972656,386.21875762939453,386.21875762939453,309.2990417480469,309.2990417480469,309.2990417480469,311.26487731933594,311.26487731933594,311.26487731933594,318.78875732421875,380.97460174560547,401.04917907714844,402.87835693359375,402.87835693359375,402.87835693359375,407.46044921875,407.46044921875,414.1600646972656,414.2446517944336,414.2446517944336,409.73567962646484,409.73567962646484,409.73567962646484,414.38621520996094,414.38621520996094,414.2364959716797,349.7478332519531,349.7478332519531,349.7478332519531,394.5717086791992,394.5717086791992,393.0130386352539,385.23486328125,385.23486328125,368.32545471191406,354.2474822998047,339.64866638183594,327.0620880126953,296.7118377685547,260.1427764892578,260.1427764892578,256.96710205078125,243.97470092773438,223.18099975585938,154.99957275390625,154.99957275390625,152.47967529296875,152.47967529296875,152.47967529296875,174.39248657226562,174.39248657226562,174.39248657226562,216.82672119140625,216.82672119140625,216.82672119140625,214.17398071289062,189.96868896484375,189.96868896484375,189.96868896484375,198.0941162109375,198.0941162109375,181.76895141601562,181.76895141601562,181.76895141601562,211.24392700195312,204.98751831054688,204.02920532226562,135.40206909179688,135.40206909179688,135.40206909179688,171.96844482421875,206.55868530273438,213.10678100585938,130.38580322265625,130.38580322265625,130.38580322265625,143.6160888671875,120.55648803710938,120.55648803710938,118.4691162109375,118.4691162109375,118.4691162109375,152.06314086914062,150.86865234375,150.86865234375,137.75668334960938,137.75668334960938,137.75668334960938,172.72802734375,150.37258911132812,150.37258911132812,150.37258911132812,160.02963256835938,171.293701171875,215.80169677734375,206.1136474609375,200.101806640625,182.9261474609375,182.9261474609375,182.9261474609375,198.79556274414062,197.38369750976562,197.38369750976562,197.38369750976562,202.80230712890625,169.83602905273438,169.83602905273438,169.83602905273438,197.62045288085938,216.62506103515625,217.71273803710938,217.71273803710938,250.3187713623047,269.7500915527344,217.84130859375,217.84130859375,217.84130859375,268.6199188232422,268.6199188232422,271.38201904296875,284.61163330078125,211.40316772460938,211.40316772460938,211.40316772460938,262.6156005859375,311.9940643310547,311.9940643310547,322.17576599121094,334.9855499267578,329.9598083496094,329.9598083496094,325.5105895996094,325.5105895996094
"S26",252.07461547851562,252.07461547851562,273.9560089111328,273.9560089111328,276.99940490722656,276.99940490722656,276.9178466796875,276.9178466796875,264.28138732910156,264.28138732910156,264.28138732910156,266.43328857421875,309.2990417480469,309.2990417480469,309.2990417480469,311.26487731933594,311.26487731933594,311.26487731933594,331.6773986816406,331.6773986816406,335.2401428222656,335.2401428222656,335.2401428222656,337.5796661376953,343.1004333496094,343.1004333496094,337.0977020263672,337.0977020263672,337.0977020263672,341.380615234375,341.380615234375,341.380615234375,341.5419006347656,351.52516174316406,351.52516174316406,354.01133728027344,351.4194030761719,350.95330810546875,350.95330810546875,350.95330810546875,321.08055114746094,273.4884490966797,273.4884490966797,273.4884490966797,226.81195068359375,226.81195068359375,176.85699462890625,119.38088989257812,119.38088989257812,119.38088989257812,129.88455200195312,115.00732421875,115.00732421875,110.71688842773438,110.71688842773438,110.71688842773438,189.92214965820312,175.26913452148438,106.25674438476562,106.25674438476562,106.25674438476562,160.19046020507812,167.9295654296875,167.9295654296875,167.9295654296875,193.21197509765625,96.14547729492188,96.14547729492188,96.14547729492188,180.32113647460938,183.97421264648438,183.97421264648438,192.91079711914062,168.8974609375,168.8974609375,168.8974609375,187.56793212890625,187.56793212890625,187.56793212890625,171.36886596679688,171.36886596679688,136.58807373046875,136.58807373046875,136.58807373046875,182.42645263671875,168.06488037109375,168.06488037109375,116.24932861328125,116.24932861328125,116.24932861328125,201.31524658203125,205.02523803710938,190.9410400390625,185.63967895507812,185.63967895507812,172.72802734375,172.72802734375,172.72802734375,181.31390380859375,181.31390380859375,181.31390380859375,188.59432983398438,176.02822875976562,176.02822875976562,147.92739868164062,147.92739868164062,146.00949096679688,146.00949096679688,146.00949096679688,130.369873046875,130.369873046875,130.369873046875,136.43896484375,173.75946044921875,166.64028930664062,166.64028930664062,161.0848388671875,138.4599609375,138.4599609375,129.55633544921875,129.55633544921875,129.55633544921875,114.75289916992188,114.75289916992188,114.75289916992188,177.46218872070312,180.9410400390625,180.9410400390625,175.87789916992188,175.87789916992188,175.87789916992188,203.31842041015625,202.14102172851562,196.16021728515625,194.77297973632812,194.77297973632812,194.77297973632812,216.3902587890625,205.00390625,185.14321899414062,185.14321899414062,179.76690673828125
"S27",212.662841796875,225.95233154296875,225.95233154296875,225.95233154296875,265.5890350341797,265.5890350341797,295.2866516113281,289.2578125,289.2578125,287.54449462890625,287.54449462890625,287.54449462890625,320.6322479248047,322.8672332763672,322.8672332763672,333.7376251220703,333.7376251220703,340.6723937988281,339.56214904785156,339.56214904785156,339.56214904785156,340.4031677246094,340.4031677246094,340.4031677246094,348.686279296875,348.686279296875,348.686279296875,349.6798095703125,351.2238311767578,351.2238311767578,348.2407684326172,348.2407684326172,348.2407684326172,351.92237854003906,351.92237854003906,354.01133728027344,352.91790771484375,350.95330810546875,350.95330810546875,350.95330810546875,321.08055114746094,311.44557189941406,301.10443115234375,288.657470703125,226.81195068359375,226.81195068359375,226.81195068359375,226.38796997070312,226.38796997070312,177.93093872070312,177.93093872070312,154.41937255859375,154.41937255859375,154.41937255859375,216.43402099609375,228.044677734375,228.044677734375,232.65786743164062,230.74288940429688,230.74288940429688,230.74288940429688,223.24563598632812,223.24563598632812,223.24563598632812,212.88082885742188,212.88082885742188,205.99887084960938,205.99887084960938,205.99887084960938,229.299560546875,215.54437255859375,192.91079711914062,192.91079711914062,168.8974609375,168.8974609375,168.8974609375,217.22213745117188,217.22213745117188,208.59872436523438,208.59872436523438,208.59872436523438,234.12408447265625,216.15087890625,216.15087890625,216.15087890625,235.08041381835938,236.26791381835938,236.26791381835938,221.86956787109375,221.86956787109375,221.86956787109375,213.22372436523438,213.22372436523438,213.22372436523438,218.85025024414062,192.26681518554688,192.26681518554688,192.26681518554688,205.20159912109375,205.20159912109375,195.51022338867188,195.51022338867188,195.51022338867188,206.60052490234375,206.60052490234375,177.7821044921875,177.7821044921875,177.75833129882812,177.75833129882812,168.65591430664062,168.65591430664062,168.65591430664062,173.75946044921875,173.75946044921875,166.64028930664062,166.64028930664062,161.0848388671875,161.0848388671875,161.0848388671875,125.27487182617188,125.27487182617188,125.27487182617188,142.58612060546875,142.58612060546875,142.58612060546875,177.46218872070312,158.09393310546875,158.09393310546875,158.09393310546875,172.7213134765625,172.7213134765625,178.95065307617188,193.84515380859375,193.84515380859375,176.56927490234375,176.56927490234375,176.56927490234375,202.41311645507812,179.92999267578125,168.69406127929688,168.69406127929688,153.47796630859375
"S28",228.04180908203125,240.10379028320312,240.10379028320312,240.10379028320312,276.47776794433594,290.2236633300781,295.2866516113281,295.2866516113281,297.3043670654297,297.3043670654297,306.1658020019531,306.1658020019531,320.6322479248047,322.8672332763672,322.8672332763672,335.17864990234375,335.17864990234375,340.6723937988281,345.71229553222656,345.71229553222656,345.71229553222656,348.38169860839844,348.38169860839844,353.54173278808594,353.15745544433594,353.15745544433594,353.15745544433594,354.5021209716797,355.8795928955078,355.8795928955078,357.4694366455078,362.1780548095703,361.50840759277344,361.50840759277344,361.50840759277344,354.01133728027344,352.91790771484375,350.95330810546875,350.95330810546875,350.95330810546875,321.08055114746094,315.79798889160156,302.38230895996094,288.657470703125,226.81195068359375,226.81195068359375,226.81195068359375,226.38796997070312,226.38796997070312,177.93093872070312,177.93093872070312,154.41937255859375,154.41937255859375,154.41937255859375,216.43402099609375,228.044677734375,228.044677734375,232.65786743164062,230.74288940429688,230.74288940429688,230.74288940429688,223.24563598632812,223.24563598632812,223.24563598632812,212.88082885742188,212.88082885742188,205.99887084960938,205.99887084960938,205.99887084960938,229.299560546875,215.54437255859375,192.91079711914062,192.91079711914062,168.8974609375,168.8974609375,168.8974609375,217.22213745117188,217.22213745117188,208.59872436523438,208.59872436523438,208.59872436523438,234.12408447265625,216.15087890625,216.15087890625,216.15087890625,235.08041381835938,236.26791381835938,236.26791381835938,221.86956787109375,221.86956787109375,221.86956787109375,213.22372436523438,213.22372436523438,213.22372436523438,218.85025024414062,192.26681518554688,192.26681518554688,192.26681518554688,205.20159912109375,205.20159912109375,195.51022338867188,195.51022338867188,195.51022338867188,206.60052490234375,206.60052490234375,170.45947265625,170.45947265625,170.45947265625,177.75833129882812,168.65591430664062,168.65591430664062,168.65591430664062,173.75946044921875,173.75946044921875,166.64028930664062,166.64028930664062,159.23956298828125,159.23956298828125,159.23956298828125,119.90731811523438,119.90731811523438,119.90731811523438,134.775146484375,134.775146484375,145.24581909179688,146.73446655273438,146.73446655273438,155.09945678710938,164.60540771484375,151.77679443359375,151.77679443359375,151.77679443359375,158.3231201171875,158.3231201171875,175.0177001953125,178.53445434570312,178.53445434570312,166.9388427734375,166.9388427734375,166.9388427734375,188.29953002929688,188.29953002929688
"S29",301.73248291015625,303.3943176269531,303.3943176269531,309.3283386230469,326.0218505859375,326.0218505859375,343.2813415527344,330.9427032470703,330.9427032470703,330.9427032470703,342.82289123535156,342.82289123535156,342.82289123535156,360.7820129394531,360.7820129394531,363.81333923339844,373.66127014160156,373.66127014160156,380.49886322021484,376.8379898071289,376.8379898071289,376.8379898071289,378.40055084228516,378.40055084228516,379.7937240600586,379.7937240600586,379.7937240600586,378.2084732055664,378.2084732055664,377.0564193725586,363.33807373046875,363.33807373046875,363.33807373046875,365.49090576171875,365.49090576171875,365.49090576171875,366.40550231933594,357.8362731933594,357.8362731933594,356.4535369873047,342.8450927734375,342.8450927734375,321.2893524169922,280.00645446777344,260.47816467285156,255.19000244140625,236.18344116210938,226.38796997070312,226.38796997070312,177.93093872070312,177.93093872070312,154.41937255859375,154.41937255859375,154.41937255859375,208.77313232421875,208.77313232421875,208.77313232421875,232.65786743164062,230.74288940429688,230.74288940429688,230.74288940429688,217.86123657226562,217.86123657226562,217.86123657226562,211.41189575195312,211.41189575195312,205.99887084960938,205.99887084960938,205.99887084960938,229.299560546875,211.33023071289062,136.98919677734375,136.98919677734375,136.98919677734375,152.72772216796875,152.72772216796875,217.22213745117188,217.22213745117188,135.37646484375,135.37646484375,135.37646484375,234.12408447265625,216.15087890625,216.15087890625,216.15087890625,235.08041381835938,236.26791381835938,236.26791381835938,221.86956787109375,221.86956787109375,221.86956787109375,213.22372436523438,213.22372436523438,213.22372436523438,218.85025024414062,192.26681518554688,192.26681518554688,192.26681518554688,205.20159912109375,205.20159912109375,195.51022338867188,176.70913696289062,176.70913696289062,176.70913696289062,206.60052490234375,149.7689208984375,149.7689208984375,149.7689208984375,157.99588012695312,157.99588012695312,168.65591430664062,168.65591430664062,162.56301879882812,97.21710205078125,97.21710205078125,97.21710205078125,111.23699951171875,111.23699951171875,144.19219970703125,119.90731811523438,119.90731811523438,119.90731811523438,134.48614501953125,134.48614501953125,145.24581909179688,151.292724609375,151.292724609375,166.08599853515625,181.29742431640625,181.29742431640625,169.17672729492188,169.17672729492188,169.17672729492188,174.90682983398438,175.0177001953125,202.91281127929688,163.96176147460938,163.96176147460938,163.96176147460938,220.25418090820312,220.25418090820312,220.25418090820312
"S30",301.73248291015625,303.3943176269531,303.3943176269531,309.3283386230469,326.0218505859375,326.0218505859375,343.2813415527344,330.9427032470703,330.9427032470703,330.9427032470703,342.82289123535156,342.82289123535156,342.82289123535156,360.7820129394531,360.7820129394531,363.81333923339844,373.66127014160156,373.66127014160156,380.49886322021484,376.8379898071289,376.8379898071289,376.8379898071289,378.40055084228516,378.40055084228516,379.7937240600586,379.7937240600586,379.7937240600586,378.2084732055664,378.2084732055664,377.0564193725586,363.33807373046875,363.33807373046875,363.33807373046875,365.49090576171875,365.49090576171875,365.49090576171875,366.40550231933594,357.8362731933594,357.8362731933594,356.4535369873047,342.8450927734375,342.8450927734375,321.2893524169922,280.00645446777344,260.47816467285156,236.98672485351562,215.95941162109375,198.4990234375,153.97171020507812,153.97171020507812,153.97171020507812,149.94561767578125,149.94561767578125,149.94561767578125,189.15878295898438,184.7794189453125,152.6627197265625,133.03976440429688,133.03976440429688,133.03976440429688,153.63168334960938,153.63168334960938,153.63168334960938,169.2694091796875,169.30624389648438,169.30624389648438,168.63400268554688,168.63400268554688,168.63400268554688,176.25677490234375,128.00164794921875,81.36285400390625,81.36285400390625,81.36285400390625,106.11831665039062,106.11831665039062,153.24447631835938,143.78787231445312,112.49114990234375,112.49114990234375,112.49114990234375,144.20947265625,139.98114013671875,139.98114013671875,139.98114013671875,152.57260131835938,166.35488891601562,166.35488891601562,126.45651245117188,126.45651245117188,126.45651245117188,145.71395874023438,145.71395874023438,145.71395874023438,151.91751098632812,113.60037231445312,113.60037231445312,113.60037231445312,117.93563842773438,117.93563842773438,115.35830688476562,92.94723510742188,92.06784057617188,92.06784057617188,92.06784057617188,101.56271362304688,148.199951171875,84.60354614257812,84.60354614257812,84.60354614257812,124.50155639648438,124.50155639648438,123.38644409179688,83.093017578125,83.093017578125,76.291748046875,76.291748046875,76.291748046875,110.197509765625,110.197509765625,122.192138671875,133.798095703125,134.48614501953125,117.69534301757812,117.69534301757812,117.69534301757812,151.292724609375,166.08599853515625,181.29742431640625,181.29742431640625,169.17672729492188,169.17672729492188,169.17672729492188,174.90682983398438,175.0177001953125,202.91281127929688,163.96176147460938,163.96176147460938,163.96176147460938,220.25418090820312,220.25418090820312,220.25418090820312
"S31",301.73248291015625,303.3943176269531,303.3943176269531,309.3283386230469,326.0218505859375,326.0218505859375,343.2813415527344,344.2097473144531,344.2097473144531,344.2097473144531,342.82289123535156,342.82289123535156,342.82289123535156,360.7820129394531,360.7820129394531,363.81333923339844,373.66127014160156,373.66127014160156,380.49886322021484,376.8379898071289,376.8379898071289,376.8379898071289,378.40055084228516,378.40055084228516,381.7925491333008,382.96598052978516,383.9318313598633,383.9318313598633,384.68685150146484,384.68685150146484,378.57247161865234,378.57247161865234,378.57247161865234,381.6839828491211,378.27903747558594,378.27903747558594,370.0178680419922,364.3664855957031,364.3664855957031,364.3664855957031,347.2061462402344,347.2061462402344,321.2893524169922,280.00645446777344,260.47816467285156,240.28240966796875,184.95095825195312,184.95095825195312,184.95095825195312,227.41033935546875,202.96804809570312,202.96804809570312,202.96804809570312,192.4124755859375,192.4124755859375,75.2047119140625,75.2047119140625,75.2047119140625,112.02603149414062,155.2197265625,155.2197265625,164.07009887695312,182.42730712890625,182.42730712890625,153.39700317382812,58.987579345703125,58.987579345703125,58.987579345703125,69.59695434570312,160.73123168945312,144.779296875,144.779296875,123.78213500976562,96.92202758789062,51.749114990234375,51.749114990234375,-59.97613525390625,-59.97613525390625,-59.97613525390625,-8.66302490234375,12.812103271484375,-68.63385009765625,-68.63385009765625,-68.63385009765625,61.037933349609375,72.02572631835938,161.6571044921875,167.37918090820312,167.37918090820312,170.08523559570312,145.68179321289062,145.03610229492188,145.03610229492188,145.03610229492188,161.83489990234375,149.63247680664062,149.63247680664062,149.63247680664062,153.41802978515625,146.8521728515625,146.8521728515625,47.6688232421875,47.6688232421875,47.6688232421875,87.91204833984375,59.04522705078125,-33.916259765625,-33.916259765625,-33.916259765625,139.821044921875,40.288055419921875,40.288055419921875,40.288055419921875,89.45913696289062,89.45913696289062,158.49142456054688,158.49142456054688,158.49142456054688,93.83340454101562,93.83340454101562,93.83340454101562,143.82357788085938,124.40087890625,124.40087890625,124.40087890625,182.51504516601562,182.51504516601562,182.51504516601562,191.91262817382812,185.35562133789062,169.17672729492188,169.17672729492188,156.98541259765625,156.98541259765625,156.98541259765625,202.91281127929688,204.58676147460938,204.58676147460938,204.58676147460938,220.25418090820312,220.25418090820312,220.25418090820312
"S32",282.66246032714844,282.66246032714844,310.3252868652344,374.90052795410156,381.3687286376953,381.3687286376953,381.3687286376953,392.90687561035156,394.6023483276367,394.6023483276367,386.6273956298828,386.6273956298828,386.6273956298828,396.6922073364258,396.6922073364258,396.6922073364258,404.9222412109375,400.1510009765625,400.1510009765625,400.1510009765625,410.22241973876953,410.22241973876953,412.6422424316406,411.18690490722656,411.18690490722656,411.18690490722656,414.21253967285156,411.8020782470703,407.68567657470703,407.68567657470703,407.68567657470703,414.2829284667969,414.2829284667969,413.03551483154297,413.03551483154297,413.03551483154297,411.77207946777344,411.77207946777344,411.2250671386719,391.23604583740234,390.0337219238281,373.1082763671875,345.6349639892578,345.6349639892578,320.8414001464844,319.15406799316406,270.34002685546875,254.55735778808594,254.55735778808594,248.4647979736328,242.61837768554688,242.61837768554688,232.93319702148438,232.93319702148438,232.93319702148438,243.36175537109375,223.90106201171875,205.27410888671875,205.27410888671875,205.27410888671875,193.20803833007812,193.20803833007812,193.20803833007812,204.42892456054688,204.42892456054688,211.94146728515625,211.94146728515625,186.708251953125,186.708251953125,186.708251953125,180.25863647460938,180.25863647460938,180.25863647460938,118.69247436523438,118.69247436523438,118.69247436523438,153.70611572265625,161.37014770507812,161.37014770507812,150.75332641601562,128.99185180664062,128.99185180664062,128.99185180664062,145.67254638671875,145.73294067382812,157.07345581054688,180.39852905273438,180.39852905273438,180.25909423828125,180.25909423828125,180.25909423828125,188.44378662109375,188.44378662109375,186.8868408203125,186.8868408203125,186.8868408203125,170.76071166992188,170.76071166992188,170.76071166992188,185.57095336914062,185.57095336914062,185.57095336914062,187.352294921875,147.186767578125,147.186767578125,147.186767578125,152.68377685546875,191.0,194.33328247070312,203.4180908203125,202.796142578125,165.77865600585938,110.68197631835938,110.68197631835938,110.68197631835938,163.3790283203125,160.39669799804688,160.39669799804688,160.39669799804688,172.37667846679688,172.37667846679688,205.36447143554688,232.39688110351562,232.39688110351562,232.39688110351562,246.4569854736328,246.4569854736328,203.45623779296875,198.7359619140625,198.7359619140625,190.25497436523438,190.25497436523438,186.94662475585938,186.94662475585938,186.94662475585938,189.43972778320312,282.04176330566406,289.7874450683594,318.71592712402344,272.4849548339844,272.4849548339844,272.4849548339844
"S33",389.68431091308594,407.2780990600586,407.2780990600586,416.69276428222656,413.00902557373047,413.00902557373047,413.00902557373047,428.4690628051758,428.4690628051758,428.4690628051758,431.78307342529297,431.78307342529297,431.8656997680664,419.65699005126953,419.65699005126953,419.65699005126953,441.8991889953613,435.04955291748047,435.04955291748047,435.04955291748047,435.61830139160156,436.4513740539551,433.63734436035156,433.63734436035156,433.63734436035156,437.8546447753906,437.8546447753906,437.16065979003906,426.8578643798828,426.8578643798828,426.8578643798828,437.869873046875,437.869873046875,429.0330047607422,418.8617248535156,418.8617248535156,418.8617248535156,429.5955581665039,429.5955581665039,414.7345199584961,414.7345199584961,405.34130859375,380.261474609375,380.261474609375,380.261474609375,368.7907257080078,304.0256042480469,254.55735778808594,254.55735778808594,248.4647979736328,242.61837768554688,242.61837768554688,240.3577880859375,240.3577880859375,240.3577880859375,243.36175537109375,223.90106201171875,205.27410888671875,205.27410888671875,205.27410888671875,193.20803833007812,193.20803833007812,193.20803833007812,204.42892456054688,204.42892456054688,211.94146728515625,211.94146728515625,186.708251953125,186.708251953125,186.708251953125,180.25863647460938,180.25863647460938,180.25863647460938,118.69247436523438,118.69247436523438,118.69247436523438,153.70611572265625,161.37014770507812,161.37014770507812,150.75332641601562,128.99185180664062,128.99185180664062,128.99185180664062,145.67254638671875,145.73294067382812,157.07345581054688,180.39852905273438,180.39852905273438,180.25909423828125,180.25909423828125,180.25909423828125,188.44378662109375,188.44378662109375,186.8868408203125,186.8868408203125,186.8868408203125,170.76071166992188,170.76071166992188,170.76071166992188,185.57095336914062,185.57095336914062,185.57095336914062,187.352294921875,159.94061279296875,157.35714721679688,157.35714721679688,157.35714721679688,191.0,194.33328247070312,203.4180908203125,202.796142578125,165.77865600585938,155.51654052734375,155.51654052734375,155.51654052734375,163.3790283203125,160.39669799804688,160.39669799804688,160.39669799804688,174.11483764648438,174.11483764648438,205.36447143554688,232.39688110351562,232.39688110351562,232.39688110351562,281.8432159423828,281.8432159423828,281.8432159423828,321.5649871826172,321.5649871826172,329.05389404296875,318.61805725097656,273.8477478027344,250.92041015625,250.92041015625,250.92041015625,289.7874450683594,289.7874450683594,379.6824035644531,272.4849548339844,272.4849548339844,272.4849548339844
