"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141"
"S48",221.759765625,159.98309326171875,138.9058837890625,141.07763671875,181.25283813476562,176.654541015625,171.92657470703125,196.19161987304688,213.78042602539062,211.4716796875,240.32272338867188,212.28338623046875,259.44984436035156,252.1033935546875,239.7403564453125,240.16107177734375,234.78024291992188,255.3278350830078,254.24200439453125,270.8840789794922,274.9651641845703,270.9000244140625,275.627197265625,288.9712677001953,281.9799499511719,267.76800537109375,297.2467956542969,287.8838653564453,290.2021179199219,317.3881530761719,295.03733825683594,290.1772003173828,313.8008270263672,303.80824279785156,297.13336181640625,301.48353576660156,304.5010528564453,303.17694091796875,301.8472595214844,265.24717712402344,272.89830017089844,271.15516662597656,249.90127563476562,228.40310668945312,208.97543334960938,188.257080078125,176.54916381835938,144.614013671875,115.49676513671875,147.6805419921875,173.16845703125,235.1448974609375,201.4052734375,251.85443115234375,298.582275390625,345.84552001953125,386.48651123046875,422.54290771484375,456.26861572265625,483.08599853515625,504.29718017578125,523.01611328125,538.2952880859375,551.8494873046875,565.224853515625,574.7691650390625,584.6561279296875,594.2935791015625,606.40234375,614.20263671875,628.5511474609375,642.156494140625,654.9072265625,669.2117919921875,680.5362548828125,695.7763671875,712.9344482421875,730.050537109375,746.3983154296875,763.922607421875,779.8350830078125,791.8072509765625,804.846435546875,817.9466552734375,821.539794921875,824.5858154296875,828.602294921875,827.8521728515625,831.7784423828125,836.1531982421875,835.1881103515625,838.336669921875,841.263916015625,843.4093017578125,850.0543212890625,859.61376953125,866.968505859375,876.9217529296875,892.5352783203125,904.855712890625,918.083251953125,927.9522705078125,939.7213134765625,953.4417724609375,960.4080810546875,963.1099853515625,965.1466064453125,968.5579833984375,962.6534423828125,959.5804443359375,945.420654296875,926.9437255859375,907.7874755859375,887.3111572265625,860.92724609375,837.328369140625,809.6409912109375,780.226318359375,754.354248046875,726.5498046875,695.942138671875,670.497802734375,645.7523193359375,617.032958984375,594.52734375,575.5430908203125,554.650390625,534.6619873046875,513.3148803710938,495.7762451171875,473.41973876953125,457.36212158203125,435.96826171875,476.57196044921875,390.58477783203125,364.00836181640625,336.56988525390625,306.373291015625,275.89959716796875,368.2783203125,297.0360107421875,184.51873779296875
"S49",426.8468017578125,384.84381103515625,338.34747314453125,300.95611572265625,276.47776794433594,239.1639404296875,250.7127227783203,255.2207794189453,289.6509246826172,285.4624938964844,299.9086456298828,296.747802734375,292.19798278808594,306.11375427246094,318.7615661621094,312.39292907714844,304.95811462402344,329.7819519042969,326.4068603515625,324.11521911621094,330.7582244873047,311.9757995605469,321.0870361328125,326.3883514404297,330.53834533691406,330.67897033691406,333.3339538574219,346.84889221191406,326.79832458496094,335.587890625,325.39393615722656,333.59698486328125,329.5296325683594,321.8040313720703,315.2998809814453,337.99957275390625,324.61553955078125,314.42242431640625,333.08544921875,306.8280029296875,300.57789611816406,303.5710906982422,271.70152282714844,285.17222595214844,259.2144317626953,209.86306762695312,154.53271484375,144.614013671875,185.79541015625,245.8026123046875,312.1397705078125,373.66796875,438.43231201171875,508.15850830078125,569.5015869140625,635.01220703125,689.0,736.0386962890625,782.59912109375,817.0355224609375,844.8282470703125,871.7786865234375,892.9140625,911.9459228515625,931.2999267578125,943.2132568359375,957.672119140625,970.04150390625,988.8970947265625,994.8919677734375,1017.4228515625,1036.3856201171875,1052.6103515625,1071.0670166015625,1083.24267578125,1105.3922119140625,1128.5111083984375,1152.6712646484375,1175.608154296875,1200.259765625,1223.2581787109375,1238.1451416015625,1258.3563232421875,1280.0111083984375,1279.4052734375,1281.3695068359375,1288.06494140625,1283.6026611328125,1292.9913330078125,1303.4136962890625,1301.5142822265625,1307.2060546875,1311.209716796875,1312.702392578125,1322.9464111328125,1339.2689208984375,1346.8873291015625,1358.0025634765625,1382.3173828125,1399.5040283203125,1419.01025390625,1429.0238037109375,1443.2132568359375,1464.9442138671875,1471.8509521484375,1474.39501953125,1476.0859375,1485.3375244140625,1473.591552734375,1470.42236328125,1449.1376953125,1423.8604736328125,1397.9483642578125,1372.7996826171875,1336.215576171875,1305.3968505859375,1268.1893310546875,1226.8516845703125,1194.3328857421875,1155.901611328125,1111.74853515625,1079.4803466796875,1049.2279052734375,1007.677978515625,978.18505859375,952.3282470703125,924.513427734375,898.4876708984375,866.2852783203125,844.35205078125,812.2073974609375,793.4102783203125,764.206787109375,738.067138671875,704.255615234375,667.429443359375,629.0975341796875,587.3565673828125,545.2421875,504.0457763671875,463.74267578125,421.61859130859375
"S50",639.231689453125,586.593017578125,533.8193359375,483.22442626953125,435.06158447265625,389.6854248046875,345.606689453125,362.8863220214844,354.97776794433594,330.9427032470703,357.92987060546875,350.5272674560547,342.82289123535156,366.5137176513672,360.7820129394531,363.81333923339844,379.34069061279297,373.66127014160156,381.2665023803711,386.0879364013672,380.49886322021484,376.8379898071289,381.86048126220703,378.40055084228516,381.7925491333008,382.96598052978516,379.7937240600586,383.9318313598633,382.20216369628906,378.2084732055664,382.4652557373047,377.0564193725586,363.33807373046875,368.64479064941406,368.5925598144531,365.49090576171875,366.40550231933594,368.34800720214844,369.6780090332031,357.8362731933594,364.78382873535156,356.4535369873047,342.8450927734375,358.52117919921875,321.2893524169922,280.00645446777344,260.47816467285156,283.71917724609375,352.252197265625,425.31512451171875,504.03790283203125,583.772705078125,664.1270751953125,745.9207763671875,824.843017578125,901.2562255859375,969.5557861328125,1030.8311767578125,1085.4110107421875,1131.70263671875,1167.7178955078125,1196.893798828125,1222.1741943359375,1243.8438720703125,1264.8687744140625,1281.9454345703125,1297.22705078125,1314.0234375,1332.095947265625,1349.7574462890625,1370.12451171875,1392.47607421875,1414.830078125,1439.6279296875,1461.9329833984375,1485.5919189453125,1514.46435546875,1541.679931640625,1567.9609375,1596.298583984375,1621.379638671875,1642.5771484375,1661.717041015625,1679.771484375,1691.550048828125,1699.242919921875,1704.792724609375,1706.824951171875,1709.23046875,1712.5302734375,1711.515380859375,1715.77392578125,1720.361328125,1725.8681640625,1736.20556640625,1748.577392578125,1763.40185546875,1782.52392578125,1805.602294921875,1825.41748046875,1846.18896484375,1866.306396484375,1887.56494140625,1907.493408203125,1922.026611328125,1927.937744140625,1932.516845703125,1933.539306640625,1928.173095703125,1922.497802734375,1901.79150390625,1871.5654296875,1840.16015625,1803.93701171875,1761.4716796875,1721.449951171875,1675.819091796875,1629.0224609375,1583.959228515625,1538.8240966796875,1490.8770751953125,1446.603515625,1402.70556640625,1358.1461181640625,1319.8114013671875,1288.9385986328125,1253.992431640625,1220.0701904296875,1188.22900390625,1157.3753662109375,1122.40478515625,1092.89990234375,1057.951171875,1021.10302734375,981.3292236328125,938.2015380859375,894.0201416015625,844.9100341796875,795.36328125,744.99267578125,695.6539306640625,643.88720703125
"S51",314.5517272949219,328.58770751953125,311.5690155029297,343.8405303955078,338.70692443847656,352.3115692138672,366.9615020751953,376.51695251464844,354.97776794433594,347.40948486328125,374.11817932128906,367.82643127441406,342.82289123535156,373.04595947265625,369.0613098144531,392.13045501708984,398.6865921020508,383.3230667114258,399.46212005615234,406.6061019897461,390.5950469970703,399.60577392578125,405.54134368896484,397.8332214355469,404.08809661865234,398.6355743408203,398.4254837036133,394.09171295166016,399.30236053466797,400.4132385253906,404.23077392578125,407.78060150146484,388.95191955566406,401.5269012451172,403.88761138916016,392.8839111328125,398.9011993408203,368.34800720214844,395.4936981201172,398.5667724609375,399.8572311401367,387.14964294433594,369.0274658203125,386.8098602294922,357.00697326660156,349.3279266357422,328.41761779785156,258.7851867675781,253.43325805664062,237.54849243164062,167.0159912109375,96.00668334960938,88.22882080078125,121.61956787109375,155.1385498046875,184.14166259765625,210.48992919921875,235.91180419921875,262.0535888671875,284.26934814453125,301.5321044921875,315.4365234375,372.65576171875,337.63983154296875,347.55914306640625,355.63934326171875,362.88287353515625,370.8553466796875,379.18670654296875,387.75115966796875,397.3990478515625,407.91015625,482.650146484375,437.00347900390625,440.99407958984375,452.21600341796875,465.86676025390625,478.85748291015625,491.34912109375,504.72894287109375,516.5613403320312,526.7064208984375,535.6875,544.1038818359375,549.7122802734375,553.27783203125,555.798828125,556.972412109375,557.9229736328125,559.12841796875,558.6451416015625,560.4334716796875,562.681884765625,565.125732421875,569.796142578125,575.6578369140625,582.62744140625,591.6785888671875,602.4698486328125,611.91748046875,621.625,631.079833984375,641.232666015625,650.520263671875,657.3223876953125,660.0147705078125,662.1572265625,662.4974365234375,659.7381591796875,656.8277587890625,646.726318359375,632.2298583984375,617.0989990234375,599.5777587890625,579.1768798828125,559.93212890625,537.9202880859375,515.4530029296875,493.72607421875,472.13665771484375,449.32952880859375,428.0802001953125,406.88348388671875,385.53662109375,367.21759033203125,352.314697265625,335.56036376953125,319.23876953125,304.0633544921875,289.25714111328125,272.56378173828125,258.3419189453125,241.56640625,227.01242065429688,204.913330078125,219.34255981445312,247.1265106201172,263.95323181152344,234.10910034179688,284.0745391845703,277.2515869140625,247.77073669433594
"S52",328.6579132080078,335.5716094970703,320.76588439941406,379.53223419189453,338.70692443847656,373.40122985839844,368.83558654785156,377.5755310058594,354.97776794433594,358.7911682128906,390.03321075439453,382.9890823364258,352.20359802246094,373.04595947265625,374.51002502441406,416.7096176147461,408.4262390136719,391.20723724365234,412.99188232421875,414.0354537963867,401.5125503540039,410.3177185058594,421.73182678222656,411.1003952026367,418.9272155761719,408.2305679321289,411.6874084472656,403.4040298461914,407.25221252441406,415.4051513671875,425.5800094604492,434.45040130615234,415.4703674316406,428.9716339111328,430.732666015625,424.862548828125,433.2111587524414,368.34800720214844,420.3621292114258,435.6896514892578,427.0801467895508,419.4490051269531,400.3385238647461,413.25276947021484,400.40374755859375,410.8395004272461,382.86641693115234,269.8915710449219,350.5077819824219,354.35597229003906,276.6212615966797,214.52072143554688,191.35516357421875,240.9769287109375,286.2227783203125,334.009765625,373.681884765625,408.3980712890625,442.3997802734375,467.87969970703125,488.36322021484375,507.87725830078125,523.2131958007812,537.0543212890625,551.0330810546875,559.8275146484375,570.2701416015625,579.3758544921875,592.7977294921875,597.735107421875,613.83984375,627.598876953125,639.5643310546875,653.1512451171875,662.438720703125,678.430419921875,695.3125,712.87890625,729.5506591796875,747.434814453125,764.0562744140625,775.0931396484375,789.56494140625,804.9837646484375,805.02490234375,806.6436767578125,811.3499755859375,808.54443359375,814.8804931640625,821.9244384765625,820.5811767578125,824.5130615234375,827.4595947265625,828.5943603515625,835.8685302734375,847.5242919921875,853.230712890625,861.5286865234375,878.9581298828125,891.48486328125,905.551025390625,913.0709228515625,923.6063232421875,939.143798828125,944.352783203125,946.255615234375,947.5703125,953.853759765625,945.4993896484375,942.9989013671875,927.5267333984375,909.011474609375,889.98388671875,871.2188720703125,844.466064453125,821.732177734375,794.3720703125,764.20703125,740.0601806640625,711.9814453125,679.9771728515625,656.0780029296875,633.5191650390625,603.3228759765625,581.624755859375,562.644775390625,542.2071533203125,523.0,499.77203369140625,483.49468994140625,460.16864013671875,446.0384521484375,424.64715576171875,405.3060302734375,380.5826416015625,353.71221923828125,325.7803955078125,295.33087158203125,344.9637908935547,332.11476135253906,357.03013610839844,355.9213409423828
"S53",328.6579132080078,335.5716094970703,320.76588439941406,379.53223419189453,390.675537109375,395.37499237060547,381.3687286376953,392.90687561035156,402.57860565185547,394.6023483276367,403.17901611328125,404.8880310058594,386.6273956298828,400.68294525146484,403.9609680175781,416.7096176147461,408.7357635498047,404.9222412109375,412.99188232421875,414.0354537963867,410.42018127441406,410.3177185058594,421.73182678222656,418.4514846801758,418.9272155761719,411.18690490722656,418.3524475097656,414.21253967285156,420.36407470703125,415.4051513671875,425.5800094604492,434.45040130615234,415.4703674316406,428.9716339111328,430.732666015625,424.862548828125,433.2111587524414,423.45033264160156,420.3621292114258,435.6896514892578,427.0801467895508,419.4490051269531,400.3385238647461,413.25276947021484,400.40374755859375,410.8395004272461,382.86641693115234,319.15406799316406,350.5077819824219,354.35597229003906,276.6212615966797,251.77813720703125,300.0067138671875,348.08367919921875,392.21478271484375,434.3277587890625,469.613525390625,499.975830078125,526.7662353515625,548.0423583984375,563.666015625,576.56982421875,587.9254150390625,598.6424560546875,610.418212890625,620.305419921875,630.702880859375,642.5772705078125,656.556884765625,669.2784423828125,685.7935791015625,702.8511962890625,719.35595703125,737.119873046875,752.1158447265625,768.4747314453125,787.2496337890625,804.6568603515625,820.7276611328125,837.646728515625,852.1822509765625,863.34326171875,874.10009765625,884.8055419921875,889.1490478515625,892.3128662109375,895.7584228515625,896.8502197265625,900.67431640625,906.0517578125,908.26220703125,915.1304931640625,922.70166015625,930.5467529296875,942.5870361328125,956.91943359375,970.7261962890625,987.0091552734375,1006.8338623046875,1022.8280029296875,1038.4757080078125,1050.8843994140625,1063.5245361328125,1075.2091064453125,1080.2392578125,1078.734375,1075.671142578125,1071.291015625,1059.6767578125,1049.4276123046875,1028.428955078125,1002.46240234375,976.7403564453125,949.6077880859375,918.6768798828125,891.273681640625,861.00439453125,830.7088623046875,803.60205078125,776.4605712890625,747.58349609375,722.5936279296875,698.097900390625,671.4154052734375,649.63232421875,631.787841796875,610.6478271484375,589.3990478515625,567.5340576171875,546.648681640625,521.0928955078125,499.53350830078125,472.7353515625,444.91339111328125,413.97125244140625,380.786376953125,347.00714111328125,310.54473876953125,344.9637908935547,332.11476135253906,357.03013610839844,355.9213409423828
"S54",462.08319091796875,417.078369140625,379.36641693115234,385.12467193603516,390.675537109375,396.19042205810547,401.3644027709961,405.81207275390625,410.36177825927734,413.96118927001953,417.3497009277344,420.5985336303711,423.5430221557617,426.01641845703125,428.6892395019531,419.65699005126953,432.6202087402344,434.44032287597656,436.3716850280762,435.04955291748047,435.61830139160156,438.45238876342773,436.4513740539551,442.724853515625,433.63734436035156,439.6552848815918,442.44047927856445,437.8546447753906,444.4902992248535,437.16065979003906,426.8578643798828,446.98492431640625,437.869873046875,442.02323150634766,438.6417427062988,429.0330047607422,433.2111587524414,442.9142074584961,432.3456268310547,435.6896514892578,437.30732345581055,419.4490051269531,415.3948516845703,413.25276947021484,400.40374755859375,410.8395004272461,382.86641693115234,368.7907257080078,350.5077819824219,354.35597229003906,348.82891845703125,418.03497314453125,486.0859375,552.8394775390625,621.0789794921875,683.2275390625,741.606201171875,794.9390869140625,839.5159912109375,880.4559326171875,911.6854248046875,934.18310546875,954.91357421875,972.2498779296875,988.448486328125,1003.9552001953125,1015.510498046875,1030.3814697265625,1042.813232421875,1062.8560791015625,1076.2879638671875,1094.4505615234375,1114.3836669921875,1136.231689453125,1158.639404296875,1176.6658935546875,1201.0364990234375,1222.6497802734375,1243.7347412109375,1266.4566650390625,1285.8485107421875,1305.0953369140625,1318.26513671875,1329.096923828125,1345.10595703125,1354.089111328125,1357.3291015625,1362.9425048828125,1360.284912109375,1358.128173828125,1357.9228515625,1360.0064697265625,1363.7530517578125,1370.0142822265625,1377.3914794921875,1384.046630859375,1399.053955078125,1417.714599609375,1433.6123046875,1449.6412353515625,1465.377685546875,1485.9490966796875,1505.6807861328125,1518.9608154296875,1533.97900390625,1540.22265625,1545.2647705078125,1540.9852294921875,1540.756591796875,1534.961669921875,1520.1048583984375,1495.10009765625,1468.8223876953125,1435.65283203125,1401.11572265625,1366.3681640625,1327.9376220703125,1290.518310546875,1250.027099609375,1213.1229248046875,1176.0263671875,1136.4906005859375,1096.173095703125,1061.8829345703125,1028.66650390625,1003.060791015625,973.2884521484375,943.764404296875,920.8455810546875,892.9561767578125,865.826904296875,837.8043212890625,808.8465576171875,775.6097412109375,743.0177001953125,707.8436279296875,672.1937255859375,632.0567626953125,591.5634765625,549.393798828125,508.04547119140625,464.61895751953125
"S55",367.60638427734375,373.7587890625,380.029541015625,385.88936614990234,391.48463439941406,396.8650665283203,402.01307678222656,406.45428466796875,410.8331298828125,414.47054290771484,417.84874725341797,421.03653717041016,423.93497467041016,426.4890441894531,429.06947326660156,431.05242919921875,432.96942138671875,434.80682373046875,436.63371658325195,438.30802154541016,439.95622634887695,441.6601371765137,443.2795066833496,444.9176483154297,446.4210395812988,447.9323539733887,449.27337646484375,450.63970947265625,451.7324523925781,452.156192779541,441.9269714355469,453.9092330932617,451.14675521850586,454.1509552001953,451.1433906555176,445.1028289794922,432.9919967651367,451.15466690063477,449.48061752319336,444.42785263061523,444.9706840515137,436.1882553100586,433.75215911865234,428.9078598022461,409.40509033203125,411.57132720947266,413.7059020996094,400.2577362060547,356.60203552246094,301.38787841796875,318.7679748535156,314.8026885986328,315.47271728515625,295.7019805908203,308.0670928955078,271.9919738769531,255.1239013671875,265.3748016357422,269.62286376953125,284.92938232421875,238.76336669921875,241.53741455078125,234.74600219726562,223.796875,226.54776000976562,253.9827117919922,243.83929443359375,232.82693481445312,229.18045043945312,234.36505126953125,240.78704833984375,223.50823974609375,220.1182861328125,217.009765625,255.25701904296875,234.86529541015625,242.23953247070312,176.677734375,193.70709228515625,250.8478546142578,256.1235656738281,243.87850952148438,224.40191650390625,214.70907592773438,196.12799072265625,237.0894775390625,229.71142578125,187.4835205078125,247.1895751953125,225.00177001953125,203.16970825195312,203.72039794921875,240.45269775390625,232.684326171875,246.86207580566406,236.62921142578125,244.31735229492188,229.44384765625,238.359130859375,246.00537109375,253.2030029296875,259.97882080078125,266.5078125,271.41015625,274.404541015625,273.81610107421875,272.49774169921875,269.258544921875,264.29718017578125,258.990234375,249.02935791015625,236.3226318359375,239.05001831054688,209.7623291015625,248.0067138671875,181.051025390625,257.04335021972656,263.1753387451172,207.897705078125,273.33790588378906,278.80662536621094,283.70872497558594,288.5863494873047,293.7818603515625,272.1226348876953,301.6029510498047,305.53123474121094,309.35009765625,313.0854797363281,316.48443603515625,320.5027313232422,323.72479248046875,327.70509338378906,331.71192932128906,336.2383117675781,341.0961608886719,346.0952606201172,321.0700988769531,357.1900329589844,362.8096160888672,368.32611083984375,361.06361389160156
"S56",367.60638427734375,373.7587890625,380.029541015625,385.88936614990234,391.48463439941406,396.8650665283203,402.01307678222656,406.45428466796875,410.8331298828125,414.47054290771484,417.84874725341797,421.03653717041016,423.93497467041016,426.4890441894531,429.06947326660156,431.05242919921875,432.96942138671875,434.80682373046875,436.63371658325195,438.30802154541016,439.95622634887695,441.6601371765137,443.2795066833496,444.9176483154297,446.4210395812988,447.9323539733887,449.27337646484375,450.63970947265625,451.7324523925781,452.69922256469727,448.7506332397461,453.9092330932617,454.1731872558594,454.1509552001953,453.8595504760742,453.3242492675781,432.9919967651367,451.15466690063477,449.48061752319336,447.51461029052734,444.9706840515137,441.90490341186523,438.35895919799805,434.15421295166016,429.4161605834961,423.87352752685547,417.37510681152344,410.4429397583008,402.6603469848633,391.82012939453125,385.3978576660156,376.4131164550781,367.29405212402344,358.0284118652344,349.1217498779297,340.4574890136719,332.8201599121094,325.9461975097656,319.73960876464844,314.58941650390625,310.57154846191406,307.2403564453125,315.07586669921875,323.64886474609375,332.30108642578125,339.99853515625,346.92724609375,355.28656005859375,363.81915283203125,373.9483642578125,383.895751953125,395.29736328125,407.012451171875,419.72802734375,431.5289306640625,442.81439208984375,456.6634521484375,469.342529296875,481.31915283203125,493.9940185546875,504.85137939453125,514.3639526367188,522.00634765625,528.9732666015625,534.7794189453125,538.19873046875,540.215576171875,541.9298095703125,542.4989013671875,543.6802978515625,544.2503662109375,547.1370849609375,550.87353515625,555.3394775390625,561.73388671875,568.913330078125,578.1728515625,589.4202880859375,601.3062744140625,611.843994140625,622.1671142578125,632.615478515625,643.0047607421875,651.2349853515625,657.4422607421875,658.7142333984375,659.0899658203125,656.395263671875,651.8841552734375,646.390380859375,634.169677734375,617.3406982421875,600.2109375,580.58544921875,559.1187744140625,538.9405517578125,516.599609375,494.54107666015625,472.94091796875,452.33331298828125,431.0494384765625,410.66522216796875,390.2425537109375,370.62860107421875,353.31103515625,339.535888671875,384.8585205078125,309.35009765625,313.0854797363281,316.48443603515625,320.5027313232422,323.72479248046875,327.70509338378906,331.71192932128906,336.2383117675781,341.0961608886719,346.0952606201172,351.61973571777344,357.1900329589844,362.8096160888672,368.32611083984375,374.07373809814453
"S57",367.60638427734375,373.7587890625,380.029541015625,385.88936614990234,391.48463439941406,396.8650665283203,402.01307678222656,406.45428466796875,410.8331298828125,414.47054290771484,417.84874725341797,421.03653717041016,423.93497467041016,426.4890441894531,429.06947326660156,431.05242919921875,432.96942138671875,434.80682373046875,436.63371658325195,438.30802154541016,439.95622634887695,441.6601371765137,443.2795066833496,444.9176483154297,446.4210395812988,447.9323539733887,449.27337646484375,450.63970947265625,451.7324523925781,452.69922256469727,453.45738983154297,453.9092330932617,454.1731872558594,454.1509552001953,453.8595504760742,453.3242492675781,452.4546546936035,451.15466690063477,449.48061752319336,447.51461029052734,444.9706840515137,441.90490341186523,438.35895919799805,434.15421295166016,429.4161605834961,423.87352752685547,417.37510681152344,410.4429397583008,402.6603469848633,394.3459243774414,385.3978576660156,376.4131164550781,367.29405212402344,358.0284118652344,349.1217498779297,370.5968017578125,412.822509765625,450.7032470703125,484.68450927734375,513.2098999023438,535.449462890625,553.697265625,569.219482421875,582.703369140625,595.75830078125,606.14013671875,615.682373046875,625.955322265625,637.1513671875,647.662109375,660.5784912109375,674.32861328125,688.0098876953125,703.2012939453125,716.627197265625,731.3988037109375,749.13134765625,766.1004638671875,782.4151611328125,799.9254150390625,815.486572265625,828.4814453125,840.4735107421875,851.8792724609375,858.5628662109375,862.9725341796875,866.4383544921875,867.4752197265625,869.2701416015625,871.464599609375,870.7779541015625,873.3365478515625,876.2388916015625,879.3271484375,885.613525390625,893.576171875,902.4190673828125,913.935791015625,928.3443603515625,940.6512451171875,953.474853515625,965.45068359375,978.4293212890625,990.8858642578125,999.493896484375,1002.9134521484375,1005.593017578125,1006.5885009765625,1002.6849365234375,999.0966796875,985.844482421875,967.048583984375,947.4873046875,925.1429443359375,898.6461181640625,873.873046875,845.4481201171875,816.1964111328125,788.3848876953125,760.3255615234375,730.418701171875,703.162109375,676.122802734375,648.1839599609375,624.551025390625,605.271484375,583.6282958984375,562.627685546875,542.572021484375,523.61279296875,501.751953125,483.6998291015625,461.95709228515625,439.37548828125,414.62860107421875,387.855224609375,360.3834228515625,351.61973571777344,357.1900329589844,362.8096160888672,368.32611083984375,374.07373809814453
"S58",412.3921585083008,416.4938201904297,420.5585021972656,424.5453567504883,428.31990814208984,431.8041458129883,435.2193374633789,438.17905044555664,440.9779396057129,443.42991638183594,445.67459869384766,447.76000213623047,449.66063690185547,451.41368103027344,453.070858001709,454.37500381469727,455.648624420166,456.8863754272461,458.0382270812988,459.1757392883301,460.2814064025879,461.39697265625,462.4697151184082,463.5341911315918,464.5583915710449,465.5522766113281,466.45016860961914,467.3068618774414,468.0533561706543,468.68033027648926,469.18814277648926,469.4750804901123,469.6416778564453,469.65522384643555,469.48371505737305,469.1161136627197,468.5184955596924,467.65550231933594,466.55672454833984,465.21850204467773,463.5606155395508,461.53917694091797,459.1714630126953,454.09035873413086,453.2736511230469,449.60314178466797,445.38726806640625,440.7704544067383,435.63146209716797,430.1671905517578,424.33480072021484,418.3415832519531,412.32232666015625,406.30963134765625,400.37625885009766,394.7649841308594,409.67889404296875,438.9326171875,463.34979248046875,484.17681884765625,499.21337890625,510.3302001953125,520.6779174804688,530.3035888671875,540.626953125,550.42236328125,559.554443359375,571.031494140625,582.7811279296875,597.157958984375,610.9085693359375,626.5548095703125,642.5404052734375,659.6497802734375,675.4039306640625,689.839111328125,707.4434814453125,723.1378173828125,737.69580078125,752.9986572265625,765.7779541015625,776.911865234375,785.578857421875,793.4404296875,800.5078125,804.661865234375,807.210693359375,810.1236572265625,811.500244140625,814.117431640625,816.5244140625,822.2078857421875,829.2745361328125,837.413330078125,848.0072021484375,859.53564453125,873.7557373046875,890.3026123046875,907.0560302734375,921.7313232421875,935.4725341796875,948.9786376953125,961.779541015625,970.9515380859375,977.079345703125,976.340576171875,974.09228515625,967.460205078125,958.745361328125,948.6644287109375,930.2838134765625,906.2166748046875,882.2149658203125,855.5574951171875,827.1864013671875,801.045166015625,772.7052001953125,745.2904052734375,718.6890869140625,693.8135986328125,668.3448486328125,643.880126953125,619.3153076171875,595.8985595703125,575.0692138671875,558.5404052734375,538.578369140625,518.2156982421875,499.616943359375,479.155517578125,456.33282470703125,434.63751220703125,409.7694091796875,389.8808822631836,392.8158874511719,395.95355224609375,399.1714630126953,402.7501754760742,406.3595275878906,410.0390167236328,413.6545944213867,417.42027282714844
"S59",412.3921585083008,416.4938201904297,420.5585021972656,424.5453567504883,428.31990814208984,431.8041458129883,435.2193374633789,438.17905044555664,440.9779396057129,443.42991638183594,445.67459869384766,447.76000213623047,449.66063690185547,451.41368103027344,453.070858001709,454.37500381469727,455.648624420166,456.8863754272461,458.0382270812988,459.1757392883301,460.2814064025879,461.39697265625,462.4697151184082,463.5341911315918,464.5583915710449,465.5522766113281,466.45016860961914,467.3068618774414,468.0533561706543,468.68033027648926,469.18814277648926,469.4750804901123,469.6416778564453,469.65522384643555,469.48371505737305,469.1161136627197,468.5184955596924,467.65550231933594,466.55672454833984,465.21850204467773,463.5606155395508,461.53917694091797,459.1714630126953,454.09035873413086,453.2736511230469,449.60314178466797,445.38726806640625,440.7704544067383,435.63146209716797,430.1671905517578,424.33480072021484,418.3415832519531,412.32232666015625,431.667236328125,477.7158203125,527.67529296875,565.32177734375,596.3126220703125,628.069091796875,648.6812744140625,664.6600341796875,681.997802734375,695.263916015625,708.4482421875,723.598876953125,732.83837890625,746.205810546875,758.22607421875,777.5889892578125,784.0732421875,807.787841796875,827.47265625,844.0113525390625,862.15625,873.29736328125,894.135498046875,914.6790771484375,935.825927734375,955.098876953125,975.39208984375,993.937255859375,1004.187255859375,1020.369140625,1038.5299072265625,1034.31494140625,1034.037353515625,1039.9024658203125,1035.478515625,1046.534912109375,1059.6036376953125,1061.1094970703125,1070.849853515625,1079.466064453125,1085.6051025390625,1100.759521484375,1122.2939453125,1133.7032470703125,1147.7877197265625,1174.9332275390625,1193.6522216796875,1213.4853515625,1221.577392578125,1232.7529296875,1250.8658447265625,1252.052734375,1248.4049072265625,1243.1988525390625,1246.051513671875,1226.6580810546875,1216.7301025390625,1189.614990234375,1160.2943115234375,1131.5679931640625,1105.4798583984375,1069.483642578125,1040.739013671875,1007.2491455078125,970.870849609375,944.6058349609375,913.0501708984375,876.4332275390625,852.1329345703125,829.9476318359375,795.7342529296875,773.112060546875,752.768310546875,729.9298095703125,707.8560791015625,677.9827880859375,657.72509765625,626.1043701171875,606.9432373046875,576.62158203125,549.1480712890625,513.6270751953125,475.3406982421875,435.84942626953125,402.7501754760742,406.3595275878906,410.0390167236328,413.6545944213867,417.42027282714844
