"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140"
"S0",446.3998222351074,452.183780670166,459.1535224914551,460.7258491516113,460.2123222351074,462.2338981628418,450.9953727722168,462.49324798583984,459.70899200439453,461.77573013305664,462.55157470703125,463.1181182861328,464.0242156982422,458.19074630737305,461.52576065063477,463.97308349609375,457.9942092895508,457.40495681762695,454.2531318664551,458.28564071655273,459.5482482910156,461.18642807006836,460.3640441894531,459.6735534667969,462.2168731689453,463.22239685058594,462.5260543823242,461.1720275878906,466.1741256713867,469.4258861541748,466.73065185546875,468.1954822540283,468.5124969482422,445.3890075683594,449.8525085449219,444.1751251220703,442.7434425354004,453.3643493652344,458.2066993713379,454.2383041381836,450.5565605163574,448.1327323913574,442.9459762573242,438.16240310668945,421.0623550415039,412.8769989013672,407.86549377441406,411.6955795288086,396.57762908935547,389.53389739990234,418.49156188964844,365.74310302734375,313.77256774902344,318.4547576904297,259.0669250488281,291.9701385498047,285.6040344238281,283.1495361328125,269.6242980957031,201.217529296875,221.65280151367188,243.82205200195312,212.88043212890625,109.85348510742188,138.70962524414062,119.93280029296875,137.52944946289062,118.62527465820312,154.40692138671875,125.39898681640625,139.17715454101562,90.2498779296875,96.58377075195312,84.11541748046875,73.99172973632812,81.18182373046875,87.1666259765625,72.5357666015625,16.20587158203125,54.75164794921875,29.24566650390625,88.33908081054688,73.77825927734375,87.2559814453125,58.875579833984375,96.36026000976562,68.07492065429688,35.403533935546875,44.334197998046875,83.07586669921875,100.439208984375,116.843994140625,145.42037963867188,58.758026123046875,84.10955810546875,128.31689453125,112.39291381835938,151.06427001953125,116.28640747070312,92.87051391601562,70.43743896484375,14.859710693359375,67.65301513671875,118.56280517578125,166.94540405273438,200.85250854492188,241.26556396484375,205.71688842773438,241.67202758789062,282.2644348144531,271.8918762207031,303.7367401123047,318.7222595214844,320.4793243408203,330.8971710205078,329.98826599121094,344.85438537597656,351.39056396484375,331.9571533203125,350.80340576171875,354.87742614746094,364.41673278808594,361.8430633544922,377.3946762084961,367.8148193359375,378.5644073486328,403.6533889770508,399.3220977783203,403.73242950439453,417.87454986572266,410.74627685546875,420.16451263427734,400.2992248535156,415.02393341064453,428.59535217285156,368.1107940673828,386.95704650878906,422.95569610595703,431.3480758666992,420.11131286621094,436.5536766052246
"S1",446.3998222351074,452.183780670166,459.1535224914551,460.7258491516113,460.2123222351074,462.2338981628418,450.9953727722168,462.49324798583984,459.70899200439453,461.77573013305664,462.55157470703125,463.1181182861328,464.0242156982422,458.19074630737305,461.52576065063477,463.97308349609375,457.9942092895508,457.40495681762695,454.2531318664551,458.28564071655273,459.5482482910156,461.18642807006836,460.3640441894531,459.6735534667969,462.2168731689453,463.22239685058594,462.5260543823242,461.1720275878906,466.1741256713867,469.4258861541748,466.73065185546875,468.1954822540283,468.5124969482422,445.3890075683594,449.8525085449219,444.1751251220703,442.7434425354004,453.3643493652344,458.2066993713379,454.2383041381836,450.5565605163574,448.1327323913574,442.9459762573242,438.16240310668945,421.0623550415039,412.8769989013672,407.86549377441406,411.6955795288086,396.57762908935547,389.53389739990234,418.49156188964844,365.74310302734375,313.77256774902344,318.4547576904297,259.0669250488281,291.9701385498047,285.6040344238281,283.1495361328125,269.6242980957031,201.217529296875,221.65280151367188,243.82205200195312,212.88043212890625,128.47360229492188,172.59378051757812,155.08120727539062,174.9996337890625,168.36184692382812,168.81402587890625,175.42251586914062,208.46392822265625,155.619384765625,157.04971313476562,150.96112060546875,151.54751586914062,127.41641235351562,119.89187622070312,125.97323608398438,71.8333740234375,103.8548583984375,55.34613037109375,110.1646728515625,95.03030395507812,94.63522338867188,88.76220703125,96.43505859375,68.07492065429688,54.942169189453125,66.10650634765625,124.11245727539062,100.439208984375,116.843994140625,145.42037963867188,58.758026123046875,91.52923583984375,128.31689453125,112.39291381835938,151.06427001953125,158.67462158203125,167.02032470703125,159.3006591796875,122.2314453125,161.141845703125,191.04107666015625,204.71469116210938,200.85250854492188,241.26556396484375,205.71688842773438,241.67202758789062,282.2644348144531,271.8918762207031,303.7367401123047,318.7222595214844,320.4793243408203,330.8971710205078,329.98826599121094,344.85438537597656,351.39056396484375,331.9571533203125,350.80340576171875,354.87742614746094,364.41673278808594,361.8430633544922,377.3946762084961,367.8148193359375,378.5644073486328,403.6533889770508,399.3220977783203,403.73242950439453,417.87454986572266,410.74627685546875,420.16451263427734,400.2992248535156,415.02393341064453,428.59535217285156,368.1107940673828,386.95704650878906,422.95569610595703,431.3480758666992,420.11131286621094,436.5536766052246
"S2",446.3998222351074,452.183780670166,459.1535224914551,460.7258491516113,460.2123222351074,462.2338981628418,450.9953727722168,462.49324798583984,459.70899200439453,461.77573013305664,462.55157470703125,463.1181182861328,464.0242156982422,458.19074630737305,461.52576065063477,463.97308349609375,457.9942092895508,457.40495681762695,454.2531318664551,458.28564071655273,459.5482482910156,461.18642807006836,460.3640441894531,459.6735534667969,462.2168731689453,463.22239685058594,462.5260543823242,461.1720275878906,466.1741256713867,469.4258861541748,466.73065185546875,468.1954822540283,468.5124969482422,445.3890075683594,449.8525085449219,444.1751251220703,442.7434425354004,453.3643493652344,458.2066993713379,454.2383041381836,450.5565605163574,448.1327323913574,442.9459762573242,438.16240310668945,421.0623550415039,412.8769989013672,407.86549377441406,411.6955795288086,396.57762908935547,389.53389739990234,418.49156188964844,365.74310302734375,313.77256774902344,318.4547576904297,259.0669250488281,291.9701385498047,285.6040344238281,283.1495361328125,269.6242980957031,201.217529296875,221.65280151367188,243.82205200195312,212.88043212890625,128.47360229492188,172.59378051757812,155.08120727539062,174.9996337890625,168.36184692382812,168.81402587890625,175.42251586914062,208.46392822265625,155.619384765625,157.04971313476562,150.96112060546875,151.54751586914062,127.41641235351562,119.89187622070312,125.97323608398438,71.8333740234375,103.8548583984375,55.34613037109375,110.1646728515625,95.03030395507812,94.63522338867188,88.76220703125,96.43505859375,68.07492065429688,54.942169189453125,66.10650634765625,124.11245727539062,87.82339477539062,77.43887329101562,118.2642822265625,47.598297119140625,70.85971069335938,91.48965454101562,105.31198120117188,149.66165161132812,158.67462158203125,167.02032470703125,159.3006591796875,122.2314453125,161.141845703125,191.04107666015625,204.71469116210938,200.85250854492188,241.26556396484375,205.71688842773438,241.67202758789062,282.2644348144531,271.8918762207031,303.7367401123047,318.7222595214844,320.4793243408203,330.8971710205078,329.98826599121094,344.85438537597656,351.39056396484375,331.9571533203125,350.80340576171875,354.87742614746094,364.41673278808594,361.8430633544922,377.3946762084961,367.8148193359375,378.5644073486328,403.6533889770508,399.3220977783203,403.73242950439453,417.87454986572266,410.74627685546875,420.16451263427734,400.2992248535156,415.02393341064453,428.59535217285156,368.1107940673828,386.95704650878906,422.95569610595703,431.3480758666992,420.11131286621094,436.5536766052246
"S3",391.4493865966797,393.17066192626953,400.0060806274414,403.1538391113281,405.9776153564453,408.1311721801758,403.17174530029297,403.8650665283203,397.5383071899414,397.32096099853516,401.8781433105469,403.24363708496094,415.0979995727539,407.2401809692383,403.945556640625,406.0429992675781,403.3208694458008,401.0965042114258,403.7635803222656,412.8627624511719,407.6890640258789,414.30977630615234,415.1698989868164,410.31861877441406,423.1029739379883,426.41697692871094,424.3525619506836,423.77040100097656,429.11634826660156,429.0164794921875,430.5589065551758,429.1325912475586,427.53260040283203,415.4965515136719,421.4554977416992,417.3499069213867,412.60667419433594,409.42945861816406,420.2377624511719,417.1112823486328,418.12584686279297,413.65760040283203,401.1210021972656,387.53951263427734,373.71057891845703,349.6221008300781,348.9118957519531,338.55499267578125,312.2366943359375,266.25926208496094,256.8866882324219,246.54481506347656,206.70205688476562,190.2196044921875,187.61343383789062,192.5482177734375,185.19467163085938,133.60110473632812,123.00982666015625,120.23516845703125,98.43511962890625,169.70761108398438,167.71551513671875,128.47360229492188,172.59378051757812,155.08120727539062,174.9996337890625,168.36184692382812,168.81402587890625,175.42251586914062,208.46392822265625,155.619384765625,157.04971313476562,150.96112060546875,151.54751586914062,127.41641235351562,119.89187622070312,125.97323608398438,71.8333740234375,103.8548583984375,28.094329833984375,110.1646728515625,95.03030395507812,94.63522338867188,90.47576904296875,96.43505859375,37.63714599609375,54.942169189453125,66.10650634765625,124.11245727539062,77.38650512695312,77.43887329101562,118.2642822265625,46.21697998046875,70.85971069335938,91.48965454101562,105.31198120117188,149.66165161132812,158.67462158203125,167.02032470703125,159.3006591796875,122.2314453125,161.141845703125,191.04107666015625,204.71469116210938,96.56903076171875,130.52554321289062,180.37078857421875,137.96221923828125,208.118408203125,147.58694458007812,140.21835327148438,158.84402465820312,173.56301879882812,206.9365234375,205.54095458984375,234.74783325195312,222.40939331054688,223.08474731445312,259.75486755371094,266.89031982421875,276.4623718261719,274.54844665527344,285.80604553222656,245.0430145263672,273.6484069824219,320.1222229003906,316.9827117919922,320.07127380371094,341.17420959472656,337.15301513671875,351.6313171386719,336.33164978027344,339.50428771972656,332.6964874267578,290.2601318359375,315.1174621582031,346.6969909667969,359.3396759033203,367.27178955078125,366.01319885253906
"S4",277.6805877685547,270.9266662597656,287.7367706298828,299.4715118408203,286.41017150878906,299.3611145019531,309.65733337402344,300.9079284667969,287.5355682373047,293.2508850097656,300.949462890625,301.4771728515625,330.5767059326172,319.19873046875,309.2990417480469,324.01768493652344,316.14939880371094,311.26487731933594,318.78875732421875,324.64141845703125,320.2559814453125,342.97987365722656,344.9562072753906,348.3400115966797,358.149169921875,364.6089630126953,358.25978088378906,361.53076171875,356.95787048339844,353.93768310546875,358.5850830078125,351.5811767578125,351.4078063964844,327.0225067138672,324.0874328613281,311.2211456298828,311.10467529296875,338.4193878173828,342.880859375,341.01910400390625,339.88600158691406,329.8663787841797,311.8337097167969,289.0187072753906,264.6180877685547,222.99407958984375,204.96817016601562,185.70867919921875,160.59494018554688,96.4669189453125,57.397796630859375,83.5048828125,71.19952392578125,52.469085693359375,40.53765869140625,48.41131591796875,57.586090087890625,53.6082763671875,50.10662841796875,74.64114379882812,48.70068359375,24.075775146484375,29.828857421875,46.818206787109375,45.737945556640625,8.295196533203125,25.8367919921875,45.09686279296875,-14.0086669921875,1.155548095703125,81.88330078125,29.09454345703125,69.30340576171875,67.10748291015625,74.30746459960938,61.05181884765625,76.0811767578125,69.94229125976562,-100.06781005859375,28.982696533203125,62.1004638671875,47.891937255859375,98.199462890625,57.824462890625,75.2943115234375,57.179656982421875,57.208099365234375,53.14178466796875,67.79373168945312,63.78564453125,105.885498046875,109.0592041015625,118.53179931640625,115.05532836914062,25.03765869140625,80.8486328125,104.819580078125,137.44482421875,147.07723999023438,157.14739990234375,133.64273071289062,135.02731323242188,150.6688232421875,140.45709228515625,150.89065551757812,143.63970947265625,145.62826538085938,162.84530639648438,133.84246826171875,167.72128295898438,136.05224609375,126.64279174804688,136.43896484375,123.29537963867188,126.68878173828125,146.91436767578125,88.06155395507812,146.85507202148438,161.0848388671875,138.4599609375,156.4830322265625,131.5150146484375,156.548095703125,146.46441650390625,57.843719482421875,159.89022827148438,184.8990478515625,207.7904052734375,180.9410400390625,217.501708984375,205.21453857421875,238.71661376953125,211.40316772460938,203.31842041015625,202.14102172851562,196.16021728515625,222.03573608398438,232.62774658203125,232.65814208984375,257.0484313964844,236.74703979492188
"S5",259.716552734375,252.07461547851562,287.7367706298828,273.9560089111328,286.41017150878906,276.99940490722656,307.4254455566406,295.2866516113281,276.9178466796875,289.90956115722656,264.28138732910156,266.43328857421875,320.7506866455078,336.9359130859375,309.2990417480469,349.2597961425781,333.7376251220703,311.26487731933594,349.9661102294922,331.6773986816406,339.56214904785156,347.03965759277344,335.2401428222656,337.5796661376953,354.83949279785156,343.1004333496094,348.686279296875,346.5503234863281,337.0977020263672,342.1510925292969,348.13230895996094,341.380615234375,341.5419006347656,350.3808288574219,347.1754608154297,349.16746520996094,355.3250732421875,354.01133728027344,351.4194030761719,350.95330810546875,356.8603973388672,351.32342529296875,321.08055114746094,273.4884490966797,282.3583984375,275.3230895996094,222.07894897460938,247.92855834960938,174.71939086914062,119.38088989257812,214.46078491210938,126.65838623046875,117.04989624023438,76.43463134765625,135.87274169921875,110.71688842773438,196.48492431640625,189.92214965820312,192.18630981445312,175.26913452148438,106.25674438476562,155.0081787109375,174.67327880859375,212.13031005859375,167.9295654296875,197.52664184570312,212.88082885742188,193.21197509765625,96.14547729492188,180.32113647460938,210.58779907226562,183.97421264648438,215.54437255859375,192.91079711914062,203.39230346679688,168.8974609375,220.8499755859375,198.28594970703125,187.56793212890625,209.35797119140625,208.59872436523438,171.36886596679688,185.13290405273438,136.58807373046875,205.90420532226562,200.05422973632812,182.42645263671875,168.06488037109375,174.3756103515625,116.24932861328125,181.8892822265625,208.37844848632812,211.59912109375,205.02523803710938,190.9410400390625,185.63967895507812,213.85165405273438,172.72802734375,199.65383911132812,199.40408325195312,181.31390380859375,213.8089599609375,188.59432983398438,210.28274536132812,150.89065551757812,143.63970947265625,145.62826538085938,162.84530639648438,140.42221069335938,167.72128295898438,181.50054931640625,130.369873046875,136.43896484375,183.93365478515625,173.75946044921875,184.83343505859375,166.64028930664062,184.45135498046875,161.0848388671875,138.4599609375,162.97442626953125,129.55633544921875,156.548095703125,146.46441650390625,114.75289916992188,177.28262329101562,184.8990478515625,207.7904052734375,180.9410400390625,205.89913940429688,175.87789916992188,213.78717041015625,210.73379516601562,203.31842041015625,202.14102172851562,196.16021728515625,194.77297973632812,221.12939453125,216.3902587890625,251.16061401367188,205.00390625
"S6",212.662841796875,250.17156982421875,277.57171630859375,225.95233154296875,267.3233642578125,265.5890350341797,307.4254455566406,295.2866516113281,299.3388671875,289.2578125,296.2281951904297,287.54449462890625,320.6322479248047,336.9359130859375,322.8672332763672,349.2597961425781,333.7376251220703,340.6723937988281,349.9661102294922,344.5148162841797,339.56214904785156,347.03965759277344,341.0893096923828,340.4031677246094,354.83949279785156,355.1075744628906,348.686279296875,349.6798095703125,359.5318603515625,352.1549987792969,351.2238311767578,353.068603515625,348.2407684326172,350.3808288574219,347.1754608154297,349.16746520996094,355.3250732421875,354.01133728027344,352.91790771484375,350.95330810546875,356.8603973388672,351.32342529296875,321.08055114746094,297.90948486328125,295.0862731933594,275.3230895996094,222.07894897460938,247.92855834960938,215.12033081054688,213.13003540039062,232.74880981445312,152.05517578125,167.88748168945312,105.48135375976562,159.53121948242188,176.790283203125,215.85186767578125,219.07778930664062,219.48870849609375,218.0391845703125,170.16061401367188,194.84683227539062,199.83316040039062,223.24563598632812,219.89291381835938,217.58981323242188,212.88082885742188,225.4957275390625,171.97369384765625,204.497802734375,234.3851318359375,222.80026245117188,215.54437255859375,192.91079711914062,208.51654052734375,168.8974609375,225.13394165039062,217.22213745117188,226.54052734375,238.9796142578125,208.59872436523438,225.52801513671875,224.98452758789062,199.1558837890625,216.15087890625,235.08041381835938,235.75262451171875,234.367431640625,235.80581665039062,221.6962890625,221.86956787109375,236.88485717773438,235.72756958007812,213.22372436523438,218.85025024414062,227.25482177734375,237.75958251953125,192.26681518554688,241.77438354492188,215.43276977539062,205.20159912109375,236.33273315429688,195.51022338867188,210.28274536132812,150.89065551757812,143.63970947265625,145.62826538085938,162.84530639648438,140.42221069335938,167.72128295898438,181.50054931640625,168.65591430664062,187.36309814453125,206.6702880859375,173.75946044921875,184.83343505859375,166.64028930664062,184.45135498046875,161.0848388671875,163.929931640625,162.97442626953125,125.27487182617188,158.1046142578125,146.46441650390625,142.58612060546875,177.46218872070312,184.8990478515625,200.77847290039062,158.09393310546875,189.66323852539062,172.7213134765625,178.95065307617188,190.36380004882812,193.84515380859375,202.14102172851562,196.16021728515625,176.56927490234375,210.11770629882812,216.3902587890625,194.90362548828125,179.92999267578125
"S7",228.04180908203125,267.9866943359375,276.7570495605469,240.10379028320312,268.48924255371094,290.2236633300781,307.4254455566406,295.2866516113281,304.02601623535156,297.3043670654297,314.25067138671875,306.1658020019531,320.6322479248047,336.9359130859375,322.8672332763672,349.2597961425781,335.17864990234375,340.6723937988281,349.9661102294922,351.212890625,345.71229553222656,349.1712341308594,348.38169860839844,352.6678771972656,362.1583557128906,357.3282470703125,353.15745544433594,354.5021209716797,359.5318603515625,355.8795928955078,357.4694366455078,365.7545928955078,362.1780548095703,365.7512969970703,361.50840759277344,362.5821228027344,361.78814697265625,354.01133728027344,352.91790771484375,350.95330810546875,356.8603973388672,351.32342529296875,321.08055114746094,297.90948486328125,295.0862731933594,275.3230895996094,222.07894897460938,247.92855834960938,215.12033081054688,213.13003540039062,232.74880981445312,175.89727783203125,179.968505859375,154.41937255859375,183.68429565429688,196.07110595703125,228.044677734375,221.91006469726562,219.48870849609375,218.0391845703125,170.16061401367188,199.51126098632812,199.83316040039062,223.24563598632812,225.09408569335938,221.88482666015625,212.88082885742188,225.4957275390625,195.47998046875,225.61837768554688,234.3851318359375,222.80026245117188,215.54437255859375,192.91079711914062,208.51654052734375,168.8974609375,225.13394165039062,217.22213745117188,226.54052734375,238.9796142578125,208.59872436523438,225.52801513671875,224.98452758789062,199.1558837890625,216.15087890625,235.08041381835938,235.75262451171875,234.367431640625,236.26791381835938,221.6962890625,221.86956787109375,236.88485717773438,235.72756958007812,213.22372436523438,218.85025024414062,227.25482177734375,237.75958251953125,192.26681518554688,241.77438354492188,215.43276977539062,205.20159912109375,236.33273315429688,195.51022338867188,210.28274536132812,141.26602172851562,144.84115600585938,175.38455200195312,170.45947265625,173.80142211914062,152.58676147460938,181.50054931640625,168.65591430664062,187.36309814453125,206.6702880859375,173.75946044921875,184.83343505859375,166.64028930664062,184.45135498046875,159.23956298828125,163.929931640625,162.97442626953125,119.90731811523438,158.1046142578125,134.775146484375,145.24581909179688,174.62042236328125,146.73446655273438,155.09945678710938,164.60540771484375,172.06497192382812,172.7213134765625,151.77679443359375,163.99349975585938,158.3231201171875,175.0177001953125,180.96145629882812,178.53445434570312,187.82568359375,216.3902587890625,166.9388427734375,165.6434326171875
"S8",289.97898864746094,298.7955322265625,294.8922882080078,298.7830810546875,304.1659851074219,320.00706481933594,333.09107971191406,348.8260040283203,335.78431701660156,330.9427032470703,343.35581970214844,339.41139221191406,342.82289123535156,345.44798278808594,347.91700744628906,362.36570739746094,356.2234191894531,360.6124267578125,367.6687927246094,367.9502258300781,358.182373046875,376.8379898071289,360.5598907470703,368.5125274658203,374.9533996582031,361.3091125488281,373.48526763916016,371.70790100097656,367.4092254638672,372.5899658203125,374.41588592529297,373.0137405395508,363.33807373046875,358.8597106933594,356.4206848144531,356.78627014160156,351.43865966796875,358.56243896484375,352.91790771484375,345.46209716796875,340.35894775390625,342.1451873779297,341.7953643798828,332.94822692871094,310.927001953125,280.00645446777344,235.52377319335938,235.24856567382812,215.12033081054688,213.13003540039062,179.2252197265625,167.82711791992188,179.968505859375,154.41937255859375,179.46563720703125,196.07110595703125,196.39584350585938,189.12261962890625,170.72390747070312,153.60009765625,158.98675537109375,176.22113037109375,158.70944213867188,175.23883056640625,199.909912109375,189.64889526367188,181.5450439453125,190.8782958984375,173.54367065429688,196.087890625,188.32363891601562,187.5855712890625,151.83599853515625,116.63217163085938,134.99649047851562,124.49636840820312,151.32681274414062,163.211181640625,183.40036010742188,171.53704833984375,135.37646484375,154.74813842773438,154.0482177734375,155.53857421875,158.71954345703125,171.54608154296875,187.3994140625,195.823974609375,203.8040771484375,200.7120361328125,221.86956787109375,236.88485717773438,235.72756958007812,213.22372436523438,218.85025024414062,227.25482177734375,237.75958251953125,192.26681518554688,241.77438354492188,215.43276977539062,205.20159912109375,236.33273315429688,195.51022338867188,176.70913696289062,138.1385498046875,144.84115600585938,175.38455200195312,149.7689208984375,173.80142211914062,152.58676147460938,181.04473876953125,168.65591430664062,187.36309814453125,206.6702880859375,162.56301879882812,97.21710205078125,160.8951416015625,111.23699951171875,144.19219970703125,163.929931640625,154.51068115234375,119.90731811523438,158.1046142578125,134.48614501953125,145.24581909179688,174.62042236328125,146.73446655273438,155.09945678710938,164.60540771484375,170.29058837890625,147.65438842773438,151.77679443359375,165.859375,158.3231201171875,175.0177001953125,194.81951904296875,223.00344848632812,229.84078979492188,163.96176147460938,210.16220092773438,243.25527954101562
"S9",289.97898864746094,298.7955322265625,294.8922882080078,298.7830810546875,304.1659851074219,320.00706481933594,333.09107971191406,348.8260040283203,335.78431701660156,330.9427032470703,343.35581970214844,339.41139221191406,342.82289123535156,345.44798278808594,347.91700744628906,362.36570739746094,356.2234191894531,360.6124267578125,367.6687927246094,367.9502258300781,358.182373046875,376.8379898071289,360.5598907470703,368.5125274658203,374.9533996582031,361.3091125488281,373.48526763916016,371.70790100097656,367.4092254638672,372.5899658203125,374.41588592529297,373.0137405395508,363.33807373046875,366.8022766113281,366.5296630859375,362.5821228027344,358.4587860107422,358.56243896484375,349.54515075683594,341.85577392578125,340.35894775390625,342.1451873779297,341.7953643798828,332.94822692871094,310.927001953125,280.00645446777344,235.52377319335938,235.24856567382812,197.60519409179688,135.59445190429688,153.97171020507812,167.82711791992188,179.968505859375,149.94561767578125,179.46563720703125,196.07110595703125,194.98983764648438,184.7794189453125,152.6627197265625,133.03976440429688,158.98675537109375,176.22113037109375,153.63168334960938,169.2694091796875,199.909912109375,183.52777099609375,169.30624389648438,190.8782958984375,168.63400268554688,192.08929443359375,176.25677490234375,180.47000122070312,128.00164794921875,81.36285400390625,134.99649047851562,106.11831665039062,151.32681274414062,154.31942749023438,178.40762329101562,143.78787231445312,112.49114990234375,144.20947265625,151.4410400390625,146.4547119140625,139.98114013671875,152.57260131835938,187.3994140625,166.35488891601562,184.2772216796875,173.46795654296875,70.48770141601562,83.8924560546875,105.81674194335938,78.94131469726562,91.60311889648438,93.37094116210938,74.5172119140625,59.349884033203125,77.04843139648438,87.39022827148438,57.854156494140625,56.6734619140625,57.89764404296875,5.009368896484375,92.06784057617188,101.56271362304688,135.39083862304688,135.130859375,134.74862670898438,84.60354614257812,91.67111206054688,43.105865478515625,38.66314697265625,72.30441284179688,23.068695068359375,-4.8983154296875,33.602996826171875,26.0059814453125,30.6513671875,78.24124145507812,113.4105224609375,133.798095703125,141.86965942382812,134.48614501953125,145.24581909179688,96.58248901367188,137.42758178710938,155.09945678710938,164.60540771484375,170.29058837890625,147.65438842773438,151.77679443359375,165.859375,158.3231201171875,175.0177001953125,194.81951904296875,223.00344848632812,229.84078979492188,163.96176147460938,210.16220092773438,243.25527954101562
