"2013-11-10 23:50:00","2013-11-11 00:00:00","2013-11-11 00:10:00","2013-11-11 00:20:00","2013-11-11 00:30:00","2013-11-11 00:40:00","2013-11-11 00:50:00","2013-11-11 01:00:00","2013-11-11 01:10:00","2013-11-11 01:20:00","2013-11-11 01:30:00","2013-11-11 01:40:00","2013-11-11 01:50:00","2013-11-11 02:00:00","2013-11-11 02:10:00","2013-11-11 02:20:00","2013-11-11 02:30:00","2013-11-11 02:40:00","2013-11-11 02:50:00","2013-11-11 03:00:00","2013-11-11 03:10:00","2013-11-11 03:20:00","2013-11-11 03:30:00","2013-11-11 03:40:00","2013-11-11 03:50:00","2013-11-11 04:00:00","2013-11-11 04:10:00","2013-11-11 04:20:00","2013-11-11 04:30:00","2013-11-11 04:40:00","2013-11-11 04:50:00","2013-11-11 05:00:00","2013-11-11 05:10:00","2013-11-11 05:20:00","2013-11-11 05:30:00","2013-11-11 05:40:00","2013-11-11 05:50:00","2013-11-11 06:00:00","2013-11-11 06:10:00","2013-11-11 06:20:00","2013-11-11 06:30:00","2013-11-11 06:40:00","2013-11-11 06:50:00","2013-11-11 07:00:00","2013-11-11 07:10:00","2013-11-11 07:20:00","2013-11-11 07:30:00","2013-11-11 07:40:00","2013-11-11 07:50:00","2013-11-11 08:00:00","2013-11-11 08:10:00","2013-11-11 08:20:00","2013-11-11 08:30:00","2013-11-11 08:40:00","2013-11-11 08:50:00","2013-11-11 09:00:00","2013-11-11 09:10:00","2013-11-11 09:20:00","2013-11-11 09:30:00","2013-11-11 09:40:00","2013-11-11 09:50:00","2013-11-11 10:00:00","2013-11-11 10:10:00","2013-11-11 10:20:00","2013-11-11 10:30:00","2013-11-11 10:40:00","2013-11-11 10:50:00","2013-11-11 11:00:00","2013-11-11 11:10:00","2013-11-11 11:20:00","2013-11-11 11:30:00","2013-11-11 11:40:00","2013-11-11 11:50:00","2013-11-11 12:00:00","2013-11-11 12:10:00","2013-11-11 12:20:00","2013-11-11 12:30:00","2013-11-11 12:40:00","2013-11-11 12:50:00","2013-11-11 13:00:00","2013-11-11 13:10:00","2013-11-11 13:20:00","2013-11-11 13:30:00","2013-11-11 13:40:00","2013-11-11 13:50:00","2013-11-11 14:00:00","2013-11-11 14:10:00","2013-11-11 14:20:00","2013-11-11 14:30:00","2013-11-11 14:40:00","2013-11-11 14:50:00","2013-11-11 15:00:00","2013-11-11 15:10:00","2013-11-11 15:20:00","2013-11-11 15:30:00","2013-11-11 15:40:00","2013-11-11 15:50:00","2013-11-11 16:00:00","2013-11-11 16:10:00","2013-11-11 16:20:00","2013-11-11 16:30:00","2013-11-11 16:40:00","2013-11-11 16:50:00","2013-11-11 17:00:00","2013-11-11 17:10:00","2013-11-11 17:20:00","2013-11-11 17:30:00","2013-11-11 17:40:00","2013-11-11 17:50:00","2013-11-11 18:00:00","2013-11-11 18:10:00","2013-11-11 18:20:00","2013-11-11 18:30:00","2013-11-11 18:40:00","2013-11-11 18:50:00","2013-11-11 19:00:00","2013-11-11 19:10:00","2013-11-11 19:20:00","2013-11-11 19:30:00","2013-11-11 19:40:00","2013-11-11 19:50:00","2013-11-11 20:00:00","2013-11-11 20:10:00","2013-11-11 20:20:00","2013-11-11 20:30:00","2013-11-11 20:40:00","2013-11-11 20:50:00","2013-11-11 21:00:00","2013-11-11 21:10:00","2013-11-11 21:20:00","2013-11-11 21:30:00","2013-11-11 21:40:00","2013-11-11 21:50:00","2013-11-11 22:00:00","2013-11-11 22:10:00","2013-11-11 22:20:00","2013-11-11 22:30:00","2013-11-11 22:40:00","2013-11-11 22:50:00","2013-11-11 23:00:00","2013-11-11 23:10:00","2013-11-11 23:20:00"
101.399138604466,102.707249642146,90.4170956163785,92.2097210499989,82.15088008837,83.0266090374212,86.1717906216758,84.0046561587931,73.6837128499478,74.7444300079285,65.7949463043612,75.9125674593474,75.3366341956429,64.2986913205805,67.7783020050477,69.6248902865785,59.7091838519842,61.5404129776243,72.1640054354629,82.4767372526137,77.3612207295092,64.1611879712189,62.057492334261,59.3097711331804,66.4492897598025,61.6546800584864,61.8352411022229,60.9965335951101,61.60451954815,59.1699285497864,63.552640184297,54.5719558994855,57.8092780419532,63.019582236595,59.4384494771803,57.820075474279,62.2556701469218,57.441074969661,70.7532004163877,67.8701757933587,74.2189979516857,76.354209256145,82.33680991834,85.388994593447,83.0349204454036,107.816229732437,116.357506727491,123.374237530312,126.238306998564,141.380380654363,142.192933171452,153.462261776334,198.330505937368,235.1294846612,265.14630566681,278.521563210794,260.000981548942,284.818389513368,284.521048832953,281.220535924223,342.03724576977,312.191527742901,332.547394874377,366.496433215092,432.579303407445,375.513040826234,387.788779577477,380.105148421887,395.508214482081,383.284716830473,403.854941811692,389.654202032919,425.500148839136,406.214716077174,433.913044298373,454.795366894575,421.181207906739,408.347897944226,435.196559873507,465.738331433589,436.50936314772,424.067949989856,379.278274647157,424.27138599041,410.75481698197,447.076596200384,385.892105401954,432.518335426664,468.866251728495,451.147547182201,415.089322854963,425.796112887386,384.23964874783,399.103141466893,447.555034759406,453.38579755015,407.927333925158,420.396124145803,383.315474248044,409.993510232957,399.717642094026,448.666513884738,487.834570799545,453.667037494299,380.75269908274,395.544018700381,368.811727517051,368.787405368836,397.719492502856,363.109692376347,336.372040280028,300.157194137105,278.388983549029,265.886212760738,261.113147403152,248.277340945676,260.805844069569,224.639102544804,232.050413975104,248.715467282142,213.417712856846,224.181639249945,222.889549657854,206.068510739367,170.68282150408,201.037472227907,230.784560913178,150.233003521452,166.199915641622,170.511969108978,165.91631579376,148.112349251055,155.309551885696,150.281960874532,155.256672024928,119.616246513835,164.983846012163,161.545431715751,135.457602019545,133.136383202711,137.739524157256,126.327774050277
37.997139186083,53.600178190012,47.8162177478948,37.3535357173235,37.4899020551246,39.7876770414741,37.7661020434494,49.0046282173129,37.448425972338,40.2910079593461,38.2242701156302,37.4484259723379,35.794035004566,35.9757836382402,41.8092520394988,36.1158367389458,36.0211659341132,32.951453017558,32.6750335790512,39.1401673596281,35.6578881169469,33.1783644969233,33.2693485388512,33.8219679656828,30.4265471016613,32.8567822127253,30.7937311319141,30.748348836041,33.3601131305973,33.8258741787692,28.0872960325251,33.2693485388512,31.8045186309264,29.9232161837892,38.2696524115032,30.6575842442949,35.6578881169469,36.388349964366,35.245321790821,31.3919523048005,36.7101516987458,40.1094787758538,42.2669812113158,45.840244495925,49.4252264197937,70.9323090007493,64.195100895116,73.8443689126951,63.1015806807124,82.4633183658293,80.7220690193978,68.4156544113893,134.25689494774,186.227436149512,181.545247248335,240.933072643369,196.921374772899,204.442239447998,205.040680071065,229.996817138453,307.001883009552,272.787977034085,244.584723529919,284.525708462552,469.652470321911,367.236566624009,381.462072999037,343.575887820679,398.109124258229,312.869234517606,396.553310308376,380.261724440178,427.561795380032,420.113875942594,436.230252792308,456.155889643152,395.013779561414,410.026629268812,439.493213531615,504.497163876091,458.282581274285,474.949383049091,410.543653877502,430.396784391049,408.658006316913,467.188791004458,394.14870697757,418.419545043229,509.291404035822,470.163613665999,430.003310229991,428.791462482054,345.762489349122,390.695746278052,441.429246851992,458.905336976521,419.142194464476,409.141586719171,372.357173081753,371.812146630913,329.243772551377,432.678276174506,404.247672290611,347.401255464548,322.23795743341,333.294296073236,299.147497960814,258.734431815001,294.283121525599,258.327966203701,217.735565376135,166.119611764629,149.975891423311,152.141645185309,156.172418191554,147.875489922981,140.354625247882,132.371466837335,117.919268433124,158.853221510683,125.971465868245,120.489556644894,113.351281402212,119.441857626727,105.988069731723,107.975981073134,89.798747644349,96.3466141403171,100.677902214133,96.2675681878305,82.1254528787398,89.2537211935086,79.8354903185632,99.700778371734,84.9760667421027,69.8802648691322,131.88920313609,113.042953908468,68.8280012873333,65.1978565177735,79.8886850406092,61.4430640496721
92.6964410570774,95.7765769025608,103.660103772457,87.0869676470955,82.5851305202202,90.983347895365,90.5315924128468,91.8545405000905,91.9198841023304,100.186279555885,96.3256943459093,87.2924438423354,86.3218548409449,76.2714718383336,89.9093916629344,81.8009258138156,84.5609244401135,74.9290345352373,78.8171027224548,86.2154442156974,83.3629954004063,82.810993972686,73.4291258430568,72.8697635626757,67.1748004453298,67.4824049720845,64.04345217835,65.7467024702345,66.4544290424812,65.2878363580289,64.3658310821663,63.4842948427313,68.72029660121,64.4751455205695,66.4961154180203,64.4714660723164,70.7570362301268,69.6225921666178,74.8875262320676,72.0847308861198,76.686598583779,79.0490739724393,82.9414534173599,92.2298830142815,102.8013915482,125.632126799952,144.334742593368,150.318246658533,150.365424506036,181.489901135907,213.95243829249,209.250230993082,238.783564047344,282.713692942313,299.768144898583,341.50154645062,305.056546154787,306.670068007336,326.174841566459,317.697196593793,360.826488999939,359.581547337829,365.238243932678,385.201155308615,562.992953402081,425.176443055213,431.062002872858,398.999268805474,460.083763826801,425.291391651234,492.857977850156,420.604804539149,540.143167484956,471.547316496132,476.913490756075,474.878601625048,477.104534686314,476.95467047607,487.907634580939,537.132737348404,587.708976420333,563.986264740157,488.769169901495,472.695611454748,460.551128760608,468.992331446109,465.804903596112,516.042656683835,625.119321186093,512.208872653719,514.73477130353,470.815640553172,448.23811152679,452.30089778933,518.426196887107,481.974334751987,527.587977367373,476.64747077499,438.758574639052,440.692885281573,408.630410327199,484.669179302906,478.759761645104,387.75022081512,371.479477840425,398.159750684613,403.430963217938,395.692250444938,372.939909676335,362.037795456611,304.112469404276,346.927728718623,304.637752569214,303.357774911891,291.155335150915,256.178488383431,261.226911266451,228.655717377755,250.583002045097,246.878348778578,208.498869394813,206.8201276748,201.342060290342,201.898665499121,195.68529243751,240.73828074323,180.055304248571,170.793743557588,172.106837235322,169.619103722194,147.590159447436,155.993980197719,137.5687441253,156.972290993303,155.969450545722,167.30351600221,215.5329817417,161.655625220183,137.592605448741,124.622880395019,121.258523123863,129.404621669726
230.37328055923,208.37432642772,237.730076495751,214.863767073824,199.347320385627,216.496656055395,221.398254839982,202.627757547759,221.415845878698,242.622879760962,232.833271867506,209.172110356511,211.600920950384,182.20198607883,205.438499738353,197.712569087434,205.878876311998,183.850603782591,196.901988276223,203.423679160008,200.995938089352,205.051773985238,178.942071795211,177.33077521536,167.498259248295,161.779146449689,156.907935586216,161.961851490307,158.519232166071,156.926596148197,164.220753925946,148.733625635633,167.512918447236,160.960839642333,149.532479087711,159.360200898419,167.477736369775,164.237275441477,182.38762295926,181.389542951061,183.038953448166,186.305800934614,196.91771699845,214.880288589374,240.917679396994,270.598810043101,346.720409399278,332.774937184675,357.994622159357,418.01990965814,504.227210729263,521.320564713219,476.046951363315,512.978677469776,567.022987454933,575.682966187545,547.438184718322,546.78392238966,592.768317445359,514.119209554797,508.666047745105,565.175419924858,638.723925935209,619.745183106927,738.743934166247,583.683174797881,569.160775113299,560.198546276575,626.094225811657,680.014552462885,714.869064920435,558.076263879884,791.353205801096,619.839747258939,600.683917981317,560.120110253026,668.509863289668,642.873032999266,623.889250926372,655.128027331936,880.703578717003,768.864741701944,672.183490858896,600.569491318561,611.218728506298,523.563329271135,663.426921590795,751.984826552148,880.910015205616,645.297373681324,714.094166377022,601.575574052767,696.97658075468,631.739765885663,708.182776098185,594.028070349648,783.809395089507,660.040007222483,638.750881826322,644.375298047339,619.844865659876,669.319635539386,686.080606599817,525.581374292364,530.205087036939,570.811786965571,674.755461412397,697.565172300718,581.813653225349,619.516553242089,520.722991952851,738.30718351626,648.101922193197,634.021276976888,582.360645554463,511.985391617972,529.00750374257,446.361196751922,538.000120500473,455.143104682908,400.91902149689,406.058338268774,405.161287066537,381.671427481481,400.968170763979,518.094162009292,378.830574099577,353.364252941886,344.50677754413,343.364191323476,306.161943532261,320.739223737966,278.980072545904,306.112102255928,325.301575538884,376.639981683347,411.430509729112,293.889959135416,295.160646605339,276.353897712526,237.200020961503,295.116669008585
246.798858106449,240.283449157604,247.925388852907,212.263234072516,226.043986675545,213.589834882402,223.000593727494,221.402788803128,212.210684237591,227.634486369726,210.09043425058,235.718618134344,233.566712007114,179.249312756869,209.756567123212,190.700962142782,187.486275111019,186.389101434652,188.735118279964,189.371610060101,201.40493491957,190.462963732294,172.477487260047,176.334741951518,166.342745284379,162.398373651724,164.687391609538,168.067315252814,160.898666479182,162.902295115157,166.876970253444,160.758965311731,162.306239477976,165.817766757165,155.820749181632,159.380284736853,168.482378071408,165.450021851306,172.297697292833,179.428582143803,173.277232156925,178.531542311722,184.663905469229,206.255776350194,226.511548950756,304.814646131443,309.011684245597,472.437525362626,453.047703035228,347.640471634281,427.37977354077,446.108831707193,397.458433653888,418.623374459864,443.938827370436,454.251977374177,437.27968327082,444.961432690223,457.259890177923,439.700979109141,417.660693949507,450.583699612041,494.332069211891,479.160691142603,530.514371070387,467.422430193374,483.206165797476,467.710817451779,470.60933803655,516.455857220787,549.644871603784,414.260401204711,573.86281725094,469.264591264292,460.078250927245,433.984756471866,489.561387977478,475.618101794258,471.349945786178,648.636814920473,578.37122580814,540.4943730284,514.028362042838,430.09277856337,479.201202617219,431.072528480779,498.309961678273,547.330177159352,617.116931160374,493.219968198692,522.266625330205,481.480368381113,493.334443845361,482.054638946242,506.258843227703,545.010763468906,546.96479407554,489.928138783018,446.876834504247,460.959869837279,450.110464891249,483.596433998118,489.477246303905,415.358615776062,423.852302139717,427.99643110085,484.245049844964,495.350511859129,420.678776652473,466.785173750883,395.211882908625,529.360707897962,483.161663178754,472.574887104274,462.277881612678,424.808826304578,414.544690336976,419.156139857722,409.54132659836,374.515939432258,361.540035410773,356.531086333161,370.443656766639,343.451893373682,362.514192650357,470.296143956986,328.871440645018,315.811477923744,292.209580898061,319.058971818701,294.100859273253,324.122096952994,286.212816751139,289.266193806133,296.68159225073,322.56843076317,343.309077442687,305.227026169462,278.870617168583,308.014940466048,248.839378480666,294.996091557544
279.955264858904,287.337165570709,272.643263121356,222.42828175156,274.047654418574,232.676630428025,234.410964317392,241.957245717155,213.43481373666,223.082153331398,210.74218738396,274.04039464571,266.596730064039,185.98512786978,214.583352606396,193.50945788099,175.982311702005,194.670597665504,192.586898690948,181.211237045026,203.903936419958,179.744013281879,172.906204315002,184.094194934778,172.221295806519,166.569665295593,178.333158785451,175.801417238738,167.031132458737,176.497262052398,172.359851081027,173.688824538139,164.682609955105,175.967757932534,165.778670568558,168.055317784534,171.395304621382,166.871099133115,168.400258523617,181.244377282179,169.72974334288,177.185369938647,181.748217939917,203.459574150918,231.181494398644,328.957317710123,277.005925289055,562.707546424779,502.339398332693,323.143006151294,380.619120549469,380.138324876889,361.548337028705,370.115437947637,384.992681096935,366.259241391705,389.283112381074,369.937485768557,354.227937276717,387.045963238344,365.590029026329,393.743247698355,392.681171625529,371.584098797336,357.875751511797,388.611440267927,426.11889175469,396.112504539542,351.588710694035,415.614861673165,412.81765577872,321.294455399831,402.902299690428,350.646861536385,361.359304556958,349.789140365188,352.783320808809,345.676850787871,358.808752486575,623.106340652366,328.031566413795,355.068855385285,388.812265077681,314.867083550268,388.967273845003,369.614210589797,381.626116612896,377.472957275496,389.754414297025,379.443519224704,383.750672610847,385.523977396019,344.71303943967,377.536748150587,347.936857013156,474.962347152002,363.221029346987,362.243319278174,327.271983221311,338.437144985235,324.71570082197,354.50492606649,339.970368278588,349.331177741535,359.542911527924,331.756323033702,341.558552280386,352.072612804346,322.217894089418,366.157546417393,325.140587230232,363.947766400494,369.63012496267,363.561020480429,376.704628163854,373.311211989405,347.681780680239,435.845403106532,325.138975669716,338.915155833297,365.251210492195,343.516978126998,374.725118977243,348.82515699144,353.535595754419,442.156274591231,322.537820604557,315.100954491003,297.989583733922,341.906073299322,310.336748162982,355.751136953418,321.049342378969,303.000604317861,306.154860916211,297.858988083933,303.839780836722,347.260350634347,288.151005400648,348.036594414186,297.586885056074,320.070013265438
293.247607785764,294.431861176086,249.828430534365,223.242953326888,324.181601795183,251.395169984339,234.563710280831,192.574555973565,204.713345277393,228.418484129183,270.023903229022,276.497466085665,284.235376983873,179.367745670536,163.06409007329,194.417738991694,150.740202511645,166.262374804237,210.55907517149,150.033895879138,168.322602097886,160.437851788503,152.960342673703,164.759859575211,162.420334886059,145.160502723295,156.899564571286,151.313717084701,153.449681293247,170.700399681657,157.8489087464,151.867687822304,158.61939167182,158.458101097616,140.073504995756,148.474845471204,142.358161765991,138.211859730645,145.988659925554,148.580597582184,149.046684313665,141.141471800293,144.497558287272,178.919454264939,252.263587109472,208.54280533219,211.342526341076,273.188036459995,226.853550229251,415.99677736569,398.759853509234,255.745484908613,484.933077812278,417.908856594447,549.295523876039,314.258381703729,401.371349549399,271.955312250264,310.077844274729,307.813700353981,324.730853978283,493.063945988206,339.80954960929,320.977804146413,276.754366105543,332.070428172832,302.473348097983,287.119175375407,306.788013973622,403.854531922586,319.67886507086,289.41220660452,316.025797432763,284.455617124407,307.089190770567,296.607709717664,331.10253648548,279.150026935571,301.714059738396,312.432072890268,290.642025700637,291.401289811525,328.631134963652,340.957206050482,363.411937393557,294.095782625901,299.94577709848,317.57353513011,331.935124041636,325.624391235407,399.46799824376,298.684751910836,279.967231593513,288.400889525545,294.974751259373,309.058945196843,314.360326259896,286.14834573362,329.022716240869,300.346151355254,300.595905953498,318.686104577699,286.191040133451,311.405685026733,285.12442254724,323.971775325556,298.22459951311,354.552886392644,329.540522956461,353.990507899024,322.241668400833,318.499447592238,402.147649101433,394.258419979344,316.066340335895,326.240544371621,315.166577531588,333.359698360626,315.548632534407,340.76044457796,429.017687543859,337.025582537198,389.151226247963,378.412638980872,365.22485253264,385.247105825388,376.636807078176,356.213012607752,409.856033504595,477.704917371582,327.93502955075,327.278671802555,365.077279087802,336.006496643607,345.249056462354,332.939659619424,350.455498152246,330.427325222182,317.914898664786,283.609727938194,371.301320567203,355.374114928531
283.722923533289,289.09088274313,259.065830808973,268.798118449522,276.417036082858,269.260345081603,250.615356448329,206.906145505613,206.615476762761,200.661132392907,224.153670336514,203.771801831365,212.455505648889,195.022819273053,172.553091910526,177.132759444259,171.542626380929,191.405665715901,159.32761057842,160.121757190304,155.485176106666,160.448302591406,164.649278304933,158.910697836442,159.596829573821,153.720507230775,144.892427926831,161.157647795454,150.320187864229,140.468136337939,147.84500608874,148.776167028055,146.931394391146,151.759225092532,137.145028009522,148.077626576938,141.567158708715,142.833957588302,156.414198467897,147.082094366048,154.537906603677,160.51978826443,157.993150402035,237.131347288485,188.554430202011,198.895562849594,235.507927772286,305.259133558467,244.810003268532,263.816552322909,273.612020177504,259.083527135583,322.069060540113,271.957873557534,345.580633466349,283.565991441096,264.996274727459,291.226855752077,260.444686498672,258.727386522907,267.342137715843,269.257113902832,263.196158834206,248.941110852676,282.138773503126,274.905911609636,255.400922518419,288.588090087078,274.504278871429,294.001135562765,270.700451355273,265.098925301268,246.717596167241,288.669772069489,363.010816659608,291.483452142659,347.272272517347,258.953040217173,282.777851550826,233.055682300127,261.020375560768,364.623525640102,265.875926827172,261.075252698286,265.011344568606,283.849118655762,264.919584097779,251.386300113874,260.258624757841,263.732076037306,251.230340623284,278.130432607356,263.115133761966,264.272432335039,286.776277802363,281.149752878941,272.745180427678,262.240406054533,307.733191083711,258.22560658119,284.567231691328,294.798394400033,263.667262711152,304.489783708698,323.290854126465,293.399479990421,242.970596640258,276.115272299869,368.863834326417,316.932768811291,342.004115763183,318.955262130139,331.344084569877,312.636887320277,293.329708865751,337.436967458904,402.782904389824,339.104849848655,388.763015639434,355.807794073071,336.070057133239,345.48932874021,382.708121443579,341.895396034794,369.880361889587,357.413890583822,325.379589805686,353.265536161552,383.087421596474,355.63557833618,332.983071432485,353.344504050654,361.135445830097,389.801481987966,351.72180589496,333.414667983823,338.509356830734,323.430711165771,352.866696860705,362.240290692619,333.06116677568,359.943669610217
273.77442309945,273.953191113594,232.013300699966,266.069770974389,259.89622410887,231.510763189965,209.776337229589,209.557301776347,207.125548903448,195.973983665602,202.695636366866,185.749332671385,193.834192380856,189.709075983709,184.157783718815,196.479015699933,169.137987661782,164.821354972088,159.616621583796,168.351319606115,148.787116818754,154.28770330313,150.828770893627,151.618306559904,146.458270725211,137.841649510024,142.671758715839,146.842541243173,145.497879554285,142.923739982654,144.120410329479,142.530565016321,134.245408670935,137.82194292222,133.197726658472,138.491593637769,137.417879459218,145.255400965777,149.997383327181,151.286466801508,161.594365202378,161.841732366768,168.245558900228,202.156626270451,184.202010955108,197.617694068519,231.282464987664,280.312151104039,263.013266780605,284.040575332527,301.500967804191,346.028277916131,322.506934864349,310.427808791611,350.054391228397,310.84120934962,299.808937269705,305.010167965194,315.220575926328,347.337276102018,366.960227108218,335.029876029681,307.9217070054,346.368305920557,330.730588220947,290.641149648777,316.472218436929,330.69376422836,307.510684685003,331.365992595036,307.91071355597,323.743240340705,319.529983767048,371.998346630117,418.637158187472,362.638317203748,393.881681408268,346.755535614423,345.680559849735,321.592385675432,356.212127288743,387.508855185074,355.79052918448,348.558945613646,353.545275048158,360.018853183766,347.427400906169,305.943308233438,333.645115479874,315.72278226,326.532031922347,373.543478319156,318.148541231567,329.335655460524,354.286034734829,338.068196515899,330.196688046684,348.082492958968,386.399629407996,348.89085121265,372.942480877581,382.064348372176,326.881364594508,384.641688359712,407.052764046295,407.932153271899,398.43729294888,337.529671479873,350.231093899227,351.800040878104,415.396454948012,363.978679174766,375.498440343056,358.329451573781,351.925028919716,376.613555963368,416.906985355291,383.447438434689,423.708250072797,380.401692876804,389.80247667079,377.807864456274,380.092675947581,358.130329871799,365.513864674135,354.754175394001,415.374732926574,362.572404673794,344.900539336623,349.06350914282,329.709424020518,352.345610610704,348.223199476667,350.686975620631,341.676871710801,324.982304974041,319.038546336042,321.465546281835,319.553963013239,336.038245574372,342.081009930875,343.004052036382
276.859870142945,282.319211651785,255.720571928666,258.009317895044,244.697253987461,264.701484162504,232.772566424236,202.69758368772,192.301918832352,207.792663636744,202.06976293361,194.364607680819,197.155130044861,177.471326384733,190.066843165778,188.880632357458,166.46161064784,173.064034700464,167.610846003474,165.587279928748,179.670676660713,171.948505884962,153.707771889364,173.7274149488,161.212220831932,162.440388994674,164.334757235286,168.492980113393,159.21748393826,163.113680067978,154.827046614298,151.077557579907,148.916131256799,153.348773234611,166.973852865028,157.072652913148,154.455591343433,168.026147976104,166.219024995043,175.48702739,187.753343431547,198.166656372539,179.085147156272,197.197355454839,244.315583938776,225.632921691765,249.380378148339,311.581893946168,320.241363984507,363.146893343188,420.887823976628,442.353527071943,463.812202394889,496.406076871375,451.514353813546,476.40151919863,464.502534356293,472.144637434064,580.073422127285,514.924899584702,515.771671064622,615.596625332733,600.974711071526,654.174000745072,557.943889103688,531.851487676295,608.593087401888,533.218990638833,568.82015675146,543.589222075495,518.602095105708,539.956024742397,535.734820812779,569.205162808591,576.938809638978,586.478297678567,555.463894524522,563.032855335368,588.554176630598,580.445964779044,650.699198019023,514.023960544675,623.697170670634,661.371897421104,568.633834503323,649.36161337246,587.740120794828,576.941518449006,577.290018520152,570.722964155231,544.647310681534,557.298376148161,554.857748244204,562.067352521558,590.940618355949,522.697342682396,566.113960293705,652.468417566124,625.804809682342,624.358904831191,608.535512896605,677.545010407495,561.757699081934,550.400726588998,730.646302513514,688.257539608879,676.829980298617,555.717129785036,565.998685798485,594.755695758142,666.644234863502,522.616627675885,486.56659563258,497.996017432201,521.754496692926,496.978509137677,464.275580680786,446.234593128481,463.613934532464,469.149346349698,433.331314940085,425.649377035414,391.177738271859,448.658413640855,447.423422126066,451.066426524719,508.841376971616,418.125355396053,398.494216820617,444.070429926096,432.869448567689,464.646002651179,447.242293469209,420.408050628369,411.614905745007,366.702653651725,339.606951976061,339.383417588731,339.105781232381,341.099091336042,391.446632081701,324.428936597298
