2013-11-11 00:30:00,2013-11-11 00:40:00,2013-11-11 00:50:00,2013-11-11 01:00:00,2013-11-11 01:10:00,2013-11-11 01:20:00,2013-11-11 01:30:00,2013-11-11 01:40:00,2013-11-11 01:50:00,2013-11-11 02:00:00,2013-11-11 02:10:00,2013-11-11 02:20:00,2013-11-11 02:30:00,2013-11-11 02:40:00,2013-11-11 02:50:00,2013-11-11 03:00:00,2013-11-11 03:10:00,2013-11-11 03:20:00,2013-11-11 03:30:00,2013-11-11 03:40:00,2013-11-11 03:50:00,2013-11-11 04:00:00,2013-11-11 04:10:00,2013-11-11 04:20:00,2013-11-11 04:30:00,2013-11-11 04:40:00,2013-11-11 04:50:00,2013-11-11 05:00:00,2013-11-11 05:10:00,2013-11-11 05:20:00,2013-11-11 05:30:00,2013-11-11 05:40:00,2013-11-11 05:50:00,2013-11-11 06:00:00,2013-11-11 06:10:00,2013-11-11 06:20:00,2013-11-11 06:30:00,2013-11-11 06:40:00,2013-11-11 06:50:00,2013-11-11 07:00:00,2013-11-11 07:10:00,2013-11-11 07:20:00,2013-11-11 07:30:00,2013-11-11 07:40:00,2013-11-11 07:50:00,2013-11-11 08:00:00,2013-11-11 08:10:00,2013-11-11 08:20:00,2013-11-11 08:30:00,2013-11-11 08:40:00,2013-11-11 08:50:00,2013-11-11 09:00:00,2013-11-11 09:10:00,2013-11-11 09:20:00,2013-11-11 09:30:00,2013-11-11 09:40:00,2013-11-11 09:50:00,2013-11-11 10:00:00,2013-11-11 10:10:00,2013-11-11 10:20:00,2013-11-11 10:30:00,2013-11-11 10:40:00,2013-11-11 10:50:00,2013-11-11 11:00:00,2013-11-11 11:10:00,2013-11-11 11:20:00,2013-11-11 11:30:00,2013-11-11 11:40:00,2013-11-11 11:50:00,2013-11-11 12:00:00,2013-11-11 12:10:00,2013-11-11 12:20:00,2013-11-11 12:30:00,2013-11-11 12:40:00,2013-11-11 12:50:00,2013-11-11 13:00:00,2013-11-11 13:10:00,2013-11-11 13:20:00,2013-11-11 13:30:00,2013-11-11 13:40:00,2013-11-11 13:50:00,2013-11-11 14:00:00,2013-11-11 14:10:00,2013-11-11 14:20:00,2013-11-11 14:30:00,2013-11-11 14:40:00,2013-11-11 14:50:00,2013-11-11 15:00:00,2013-11-11 15:10:00,2013-11-11 15:20:00,2013-11-11 15:30:00,2013-11-11 15:40:00,2013-11-11 15:50:00,2013-11-11 16:00:00,2013-11-11 16:10:00,2013-11-11 16:20:00,2013-11-11 16:30:00,2013-11-11 16:40:00,2013-11-11 16:50:00,2013-11-11 17:00:00,2013-11-11 17:10:00,2013-11-11 17:20:00,2013-11-11 17:30:00,2013-11-11 17:40:00,2013-11-11 17:50:00,2013-11-11 18:00:00,2013-11-11 18:10:00,2013-11-11 18:20:00,2013-11-11 18:30:00,2013-11-11 18:40:00,2013-11-11 18:50:00,2013-11-11 19:00:00,2013-11-11 19:10:00,2013-11-11 19:20:00,2013-11-11 19:30:00,2013-11-11 19:40:00,2013-11-11 19:50:00,2013-11-11 20:00:00,2013-11-11 20:10:00,2013-11-11 20:20:00,2013-11-11 20:30:00,2013-11-11 20:40:00,2013-11-11 20:50:00,2013-11-11 21:00:00,2013-11-11 21:10:00,2013-11-11 21:20:00,2013-11-11 21:30:00,2013-11-11 21:40:00,2013-11-11 21:50:00,2013-11-11 22:00:00,2013-11-11 22:10:00,2013-11-11 22:20:00,2013-11-11 22:30:00,2013-11-11 22:40:00,2013-11-11 22:50:00,2013-11-11 23:00:00,2013-11-11 23:10:00,2013-11-11 23:20:00,2013-11-11 23:30:00,2013-11-11 23:40:00,2013-11-11 23:50:00
91.53073733248335,85.6165063397968,84.33481596906846,78.46141386884216,76.6771816495596,77.63407238115954,77.09858839659402,71.38866703231612,69.82286062314324,64.3150219226847,67.73495583135048,68.94301388750368,63.44993132749346,63.311166792262846,64.49516809343861,59.50531867299411,58.63724336931643,64.06391935229625,71.83155844564517,72.55051563810433,65.46540913390803,61.632386469226034,58.58771088438863,61.37664084525708,59.975052341524815,59.54471132656659,58.972002687942485,59.16553407984373,57.98086780439132,60.04685191253393,55.94182046862395,56.26937474565536,59.40745843455855,58.87710802186211,57.830887947483056,60.07818224248402,58.3914566094065,65.25724981887414,66.77934114218654,71.09179598087451,74.2744440362234,79.11714753668493,83.10050565570258,83.48592934871336,97.40990048431482,108.74299165958062,117.8805814580252,123.80552761171592,135.34547418925922,141.14958851336806,150.26134223383625,179.05374754964967,212.8313399708386,244.97547223619165,267.8459734936285,266.9130509710145,281.1998812440833,287.0560879338522,287.23583683843265,322.0370540886304,320.839575787142,332.36867139088616,356.99538310939374,405.3007913150352,393.3145757919804,395.40099200974737,391.5803497053744,399.256144092879,394.87529559716575,405.1442373719132,400.262793932161,418.5866231710224,414.1979486563207,428.1230687938867,445.05004010232807,432.2306895798062,418.28140425873545,427.5982786448815,448.7743789763558,439.41547510760586,427.53543226421095,395.4366598729986,408.7194176568927,405.3430190070383,424.29845347177786,395.6702130279704,410.4546076413598,435.7494295749169,435.75682586197,414.0262214380708,411.05713768189344,385.5589974212583,383.0547391927497,407.4194947935612,419.8065671304763,398.819927581072,396.8577149854747,374.30965454306346,378.9047607934899,374.3118732836738,397.5454558854879,427.03636116209657,420.4936480925408,376.2076012225244,366.64828816290776,347.85064138123147,339.91249417689784,350.9778448561433,337.441650242667,316.5966393224892,287.8790277367671,264.8587784235927,248.72788816944583,239.30140119131212,228.63488293661345,230.30975434989932,211.50892383267765,207.86334088988616,214.32392625322225,198.02371237165147,197.0069169259191,195.41565140878285,185.7600021245652,162.83710771817914,169.68426510515096,186.6745763321712,151.02116416561435,146.87643467000115,147.28508947561795,145.06195480417423,135.1015559731196,134.90329399990654,132.38835292856172,134.00734723784495,115.65690390689836,131.79038563549975,137.3193557030547,126.23424738105464,120.87221988732502,121.3543827979117,115.5975874282685
40.408997170865824,39.95658339943624,34.44202366178745,32.53206635963795,32.93845749117363,32.1115852301504,37.09660869536528,33.69338715416154,33.84752993378365,32.937091655193136,32.25423652017877,31.19098597407578,30.90872590063205,33.64688300799347,32.10925725581919,31.48688862014601,29.690406118455687,28.88377045918549,31.756664872585144,31.29983351275124,29.87416367268014,29.37254755757453,29.48888461075125,27.80261375491609,28.41823528615596,27.643209485034,27.33179143648126,28.569658723839197,29.37848669143931,26.725515590528467,28.451858196184283,28.48846118493276,27.55484660447137,31.43519082921245,29.22477493633209,31.04697212599008,32.290926267180275,32.27928078494571,30.219202728429877,32.2927066059321,34.99356658507799,37.337759930809824,40.28525425432628,43.440943375235584,55.26111760559831,57.84897092882219,63.94223176895174,61.01730316125432,69.97776588207516,73.28457197386732,67.88748055560865,97.33241938436294,136.74284747974804,154.81308534927388,192.64810412963627,187.226692443389,189.19007612330807,190.32891602965336,203.876687607655,248.10529217632032,251.51553774210436,237.1359283559025,253.09457480558072,348.7974797893809,344.2450223645022,349.7240058923389,331.13254910787344,353.0523978616495,314.28223255533953,344.4232223289115,348.29705715528365,373.96900753881897,380.3579994759328,390.8129063298873,405.0085037165677,377.2356454388224,373.7759573776791,387.21397669725593,425.6747592742937,417.02786518056377,421.6161705618184,388.1411137639991,385.1865659132647,371.86472489688254,396.1164862747218,367.1353748262495,367.90081684994936,412.586602359993,411.5723892416581,389.3227916259497,379.447960385706,330.3146843307926,334.9564309603,361.0311464118258,379.64662101109553,366.74087353314144,355.8385680289589,331.8141578820502,321.36515997236114,294.77054096232035,333.12782459763247,335.7000912172033,307.71396346010584,283.6380080759293,279.026403046126,260.0218524199274,231.72681583530095,237.93698436049843,222.96022237931857,195.8863738869618,158.40590152064522,136.74566429597107,129.59333107877765,128.4513500034397,123.89743026994223,118.21215672902656,111.86271657002638,102.0408249577434,116.6094348887501,107.39596007838549,101.03524000053744,94.81224897760156,95.03328443114772,88.61923937015338,87.01413676087942,77.4765039993665,76.87715994055384,78.5933415335386,77.2311833695274,69.87263797032318,70.46211373214996,66.2451127736265,73.6132943553107,70.02324998284045,61.21422355274347,84.22276598384181,87.68030688796128,66.81851703928726,57.966797761047786,61.760295451806925,54.38700173715172
116.1517807221385,120.81038597563207,110.96918001925376,104.04435685633176,107.25126060191344,108.30453551105856,109.95962363361691,110.92753257057264,117.19362939687096,117.24040453472423,110.86645943285546,107.82371707948175,99.37493988848946,105.9032929479359,103.2653532923478,104.33387069761012,97.72591489184003,98.17740633106573,103.68515540591623,104.05598266067096,103.95598849694852,96.99746642690349,93.93388392248252,88.5104993776953,86.69542575357642,83.4904210886899,83.5386869153096,84.23386474077357,83.78820011558334,83.07025806276467,82.3671670540386,86.08210339112557,84.60147532665407,85.78073191610538,84.8762189017691,89.4120877285124,90.72449976240944,95.4350445749304,95.400221147813,99.00790347194663,102.4943176835608,107.0671216619095,116.04005389945648,127.75338908873124,149.57141918726896,173.3062018906056,188.87498911309712,196.2986878464048,223.06895120583076,259.10001334427136,272.5477707710705,300.6446810870864,345.86105406056026,379.1740069867861,425.7730172026915,418.3517214059013,416.74740969575697,431.48725134224304,430.3216935753844,462.903881594615,477.4244794947887,487.829598253157,507.91962199269415,645.4577406947683,603.9619644141013,591.7106622908478,561.2303675421549,596.9018551319602,584.0812349569783,631.1275935666924,592.6226863602913,667.6350981276667,646.2613426259043,640.9368672419708,635.6390096228308,635.5292524762623,633.777014820666,639.7685196342621,679.4865613058763,732.2069455085526,735.0542321036692,675.8752638732922,639.79545130302,614.7391550433078,610.9631883807672,605.8806599226996,639.9113614265589,730.2541690192422,684.3885806986048,667.0314600752662,625.5842435446893,591.8316962882633,580.000178428411,621.1282326914517,610.6294375310642,638.4104426657796,611.4968068026293,570.8427548162241,554.7810562513673,523.5395106718104,563.5506494189027,575.5017037410705,512.0586727202035,475.075157574105,478.5130132546862,482.9472112428827,478.3858143082167,459.3020522564611,444.0978809983245,394.54564751165447,404.7560352977097,378.9146994226448,367.2508205380732,353.13337228008646,322.41605841848764,313.29045519909573,286.2036128578572,290.52153977639966,288.9962859829682,260.7208356119983,248.41976837487468,239.19880724485148,235.4017466333389,229.33898852122027,256.0803378122236,225.74468501420256,207.77585466872927,201.8211034763419,197.4615406013428,180.4505867199104,179.8007281317149,166.92694859593112,175.04569347303823,177.95702715479047,186.68208717030492,221.13411161601047,200.45469349161576,175.5896660626131,157.26733003767887,148.22252886736464,150.36400779364948
194.66610656131652,203.65417825971085,195.56431645757027,184.31698087950195,189.01444570705183,193.5588720946675,186.0019956977705,192.99741617383157,207.07461435678604,208.33240718879773,196.40434261594183,193.34352775415147,176.4811068333144,182.61231014720195,181.6678261923478,185.73555591237204,175.76224025832076,179.15306490142316,184.1653827937392,185.0912352932656,187.8324557615157,174.7203441193327,169.0258174565541,161.37757118253262,155.3625485912057,150.512375296734,151.4677716118776,150.30815312942778,149.0994724267171,152.86577652331164,146.25740383981682,154.18571503104056,154.1918949194402,148.12153992690273,151.49356109703422,157.7264538308524,159.039504076274,169.9412742753144,174.22978085904666,177.45501698314106,181.06345744342636,188.8861980821629,202.4221548944383,222.72488492008503,248.29810722981676,300.1157704392364,317.8269797500078,339.96950627196344,383.00724270691774,449.1217555997658,489.30084251644473,481.0697989663151,499.44776980476365,538.0535516181699,560.0463386961637,553.6132601846207,550.8758116781269,576.2804578756841,539.5511548573926,521.8991651882893,548.9788725475369,601.8981884378219,614.3141772475807,687.1653758223073,626.123707219882,593.843188614716,576.5831210337046,607.4660659677095,650.7514187414912,689.0465847496179,608.8106337371709,709.3157058483239,653.0719755039605,618.5953823887058,580.2170846149927,626.6496113530669,630.1611135904059,619.0928529988533,632.5340291527143,757.5363845697657,751.1593631997777,690.3064117639864,623.3551948620545,603.4949106512336,542.9489061174216,597.2382829639549,666.4282999975832,762.8762996775316,670.4318728006572,673.8724439543878,609.6177909211768,636.8510877202414,610.4023160189251,640.2932413001339,587.6890982415381,666.1180717012774,632.6254587885174,606.0617507651095,597.0624082164292,578.893543549299,596.4518951989186,611.3523397159302,527.1951837399523,498.07304109434784,506.88746354820057,562.1069063673408,596.3137766517524,549.233130319898,550.387479738037,496.41366903809006,581.8480601385187,575.1678510654411,564.13870160155,531.8142210723307,481.04628153860233,469.6363712127418,420.7872561560385,447.2823529344704,415.4375077855809,373.3571725877236,359.4063135252878,352.4277286921965,337.0725905880823,340.22842261876536,396.0556994185237,350.687880890107,320.2562663498525,303.9791932632022,296.7295149673946,274.7920714913841,273.7359942010861,252.1762756527198,257.51373891528937,269.1946021152792,298.8501360500252,328.97581670329646,281.32231550869363,264.97881940624427,249.14369513593104,222.57076311234945,241.8577633082313
273.6398335974707,274.35482430200693,250.75137202866327,251.0621604440149,243.44041084417643,246.52954545459284,247.2894264580039,241.82120217210087,250.2370178841916,242.45752471076472,256.2667895352058,261.14005528690194,226.00461178214707,233.83979583067384,225.05739495676667,219.55798565597905,216.9593373647319,217.81904900889825,218.8360591354592,227.3677770400928,223.84444964907945,210.0698609287262,207.7483688219261,199.97173531201605,194.38011284249396,194.0188029435785,196.2795721684919,192.77913388842157,192.91588760904773,195.99635389199867,193.590484273786,194.10546241446636,197.1202408420308,191.8353687319248,192.5187787026326,199.6143889855481,201.0636324564604,206.8815976382309,214.4260230377977,213.9603298930128,217.95336602580704,224.3868030623929,242.35175296502368,264.40659636586224,325.64687263952374,358.9327434528567,477.5571649574298,526.1584197049109,471.20140723800864,507.92621262576586,537.2704185639423,514.503099717885,521.5710957790765,543.2485997673738,560.3627502471031,555.8948516956685,559.7717939363037,570.5209671721917,561.2693564371413,541.0916504540467,558.5005832853309,597.1342284675935,603.0986100994411,643.1878477575374,612.864653515744,612.4504121777316,601.4054740842139,598.6533213177884,630.4414006558383,667.5741108401563,578.1187333380541,659.0267701566208,616.9476186938324,592.1454344561762,562.1505940778829,590.2704703679156,590.4471123893862,586.0065172350874,704.8160323202313,708.2033881887089,680.9319856320262,649.3829041011085,572.6583228085448,579.1054676743588,545.8110908477307,579.5167510011502,625.8154691449075,691.4991680982957,630.13652361847,626.5751977141412,594.9090364498726,589.5625004958729,578.1843986973938,589.3213662110537,618.6466222520874,630.7267236789662,595.0917890632597,549.0865618418383,539.9889098628233,527.6270549261675,543.7173332600489,553.1546010580422,505.07015522298735,491.5048212201684,487.6819636750123,521.7572231050088,541.9340000762141,500.1546756702023,513.8450700879216,470.0022987645296,536.1257854878652,536.1317321829114,528.4889672146365,517.5118856001769,487.7858001632139,468.71665684554057,463.12848320642377,453.7652012931532,426.5982505651206,406.3257779788399,394.3384184281743,397.275697346295,380.5843726433079,385.49971218306285,450.5004068391689,389.2479924259806,358.06501678471625,330.5968003980948,336.46708001150165,323.0769803305028,336.52543321946735,318.479288127277,313.57838195929565,316.3128176154502,333.5425053768507,354.10117750344085,339.0171566281371,316.43284158599687,326.5293384091187,292.3205312243749,309.0489093828191
280.4356496235248,270.7646589889289,237.17432210216717,254.1294573847291,237.6683885630273,232.3162283020488,235.08750628525704,220.0770490810162,220.03000960696716,213.072596419305,245.51057187324,256.2422868794384,211.9105013466141,213.30476348059145,202.13470342448036,187.37889330322724,192.78631476550888,194.1994627615832,188.11849224884304,198.9407458544676,189.49575517102764,181.8493252332969,185.50752144540044,180.12184974915442,174.78832575045874,179.72945984755214,180.50135199673176,175.83004737371172,179.8983310363106,179.42023478217266,180.6222615777598,175.87308461495405,181.11280880092852,177.59104689136456,177.84231775192694,180.4524656105367,179.20191550992695,179.96774704093204,188.44163518724983,185.1145941871613,188.7147459963266,193.3331697552684,208.7511087315609,231.9413295636972,297.42370192867315,299.6472337847687,451.5831032218283,503.7315979287354,410.2998961983899,414.64411949428313,416.5806431444829,405.7856019488785,407.59023885071065,417.8914221361962,411.2813465282513,423.7053608000619,416.3849835945704,403.1208081248015,418.6104459126497,411.0253052436592,427.42855436750494,433.5304005306007,422.27032711171,409.0666637632659,424.4046549732772,454.04100765238405,447.0643871465883,414.3003850024877,442.8787643208161,452.9389725614072,394.10191833623657,424.5400860777104,402.7904267743269,400.7369800269192,391.48119505386137,389.8594452799621,383.57791785965287,388.5567992455563,540.0397686543813,421.9008616208706,399.435747903604,411.3999088642623,367.4057504958636,396.34607234468535,396.2827360357912,403.0766517802021,402.39636612298426,408.739966966212,404.3106940003262,404.3073747156296,404.73215712774527,378.8971535920372,387.9505824612948,372.334882692885,438.2837459384885,399.5222777485268,383.5353792331051,354.5708580854875,349.1550288914013,337.85323588067774,350.0920880829924,345.9620511730083,349.1021309437808,355.3949271387852,340.5971776311736,339.9840751863421,345.17868859639447,329.01297503288987,347.7693792937845,330.9145196649889,345.2932679415249,354.2636959672115,353.8202041066726,360.07981737024005,360.6251827313898,345.456494720822,386.01290115429634,340.7417093366657,330.7551263965261,340.20137567231774,331.72387469749026,344.4625504296858,334.9464876399809,333.1546218969414,378.8118330211186,331.6457150667081,309.5137837401672,291.3057575068536,307.5762613382104,297.14773378976304,317.6131091947938,307.4850766739039,293.6720931134751,290.1910041499128,284.20159920536827,285.8813697808397,309.8089422095689,287.726453786148,312.1099269240268,294.8367860895062,300.70500934697253
263.33841991914846,238.5490912071967,214.48603706088983,255.6592244380656,237.13085163265612,220.8675848487495,191.65231888955452,187.68988589188345,198.8376262020751,224.69355233815688,239.83672460614784,250.6789218652125,195.63708733908896,167.5121002376072,174.68609698960518,153.3801831631968,154.25023630817586,177.63188521934035,154.69304670214308,156.39509816839603,152.95654509123426,147.53234630968873,152.0137794772215,152.71488939960005,143.54713178016544,146.6040774284619,144.91216343817013,145.65770342461647,155.502101430561,152.9013781014737,148.95316236790111,151.39298045685507,152.59733809652644,142.87035476835115,144.130609666995,141.50783221086854,138.43381048069722,141.91478976013497,144.99629657536013,147.00736500840887,143.60328561532464,144.39738986069028,163.99162530426656,210.7342164967188,210.16530088495432,212.14041193883,246.97598601318992,236.90113441374305,330.8048923980836,371.5551439228242,301.4131414598652,401.03472339738033,414.02013348609375,492.0886209933968,381.8066374903981,397.6801225511951,322.2791540909042,319.31964536999175,316.5173405448313,325.2937840330554,421.2034939043137,375.9200829968607,347.37756684902416,308.813744670725,327.5873202074876,317.59360831885346,304.50611027466886,310.8734687917026,367.9917121703384,343.41367279397423,314.6060463968236,319.1248536271052,301.4469226324176,307.360906903964,303.1131957192038,321.2857315228736,296.7700425235488,300.2003973878469,307.8411277047908,297.36620438730216,293.23489474261606,312.2490151767024,326.8232277909065,344.80838254294736,310.7456864227071,301.0452518560406,306.6411424402416,316.65991181434845,316.5998954904895,356.039900623984,314.35768087863545,287.08978268462835,281.07391722656064,281.9443339694937,289.3187940881176,294.562697123045,280.399992093352,297.46002339807035,288.0562640304945,283.8386793937313,291.1953465538276,275.70948809728486,282.8163708193873,270.8175149166556,285.9046191124984,278.2268489515256,303.6391856808942,301.14153004644487,312.91070935515904,299.846798660077,292.08660629091503,330.755765683805,343.36580311072566,306.10931139414504,297.053480662621,287.16593472350587,291.9406232051103,284.08926903738865,293.3419784300494,338.6520041604747,311.8674064342416,326.7643131267145,327.1856776157637,320.1915222889484,327.1595432507068,325.29001089171913,313.8904763602702,335.482606624215,376.6768554536381,317.110601465496,295.49419375682464,306.06039676791653,296.0177868675718,296.9021967211065,291.0666816151481,298.23664963134473,291.1615906118796,282.3685128515355,261.0096765671299,296.53113665599824,304.6293930291244
329.5607474636803,303.7842790088748,300.3508681300557,304.253721197585,301.45692311703823,287.98036349743705,253.4713565091318,240.8429439770733,232.2556205721727,244.32959830374296,236.45327688930632,239.33443668531785,229.1915257891644,209.98267219465365,206.4427057608317,201.4655647342604,212.7918365654951,195.950313019155,190.1692014784795,184.75598274241483,186.25324251755129,189.90331629748763,187.58017958310612,187.32393040686995,183.46282356731533,175.88249100361995,184.0640635019215,180.39330675653167,172.28318584419807,174.47747011942525,176.6066497986827,176.44821696457365,180.08404797887368,171.68967314120871,176.3350522563169,174.12587642046122,174.5584392973556,184.55147850834064,182.4750284495331,187.27512002529767,193.81076142473785,195.0620485677283,247.5431666362106,239.6806290845657,244.34836766718544,272.12303425259563,330.5108833156656,316.6177322322848,325.55788373675927,337.0076642486078,331.36700129927107,373.7997221586651,356.45524929923687,402.01608366634207,377.3565621052752,353.6440299985369,364.20684336452354,345.21829919727634,336.1734819041777,338.8597407356379,342.40963922296703,339.25843269329164,327.26499824188005,347.3859004732849,350.85358962507865,337.1995749798623,356.3927928976985,353.87017959838767,367.1677067953319,354.8440707367725,345.2427675515486,326.743459297206,349.9227620808531,410.95046834444537,384.64569288351214,415.1020559027496,359.1500758745131,356.1326991859073,316.7193380981331,322.0614455078009,393.7399209580307,354.2013536597847,335.3677897268361,330.1652327237916,341.244865086531,331.49340750660474,316.975781103858,317.1512658398817,319.1012728446796,310.2040257913764,325.021484194687,320.2504018550659,318.21147433126487,332.2410785536688,333.27311593563934,327.10606777304486,316.792612267456,342.6654703370161,318.0674193847867,325.9597381057975,335.2313038668186,317.0413064635204,336.55545503577923,356.1392255099147,343.3355106360263,302.66318628511993,309.2226688662494,368.1731939829821,362.3072441092648,374.9612784969463,364.1151080017309,367.62361624722377,356.0879586036736,337.9267179330804,358.4451494581618,405.9460320743748,386.00203206853126,408.749619305176,396.6802502722705,377.9128953677506,375.95119255208175,397.0324133227324,379.6642166929501,389.5816190425445,385.9969531070839,363.41879316182747,371.59321820115247,393.03616533599006,384.9687798756857,367.0636307508998,373.124598132359,380.42596269057566,401.3531577412908,386.7795177487472,369.2051669311872,366.4746525464407,355.89167924657727,370.77560543571815,383.07786968476177,370.2176265204366,382.3105495647121
284.7936829544892,256.024929657873,265.4364459071928,266.0473710213009,249.3301642309134,229.21592272725405,221.89984400658608,217.74544240057327,209.648707172482,210.81517441931044,201.187985734281,202.62997799358408,201.01653610031804,197.21714235935264,203.87587104630515,189.5856233194945,181.53250716568476,175.3229643826805,178.50719258453628,167.4342344384887,166.77520718671016,164.4863462954278,164.2886379264831,161.03171851719551,154.40240559256145,155.02045593490308,158.00240156565286,158.73715014296323,157.6174549694611,158.15330884151797,157.8177003541404,152.60456780567353,153.15051713793736,150.73539969248745,153.43113171009787,154.2694704569568,160.0763136269698,165.9324501043891,169.3764924198186,177.98506016633038,182.1624292349296,188.3883607347207,212.72496529752192,212.31223838507643,221.2571719130006,247.0285030214175,289.1449937780731,298.2012099528121,316.4674665397668,336.39488626145675,373.68813465019247,374.8930819131993,367.55169498351705,391.2892725292168,375.2490504235004,361.5476301715308,359.8274030421917,366.081712894509,389.80231716589134,412.93091908666776,401.8129877732288,378.02010005501313,395.4624689573573,392.2937245959996,362.5796104798658,369.0721286539437,381.6445655667657,370.50162732488906,382.1218949018051,370.5055488713256,376.3593825523625,375.1952808164431,409.2332983666327,453.1903129953909,433.3444791695807,446.5346961628567,418.2052939879516,405.7937846922646,384.1734251895047,398.1063300316309,423.59352706113,412.3445124066491,402.34038172847136,400.8986582707776,404.1320232167852,396.4163600987451,364.16395700746847,369.8305808067158,359.51293857309787,361.82030625813707,391.8125265109669,367.5343977266295,364.620941897078,378.70165105506896,373.21364262222943,364.95242376852985,372.5524641440835,398.27309823116536,384.3456142219011,392.9891254815178,401.11270537981153,368.4617015712224,390.8812027136605,412.83337437638585,421.40748907194177,418.71327243868,378.2315123883544,370.3227113961497,368.0209764463724,402.9994100998085,386.37272548869936,386.5521651952109,375.6009885089604,366.4982351858923,376.87861363996245,403.680390190434,394.7954178376247,413.7568111166524,395.5857027729135,392.79653103542137,383.95810155563527,380.7200809218992,365.7532310469777,363.7005658105709,356.37320096919626,386.78576610117216,369.3009057460024,351.8005270443846,347.13055219161515,333.7537253830942,341.75515609375003,342.7934301816141,345.0213077918417,340.9075132455022,329.5206820331492,322.24481577907903,320.92442996803885,319.8389461568848,329.2007064613876,337.11418126417,341.1776775513125
283.3703317358588,268.129891646588,263.42099769788115,253.8085938015759,262.2505299825327,246.52060783604503,222.260248506954,206.8024092257048,210.6480890283308,209.1180848619404,204.14847986413943,204.20822799080497,192.38428316592777,195.71152284148832,196.98028162770365,183.65336640570135,182.89000346119568,179.45175792997316,177.038943922564,184.7689792410681,183.46739405587144,171.40375247378282,179.40963671655518,175.12843011660223,174.37363707374712,175.52966112396027,178.68306576184494,174.51950277352788,175.4862591756327,170.95322916768586,167.25270512333512,164.70399381873972,166.73284118447336,176.5510751462687,174.71974847473427,172.74483787084498,181.0485416250628,183.789717030374,191.03129098538344,202.543990604312,214.54634752232636,207.625148220774,217.00170610686212,250.25315438206192,254.0908849088388,271.6193673698128,317.61801375270704,344.93252481822213,384.54430133549647,438.78086204518,476.7571542493622,507.45302993922206,542.0811947440496,527.1074793780325,538.6797089321402,536.0526376932021,540.338018564665,611.1963644076521,598.9385968918901,594.3351799720015,658.733601899929,676.9295631597154,719.7373867069344,672.819047557618,636.2936580717736,673.530391070844,638.1279572368912,647.9383564155294,634.2005923231417,611.4913229917636,616.1733646298517,613.9899387675501,634.5583958469624,646.6160165619235,657.0948147634086,639.6108626624253,636.3671047930632,650.5532837455805,650.8393219816123,694.6942338365798,620.1558218739427,662.1121618975791,702.4950430041365,657.2783106124722,690.5306270759314,663.6325834093576,644.2996321392425,636.5217333867881,627.7535529754434,606.1324869001428,604.5252778905493,600.826584293785,602.8441791935323,620.7930664732354,583.2065208267566,594.0155115513376,649.4509300037707,655.2886852614546,655.1882364857391,643.8841163675243,679.0908600127144,620.4125706812924,590.046799862615,680.919303156371,695.002990064875,693.4246754049083,616.0508896500207,592.9682382205029,600.574807930731,642.7907154009746,572.6906927761559,523.7108391997557,510.8569004260544,518.5947573377807,506.4989822359366,481.719051495958,460.0941572655721,460.34786781713154,463.17171113686686,442.2352115652413,428.6244043897955,401.77462334669553,422.8922754249341,430.6449504698794,435.5073679607247,468.6128766790391,430.5729159219416,404.10787853887706,419.1639200216069,418.9146271434834,436.8545279102038,434.7089061382622,418.8143154601884,407.7659674193205,377.0227284474648,350.103950056316,339.7763146272432,335.9401847512698,335.67903748895026,364.4523639913533,338.01195334631484
