"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138"
"S76",102.00152587890625,149.85214233398438,175.5465087890625,172.76756286621094,213.08543395996094,212.2007293701172,202.8583984375,204.8020477294922,209.04054260253906,218.46099853515625,218.60488891601562,218.78759765625,221.4629669189453,215.8931884765625,237.59832763671875,225.06927490234375,216.54998779296875,235.1942138671875,231.3399200439453,237.45115661621094,248.11727905273438,248.29859924316406,258.781982421875,274.76959228515625,270.6190185546875,279.3281555175781,282.2040100097656,283.06072998046875,288.4419860839844,281.4376525878906,295.2075500488281,298.61651611328125,291.7538757324219,294.7855224609375,292.5176696777344,291.7289733886719,299.8241271972656,288.5965881347656,287.9534912109375,281.5704345703125,259.810791015625,233.67898559570312,218.54843139648438,189.25189208984375,183.13357543945312,161.15110778808594,96.88995361328125,29.432825088500977,33.84050369262695,22.340927124023438,-55.77865219116211,-70.74666595458984,-143.30299377441406,-150.02166748046875,-66.31951904296875,-56.716064453125,-62.168888092041016,-35.468570709228516,-35.558834075927734,-27.951852798461914,-11.301103591918945,-33.650447845458984,-89.98930358886719,-63.704376220703125,-49.997806549072266,-49.90803527832031,-35.27994155883789,-48.949607849121094,-66.393310546875,-47.03486251831055,-23.139209747314453,-30.005565643310547,-37.7988166809082,-1.0943069458007812,-6.639206409454346,-10.765615463256836,-9.50534439086914,-67.6398696899414,-64.71774291992188,-98.82274627685547,-108.30286407470703,-117.28893280029297,-129.04287719726562,-120.29871368408203,-134.98878479003906,-141.7458953857422,-93.71385955810547,-11.991423606872559,20.638086318969727,-1.734466552734375,-25.804973602294922,10.345893859863281,1.3358837366104126,-10.20826244354248,13.54687786102295,3.7098684310913086,-20.649290084838867,-16.189342498779297,-23.87433433532715,-28.397188186645508,-46.25460433959961,-45.33689880371094,-50.63483428955078,-69.52198791503906,-110.10811614990234,-108.0723648071289,-103.9316635131836,-100.58782196044922,-71.1644515991211,-69.62677764892578,-58.921607971191406,-50.649295806884766,-102.80559539794922,-190.08204650878906,-249.57553100585938,-157.7069549560547,-128.9157257080078,-167.40682983398438,-181.0391082763672,-192.7991180419922,-152.7843017578125,-93.79834747314453,-100.96664428710938,-142.52825927734375,-117.14706420898438,-236.24664306640625,-177.86846923828125,-112.73373413085938,-127.70074462890625,-155.9447021484375,-90.1441879272461,-70.2170181274414,-82.28286743164062,-42.29066848754883,-77.2391586303711,-50.46965789794922,-6.432191848754883,44.917755126953125,-13.646811485290527
"S77",217.38282775878906,243.0580291748047,244.03411865234375,227.67904663085938,262.54498291015625,260.5731506347656,268.27081298828125,271.15765380859375,275.714599609375,283.64105224609375,283.8331298828125,298.41961669921875,292.46728515625,291.578369140625,306.8592224121094,292.6958923339844,275.63232421875,288.479248046875,278.6365966796875,277.4448547363281,288.4583740234375,290.2998352050781,300.40582275390625,308.4480895996094,295.1622009277344,301.2633056640625,303.846435546875,298.9844055175781,303.3863830566406,294.5562438964844,301.9962158203125,306.77008056640625,305.4247131347656,317.2913818359375,324.3790588378906,322.3617248535156,315.6575622558594,322.1081237792969,326.3800354003906,317.47247314453125,300.8519287109375,291.9167785644531,273.86297607421875,251.25660705566406,217.4276580810547,186.0074005126953,109.72396850585938,61.89360427856445,34.4779167175293,22.58633804321289,-36.5096321105957,-124.29185485839844,-219.57981872558594,-206.69740295410156,-113.26394653320312,-79.84260559082031,-83.65045166015625,-73.15068054199219,-67.6782455444336,-96.55746459960938,-87.39944458007812,-98.51290130615234,-173.34335327148438,-180.38421630859375,-139.6727294921875,-108.67518615722656,-87.28099822998047,-103.98499298095703,-95.57317352294922,-123.3444595336914,-115.68164825439453,-112.35881805419922,-98.43135833740234,-39.27602767944336,-39.36753463745117,-54.725040435791016,-101.66769409179688,-107.37530517578125,-77.49420928955078,-107.31668090820312,-113.92274475097656,-133.89077758789062,-122.68826293945312,-113.0740737915039,-128.97329711914062,-134.41925048828125,-141.63633728027344,-59.45412063598633,-29.392841339111328,-55.70579147338867,-50.587135314941406,-15.524682998657227,-28.119400024414062,-34.466915130615234,-10.073604583740234,-28.402807235717773,-31.567548751831055,-12.516095161437988,-10.994128227233887,-11.973241806030273,-22.41602325439453,-11.551569938659668,-24.578994750976562,-46.36820983886719,-70.17903900146484,-83.486328125,-85.59344482421875,-107.05964660644531,-94.43682861328125,-99.34507751464844,-95.35826110839844,-89.35842895507812,-135.0524139404297,-200.3228759765625,-202.47483825683594,-121.51278686523438,-106.32052612304688,-85.9167709350586,-40.36479568481445,-91.26810455322266,-40.66969299316406,13.894665718078613,-5.3293256759643555,-69.6869888305664,-21.081104278564453,-101.40199279785156,-142.00755310058594,-44.76777267456055,-11.541342735290527,-6.937530994415283,27.080156326293945,39.72514724731445,48.12278747558594,95.2802505493164,55.661582946777344,63.519554138183594,105.1356430053711,127.8707504272461,77.05799865722656
"S78",395.8369140625,411.989990234375,410.0714416503906,396.8689880371094,411.9917907714844,406.58245849609375,402.5829162597656,406.4381103515625,406.2796630859375,402.98895263671875,402.28192138671875,415.8279724121094,412.6348571777344,407.3838195800781,405.77734375,393.7130432128906,395.1827392578125,393.32464599609375,387.7509765625,389.35028076171875,389.78277587890625,390.27764892578125,400.7249755859375,399.81866455078125,397.3067932128906,404.2154235839844,403.258056640625,409.26214599609375,412.9254150390625,404.5924987792969,399.22821044921875,401.1248779296875,393.3828125,407.4083251953125,417.3989562988281,404.0973815917969,407.7997741699219,417.9981689453125,405.9759521484375,400.76605224609375,400.54864501953125,393.59844970703125,391.458251953125,371.5677490234375,360.3946228027344,346.87872314453125,335.643798828125,318.6729736328125,292.2496643066406,310.00177001953125,318.9300537109375,287.6190185546875,293.08270263671875,285.7129821777344,280.50726318359375,280.56982421875,279.6136169433594,269.3240051269531,266.66168212890625,256.2255554199219,258.6136779785156,257.6387023925781,246.98260498046875,245.16668701171875,235.33189392089844,226.49386596679688,244.18650817871094,268.1312255859375,282.2968444824219,278.2308349609375,273.51141357421875,267.6504211425781,250.5103759765625,271.9700927734375,274.9589538574219,266.63861083984375,260.78106689453125,259.6368713378906,265.8034362792969,269.677001953125,274.84149169921875,258.1485290527344,268.6192626953125,269.6275634765625,254.89927673339844,267.7069396972656,275.1748962402344,279.5315856933594,286.673583984375,272.0899353027344,254.5337371826172,243.9093017578125,242.64093017578125,259.92706298828125,267.7935791015625,261.6412048339844,261.5937194824219,268.90081787109375,274.0667724609375,272.612060546875,281.4415588378906,274.6869812011719,263.5007629394531,275.3315124511719,269.2982177734375,267.5332946777344,268.3963317871094,260.5284118652344,271.41497802734375,273.3158264160156,253.6671905517578,248.01513671875,243.73416137695312,249.0404815673828,250.5169677734375,273.5391845703125,273.2554931640625,267.3448181152344,278.1465759277344,263.258056640625,282.7514953613281,314.9727478027344,307.6260681152344,284.1929016113281,300.24163818359375,293.150146484375,305.8711853027344,327.6322937011719,321.3995056152344,315.5157470703125,330.3974609375,336.4959716796875,330.9449462890625,347.19708251953125,345.3533630371094,353.1811828613281,363.7252197265625,365.3642272949219,368.40472412109375
"S79",303.4492492675781,338.1932067871094,331.556396484375,315.94952392578125,344.28582763671875,334.4356384277344,331.9156494140625,344.6200866699219,346.45391845703125,341.3542175292969,342.12567138671875,359.9081726074219,349.4828796386719,345.4519958496094,339.7280578613281,330.45269775390625,344.1975402832031,343.2618713378906,339.8482666015625,341.59442138671875,335.1781005859375,331.7303771972656,345.05230712890625,344.5997314453125,344.74957275390625,345.72430419921875,335.42828369140625,349.30059814453125,350.6236572265625,341.5987548828125,338.4928894042969,337.55499267578125,316.3965759277344,336.4307556152344,342.346923828125,312.12908935546875,340.2918701171875,348.1060791015625,323.08416748046875,314.1781311035156,307.8441162109375,297.3001403808594,303.3292236328125,255.2904510498047,236.66873168945312,223.53013610839844,198.8545379638672,163.3506317138672,103.70883178710938,154.73162841796875,174.8935546875,123.24877166748047,137.0139617919922,120.72010040283203,123.88983154296875,128.5670166015625,120.6132583618164,97.58891296386719,94.14180755615234,92.24546813964844,105.7677993774414,97.28348541259766,88.93644714355469,73.3126449584961,56.094112396240234,35.123260498046875,81.16580200195312,125.80970764160156,148.1663360595703,138.33912658691406,127.49333190917969,114.60897827148438,87.7104721069336,120.37444305419922,114.8801498413086,94.47545623779297,94.09048461914062,101.07746124267578,112.36052703857422,119.5369644165039,120.95399475097656,100.7238998413086,131.2546844482422,130.9967803955078,100.8090591430664,140.25851440429688,152.62208557128906,145.6506805419922,159.63571166992188,129.86643981933594,80.5013656616211,43.333351135253906,39.92498779296875,85.33660888671875,99.93450927734375,85.58068084716797,86.36250305175781,89.7657241821289,103.49353790283203,103.00285339355469,121.8072280883789,116.51860046386719,81.83675384521484,103.492431640625,92.8830337524414,100.52507781982422,109.67093658447266,85.09595489501953,105.97714233398438,110.49195098876953,83.98360443115234,70.31542205810547,64.64421081542969,78.36088562011719,77.99491119384766,114.013916015625,114.45469665527344,100.97909545898438,115.54021453857422,102.0548324584961,122.6798324584961,189.8373565673828,190.67095947265625,149.561767578125,170.82589721679688,174.86732482910156,190.94573974609375,221.2133331298828,201.55624389648438,186.38644409179688,223.578125,227.55519104003906,223.1312255859375,249.12672424316406,247.9067840576172,248.8046417236328,277.1450500488281,268.26812744140625,268.6351318359375
"S80",457.33172607421875,462.0596008300781,460.94573974609375,460.2877197265625,464.7513732910156,464.3808898925781,461.331787109375,462.302734375,462.7115478515625,463.8410949707031,465.08831787109375,466.667724609375,464.7856140136719,464.6007080078125,466.2165222167969,465.6595764160156,469.139892578125,469.6866455078125,467.39715576171875,468.4352722167969,467.542724609375,464.8451843261719,466.64093017578125,468.6883544921875,470.4627990722656,471.259521484375,469.0322570800781,469.7330017089844,469.66534423828125,467.98455810546875,467.96209716796875,466.9208984375,463.1409912109375,463.9207458496094,469.9609069824219,459.2637939453125,463.50994873046875,464.71893310546875,460.8052673339844,460.1820068359375,453.4852600097656,449.28790283203125,434.99200439453125,420.6921081542969,413.02581787109375,397.231201171875,412.4359436035156,378.3118896484375,365.23651123046875,352.5416259765625,327.6253662109375,235.10333251953125,234.52114868164062,235.81439208984375,249.80979919433594,235.61888122558594,224.7704315185547,236.69410705566406,219.05038452148438,239.30557250976562,236.8856201171875,198.28933715820312,189.1765594482422,136.3974151611328,133.14747619628906,129.401611328125,157.89727783203125,202.73841857910156,171.0044708251953,178.01902770996094,106.46357727050781,130.01376342773438,166.17242431640625,164.2818145751953,136.65304565429688,180.40792846679688,209.09934997558594,123.83528137207031,124.80691528320312,134.9967803955078,120.5003890991211,102.13111114501953,111.81702423095703,129.3861846923828,133.97132873535156,168.96914672851562,182.59645080566406,143.9127655029297,174.8472137451172,190.70791625976562,167.7528076171875,183.7095489501953,202.84991455078125,196.3412628173828,203.39190673828125,202.6682586669922,186.37396240234375,161.4366455078125,148.10397338867188,94.47471618652344,61.56370544433594,84.61460876464844,108.90719604492188,146.6688232421875,174.71649169921875,203.03089904785156,219.36062622070312,197.98910522460938,207.63232421875,189.5528106689453,166.60105895996094,161.85902404785156,167.35867309570312,203.75772094726562,184.8386688232422,195.34654235839844,211.0398406982422,230.80282592773438,242.60073852539062,240.62696838378906,257.27490234375,281.9322814941406,312.74395751953125,336.91143798828125,357.36395263671875,383.1596984863281,398.6767272949219,415.6028137207031,421.5221862792969,421.52911376953125,424.7131652832031,427.4725646972656,431.1092529296875,440.5044860839844,439.80645751953125,431.4599304199219,443.7923889160156,442.44549560546875,416.4921875
"S81",439.3281555175781,445.8876953125,443.3052062988281,443.67034912109375,448.1113586425781,447.95001220703125,447.9044494628906,449.6669921875,446.25421142578125,447.5957336425781,452.348876953125,453.60601806640625,453.9510803222656,455.4883117675781,456.758544921875,454.52813720703125,456.2134094238281,455.5187072753906,453.5581970214844,457.9188232421875,458.9383850097656,454.9547119140625,458.4861755371094,459.0654296875,457.7901916503906,458.9888610839844,458.1824951171875,457.2674865722656,457.76910400390625,456.28094482421875,457.51531982421875,458.0706787109375,452.8277587890625,451.6034851074219,452.3704833984375,447.4506530761719,450.8250732421875,451.4839172363281,449.0102233886719,445.98126220703125,446.1014404296875,438.5407409667969,432.5350341796875,431.98614501953125,422.0249328613281,403.4464111328125,404.8207092285156,396.7322998046875,378.4395751953125,349.9437561035156,357.220458984375,344.3915100097656,348.206787109375,347.8728942871094,344.4413146972656,341.6880187988281,347.4913024902344,345.8731384277344,344.8262023925781,334.49053955078125,329.6158447265625,334.0040588378906,335.083740234375,331.2817077636719,328.9463195800781,325.130859375,320.586669921875,310.2268371582031,299.7357482910156,302.4747314453125,302.1327819824219,302.176025390625,308.23565673828125,300.2054138183594,300.32421875,308.7265625,303.29278564453125,286.2474670410156,298.3326721191406,303.4552917480469,292.50213623046875,285.3338623046875,287.8868103027344,294.7441711425781,294.9258117675781,315.7262268066406,324.4404602050781,322.1143493652344,328.104736328125,328.39044189453125,327.67120361328125,327.2049865722656,332.827880859375,331.9126281738281,329.6742858886719,334.31512451171875,340.2020263671875,332.7782897949219,341.578369140625,346.2521057128906,327.75543212890625,313.9320983886719,318.09228515625,316.13916015625,319.6762390136719,322.10662841796875,318.7950744628906,312.1963806152344,322.9480285644531,324.91864013671875,318.2485656738281,327.6259460449219,333.3035888671875,337.84808349609375,345.2392578125,347.4669189453125,341.0021057128906,358.69061279296875,364.0786437988281,355.364013671875,368.19903564453125,369.8743896484375,380.2925109863281,382.2076110839844,395.8747253417969,399.47479248046875,399.2325439453125,406.2809753417969,407.6030578613281,410.4591064453125,416.2474365234375,419.9722595214844,429.2699279785156,431.23272705078125,431.4112243652344,430.5667724609375,437.6489562988281,436.3987121582031,437.3246765136719
"S82",430.0111389160156,432.78192138671875,427.04913330078125,427.0145568847656,425.1230773925781,429.6422119140625,432.8974304199219,437.7794494628906,439.4860534667969,440.12188720703125,440.6973876953125,442.0799865722656,444.8277282714844,443.915771484375,449.060791015625,447.897705078125,441.9716491699219,442.9577331542969,443.73883056640625,444.3387145996094,443.9789123535156,443.9031677246094,446.24664306640625,446.4762878417969,445.7921447753906,446.3060302734375,444.6122741699219,446.0993347167969,445.5437927246094,444.949462890625,446.6918640136719,447.1971435546875,440.65985107421875,435.8289794921875,434.4866943359375,432.7521057128906,437.05413818359375,438.0708923339844,432.7095642089844,428.62225341796875,430.0623474121094,419.356689453125,412.50933837890625,411.8995361328125,395.9762878417969,370.818359375,376.81207275390625,369.01202392578125,349.4400329589844,344.6107482910156,358.18206787109375,343.5600891113281,341.625732421875,331.339599609375,320.2852478027344,319.9107360839844,330.8607177734375,332.06890869140625,321.7813720703125,325.0572509765625,335.3868408203125,326.6631164550781,332.4659423828125,345.7616882324219,334.3374328613281,330.92266845703125,329.9336242675781,316.3685302734375,309.99658203125,333.7567443847656,341.4270324707031,330.6880187988281,333.8105773925781,329.5830993652344,330.0162353515625,335.8966369628906,340.56707763671875,341.42620849609375,340.648681640625,345.2740478515625,348.62615966796875,348.144287109375,328.26434326171875,329.9159240722656,327.0391540527344,331.1976318359375,338.2712097167969,338.2735595703125,330.6947937011719,335.53863525390625,337.1053466796875,328.3631896972656,340.7386474609375,343.3018798828125,339.0267333984375,344.86541748046875,347.0975646972656,342.93475341796875,333.3126220703125,333.42437744140625,335.7920227050781,322.63311767578125,325.33331298828125,326.9757995605469,331.1667175292969,334.2074890136719,336.6993103027344,327.8896484375,337.1254577636719,343.8374328613281,340.6726989746094,342.647705078125,342.90191650390625,343.29278564453125,345.90362548828125,348.2691650390625,349.0702209472656,355.41351318359375,355.6109619140625,349.86846923828125,362.82598876953125,361.6996154785156,370.2105407714844,367.878173828125,364.3036193847656,369.3467712402344,367.60406494140625,374.3863525390625,380.1082763671875,382.09991455078125,385.85546875,389.5462646484375,398.8793640136719,406.7341003417969,411.0548400878906,410.9163818359375,415.9142150878906,414.236083984375,415.26519775390625
"S83",443.0684509277344,442.804931640625,437.5430603027344,436.9181213378906,432.02008056640625,436.9881286621094,439.0173034667969,445.5605773925781,449.1683654785156,447.5347595214844,446.0401611328125,447.3638000488281,447.6078186035156,445.5766296386719,452.9295654296875,449.61639404296875,442.1719970703125,444.2782897949219,445.8282165527344,445.3978576660156,444.4640197753906,445.2138366699219,447.15203857421875,446.6982727050781,446.0591735839844,447.4010009765625,445.2014465332031,446.8172302246094,448.67645263671875,448.21746826171875,448.5956726074219,449.845703125,444.5014343261719,438.3675842285156,436.04803466796875,435.802490234375,439.1208190917969,439.7265319824219,436.49481201171875,430.14813232421875,430.3125915527344,422.4056396484375,421.22320556640625,416.62359619140625,401.7641296386719,384.2684020996094,393.27301025390625,382.3988342285156,377.3396911621094,387.9129943847656,382.3073425292969,373.9362487792969,367.5399475097656,354.9541931152344,347.7381591796875,352.338623046875,362.12274169921875,358.8476257324219,345.49835205078125,365.1546630859375,375.8243408203125,355.5271911621094,360.2267150878906,365.303466796875,365.4071350097656,366.3564147949219,362.1996765136719,354.3567199707031,357.642578125,384.443359375,393.6744384765625,385.1300354003906,376.7314453125,367.7541809082031,371.3168029785156,378.6014099121094,388.0918884277344,388.2698059082031,388.8935241699219,390.4462585449219,392.0146789550781,386.6109619140625,378.1788024902344,376.6152648925781,373.748046875,374.36895751953125,382.50408935546875,381.7364501953125,369.6055603027344,372.00018310546875,375.61944580078125,373.9632568359375,377.83660888671875,378.5931701660156,381.5025329589844,384.4573059082031,374.94390869140625,375.9114990234375,366.8508605957031,361.3686218261719,369.8662109375,364.0136413574219,365.1109619140625,366.2839050292969,367.16973876953125,366.92730712890625,375.4535827636719,374.75701904296875,373.6192932128906,384.0354309082031,385.93402099609375,385.8562927246094,385.4648132324219,385.1912536621094,382.793701171875,382.5336608886719,385.2806396484375,388.6759033203125,389.5860900878906,385.8294982910156,391.6855773925781,393.02960205078125,396.59490966796875,391.78143310546875,385.3227844238281,395.0845642089844,393.69708251953125,394.3411865234375,400.7353820800781,404.54608154296875,404.1996154785156,404.7442321777344,410.6640625,419.501708984375,421.40643310546875,423.0473937988281,424.4277648925781,422.1274108886719,423.3025817871094
"S84",210.30101013183594,258.32373046875,271.850830078125,316.83343505859375,345.29608154296875,345.6665954589844,355.6647644042969,361.3477478027344,364.5640869140625,366.26922607421875,368.78375244140625,374.00567626953125,369.2980041503906,360.2843017578125,370.27398681640625,371.16033935546875,371.91949462890625,377.0401306152344,372.5971374511719,379.84124755859375,384.31268310546875,380.8973388671875,385.3360595703125,389.6240234375,389.0718688964844,392.900146484375,390.4814147949219,379.5831604003906,388.283447265625,394.9462585449219,389.482666015625,394.3629150390625,393.3762512207031,385.0687561035156,387.4312744140625,387.9788818359375,334.9909362792969,365.9403381347656,387.6011962890625,368.1744079589844,370.9209289550781,374.65167236328125,332.3047180175781,334.4380187988281,330.0658264160156,309.64239501953125,289.4653625488281,215.01861572265625,186.4350128173828,215.08084106445312,217.21995544433594,200.2567138671875,203.26158142089844,208.8094482421875,161.78958129882812,163.3415985107422,133.75445556640625,146.4569549560547,151.4833526611328,159.34352111816406,102.3110122680664,73.0180892944336,53.63490676879883,61.147071838378906,131.52737426757812,157.09759521484375,113.82823944091797,132.8959197998047,142.65602111816406,143.98104858398438,129.28485107421875,134.71841430664062,142.0421142578125,136.30030822753906,103.91426849365234,61.88516616821289,61.45340347290039,38.293670654296875,21.308788299560547,40.476806640625,35.085205078125,-43.15952682495117,-79.0694808959961,-64.63890838623047,-7.722650051116943,11.928034782409668,12.44287395477295,4.998999118804932,-32.29440689086914,-22.360488891601562,9.232300758361816,30.266149520874023,1.8676724433898926,17.533309936523438,-19.724679946899414,-27.938875198364258,50.78900909423828,57.123268127441406,35.52253723144531,53.860145568847656,41.117549896240234,45.60995101928711,52.300575256347656,53.748321533203125,66.885498046875,53.87522888183594,46.067176818847656,45.820674896240234,90.54838562011719,92.49978637695312,106.86299133300781,109.2225570678711,46.38648986816406,85.21183776855469,133.04400634765625,142.5627899169922,120.80529022216797,124.54920196533203,97.98870849609375,91.50757598876953,83.46513366699219,60.292537689208984,74.24767303466797,49.297996520996094,53.578125,0.8323715329170227,-38.202945709228516,-5.598261833190918,30.759349822998047,4.475207328796387,1.6455334424972534,38.522735595703125,21.169336318969727,-16.8038272857666,20.772172927856445,39.894996643066406,29.796201705932617,65.5374526977539,70.3455581665039
"S85",339.8858337402344,349.68121337890625,352.56781005859375,360.127197265625,372.2611389160156,346.75506591796875,349.58660888671875,344.4960021972656,342.1282043457031,352.78387451171875,367.97711181640625,378.39886474609375,380.8592224121094,377.5976867675781,379.8786315917969,382.29266357421875,385.5715637207031,388.3721923828125,396.33843994140625,397.2936706542969,399.5699157714844,401.7138366699219,397.6625061035156,397.0858154296875,399.0586853027344,402.0037841796875,399.6985168457031,395.6464538574219,396.51922607421875,395.9076843261719,396.380126953125,394.9476318359375,401.21038818359375,410.4813537597656,406.87127685546875,406.1379699707031,414.46343994140625,403.9696044921875,399.3996887207031,387.89453125,381.8125915527344,379.031005859375,374.4853515625,367.4769592285156,363.8749084472656,335.1746826171875,289.7704162597656,280.8524475097656,209.7701416015625,168.9396514892578,265.9573059082031,325.2558288574219,273.7660827636719,277.5426940917969,217.7412872314453,147.04647827148438,171.83023071289062,188.81251525878906,203.9773406982422,206.35670471191406,173.37136840820312,158.0398406982422,180.78775024414062,170.42820739746094,131.81468200683594,144.45945739746094,123.94120788574219,120.47628021240234,132.80462646484375,147.1879425048828,143.9108428955078,137.43017578125,158.64862060546875,164.0305633544922,136.6251220703125,129.3032684326172,120.97285461425781,62.484981536865234,92.88056945800781,140.0009307861328,108.66954040527344,67.36392211914062,88.18280029296875,92.93093872070312,48.61474609375,39.62710189819336,21.500598907470703,46.9183464050293,81.16978454589844,56.3221321105957,76.70295715332031,91.59769439697266,82.41447448730469,114.3141860961914,89.49976348876953,81.7597427368164,147.6964874267578,174.1199188232422,105.93133544921875,146.60418701171875,171.59619140625,177.5511474609375,148.9395751953125,114.15925598144531,120.94938659667969,143.45416259765625,170.28431701660156,159.9710693359375,182.08238220214844,202.9276123046875,214.1123504638672,228.1221160888672,231.70913696289062,265.0169677734375,279.7995910644531,287.7984619140625,289.1150207519531,287.19775390625,282.62677001953125,242.48556518554688,250.54527282714844,271.5353088378906,272.89239501953125,254.68963623046875,270.3097839355469,262.2911682128906,288.89813232421875,300.85540771484375,283.472900390625,277.0224914550781,280.5537414550781,273.5904235839844,279.722900390625,279.9811096191406,282.52960205078125,285.39788818359375,276.51708984375,283.6885681152344,294.8062744140625
"S86",261.85284423828125,277.4778137207031,304.0057678222656,331.2614440917969,343.9823303222656,337.8437805175781,345.39190673828125,340.9031677246094,342.4180908203125,340.5601806640625,345.053466796875,349.59136962890625,354.6122741699219,355.353515625,357.02947998046875,346.4605712890625,343.9429931640625,343.3494567871094,369.00067138671875,370.2123718261719,368.98394775390625,373.331787109375,369.497802734375,370.5981750488281,372.333251953125,372.7718811035156,365.8525085449219,361.03863525390625,365.3563537597656,360.5522155761719,361.2852478027344,372.14410400390625,374.3902282714844,371.0731506347656,376.6138000488281,372.5662841796875,361.494140625,369.2530517578125,367.7527770996094,370.78961181640625,358.0146179199219,351.5703125,350.1831359863281,339.42706298828125,304.961669921875,299.4682922363281,262.6142272949219,222.34263610839844,164.92465209960938,159.14007568359375,221.22686767578125,244.67315673828125,232.6451416015625,260.3146057128906,-37.02362060546875,-71.91461181640625,-110.97554779052734,-165.92710876464844,-66.89807891845703,-22.760793685913086,-154.6230926513672,-164.6613311767578,-211.3982391357422,-226.18316650390625,-191.52130126953125,-177.09486389160156,-201.2626190185547,-213.23452758789062,-251.9463348388672,-222.73419189453125,-184.28311157226562,-229.04177856445312,-225.08819580078125,-316.699462890625,-301.6877746582031,-297.8849182128906,-545.021728515625,-478.92510986328125,-449.2070617675781,-477.795654296875,-423.4922790527344,-442.3858947753906,-377.58038330078125,-365.8074645996094,-296.7044677734375,-306.8779296875,-428.420654296875,-447.2265930175781,-489.81195068359375,-411.1260681152344,-492.1190490722656,-434.9281005859375,-459.4555358886719,-475.3631591796875,-482.512451171875,-399.7180480957031,-280.5245056152344,-180.87965393066406,-202.9573974609375,-142.46337890625,-116.37423706054688,-114.2087173461914,-94.641845703125,-69.95100402832031,-63.041099548339844,-45.20234298706055,-3.9146618843078613,-56.39395523071289,-80.88825988769531,-51.733154296875,-69.77442169189453,-30.7609806060791,-28.827077865600586,26.14382553100586,60.72263717651367,98.34873962402344,128.38851928710938,129.1595916748047,145.15866088867188,156.6726531982422,155.73760986328125,186.4705047607422,178.4176025390625,130.85984802246094,159.39845275878906,189.65249633789062,226.1680450439453,224.85374450683594,187.31356811523438,211.64190673828125,230.29226684570312,203.8632049560547,211.8026580810547,230.60049438476562,226.34991455078125,216.5585174560547,205.7504425048828,227.5739288330078,251.73995971679688
"S87",195.52133178710938,229.9923858642578,247.45806884765625,275.21600341796875,315.5239562988281,321.9646301269531,333.05816650390625,340.6000061035156,341.90838623046875,336.01873779296875,352.8661193847656,357.02947998046875,358.6399230957031,355.787353515625,340.7869567871094,331.6947021484375,324.7835693359375,333.0588684082031,366.275146484375,376.92938232421875,379.635498046875,383.1959228515625,384.90447998046875,384.80975341796875,386.5986022949219,388.0302429199219,379.5557861328125,378.9508972167969,385.7787170410156,382.1709899902344,377.6634826660156,386.1155090332031,385.7925109863281,379.7823181152344,383.2758483886719,378.0655822753906,364.6425476074219,372.4740905761719,365.8218994140625,358.6513671875,368.9679260253906,365.9091796875,361.9537353515625,356.6473083496094,322.1653747558594,310.9553527832031,267.2579345703125,245.89959716796875,231.2499237060547,210.5096893310547,248.34228515625,202.40890502929688,189.18173217773438,195.97914123535156,30.995868682861328,54.955589294433594,39.3004264831543,-8.127363204956055,57.31541442871094,82.91107177734375,15.31464958190918,12.226140022277832,-21.165138244628906,-11.791738510131836,6.484373569488525,0.43459412455558777,-9.038942337036133,-0.6080203056335449,-57.293121337890625,-8.495516777038574,25.792932510375977,-9.741856575012207,-25.8018856048584,-73.55952453613281,-59.922794342041016,-65.55482482910156,-223.22738647460938,-178.84539794921875,-169.07351684570312,-189.3674774169922,-159.84747314453125,-145.53384399414062,-112.14834594726562,-117.39026641845703,-60.009273529052734,-56.920387268066406,-135.4793701171875,-151.7027587890625,-175.1599578857422,-128.084716796875,-194.17462158203125,-155.591552734375,-171.7809600830078,-191.52459716796875,-168.47853088378906,-122.50474548339844,-103.77584838867188,-102.41252899169922,-91.66820526123047,-60.925880432128906,-58.817161560058594,-43.044837951660156,-27.0883731842041,6.5342326164245605,10.562602996826172,-30.266279220581055,-66.22769165039062,-148.95404052734375,-83.85327911376953,-38.57466125488281,-63.25901412963867,-33.3569450378418,-37.407630920410156,2.6596274375915527,24.81940460205078,36.987979888916016,76.54340362548828,79.43138885498047,76.12777709960938,88.46040344238281,95.00796508789062,135.03553771972656,104.00566101074219,-149.8157958984375,11.491652488708496,99.58755493164062,144.6837921142578,146.37413024902344,104.03211212158203,92.17059326171875,120.10985565185547,95.79823303222656,112.028564453125,167.90658569335938,170.9771728515625,152.97152709960938,141.3944854736328,160.10250854492188,139.08575439453125
