"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141"
"S0",409.58290100097656,417.84912109375,417.84912109375,417.84912109375,416.973388671875,426.3162841796875,426.3162841796875,434.2050552368164,434.2050552368164,434.2050552368164,435.70130920410156,435.70130920410156,435.70130920410156,440.2908172607422,440.2908172607422,440.2908172607422,438.45958709716797,427.8359909057617,435.8388137817383,437.94250869750977,440.6902275085449,440.6902275085449,440.6902275085449,438.34532165527344,439.00346755981445,439.00346755981445,440.83007049560547,440.83007049560547,445.4280433654785,445.4280433654785,445.4280433654785,442.19072341918945,442.17992401123047,442.17992401123047,442.5589256286621,442.5589256286621,442.5589256286621,432.12982177734375,432.12982177734375,425.781005859375,423.64579010009766,417.66319274902344,416.96508026123047,416.96508026123047,392.1837692260742,383.64249420166016,376.6257629394531,373.7616958618164,358.61961364746094,357.80706787109375,346.53773498535156,301.66949462890625,264.8705139160156,239.9990234375,239.9990234375,239.9990234375,218.77944946289062,218.77944946289062,218.77944946289062,187.8084716796875,187.8084716796875,167.45260620117188,133.50357055664062,124.48696899414062,124.48696899414062,119.89483642578125,119.89483642578125,116.71527099609375,116.71527099609375,110.34579467773438,110.34579467773438,93.7852783203125,93.7852783203125,78.81878662109375,91.652099609375,91.652099609375,91.652099609375,64.80343627929688,75.93203735351562,120.72171020507812,120.72171020507812,120.72171020507812,89.24517822265625,114.10787963867188,114.10787963867188,114.10787963867188,67.48165893554688,84.91067504882812,84.91067504882812,115.76034545898438,115.76034545898438,115.76034545898438,100.8968505859375,92.07266235351562,92.07266235351562,116.68453979492188,116.68453979492188,116.68453979492188,100.2823486328125,100.2823486328125,51.33349609375,119.247314453125,119.247314453125,131.18826293945312,131.21258544921875,131.21258544921875,136.89031982421875,163.62796020507812,199.84280395507812,221.61102294921875,234.11380004882812,238.8868408203125,251.72265625,251.72265625,275.36090087890625,275.36090087890625,275.36090087890625,286.58229064941406,286.58229064941406,286.58229064941406,293.9314880371094,329.3171844482422,329.3171844482422,329.3171844482422,349.7669982910156,349.7669982910156,349.7669982910156,334.08367919921875,351.8876495361328,351.8876495361328,351.8876495361328,349.71803283691406,380.38375091552734,380.38375091552734,380.38375091552734,364.5424041748047,366.8636169433594,366.8636169433594,373.67222595214844,383.30206298828125,383.30206298828125,383.30206298828125
"S1",462.6464653015137,462.6464653015137,462.6464653015137,462.5100975036621,462.2338981628418,462.55157470703125,462.55157470703125,462.55157470703125,462.55157470703125,464.2059631347656,464.2059631347656,464.2059631347656,464.0242156982422,463.97883224487305,467.04854583740234,467.32496643066406,467.32496643066406,467.32496643066406,466.8216361999512,466.8216361999512,466.8216361999512,469.5734519958496,469.5734519958496,469.5734519958496,469.251651763916,469.251651763916,469.251651763916,471.91270446777344,471.91270446777344,471.91270446777344,470.07678413391113,470.07678413391113,470.07678413391113,469.34241485595703,469.34241485595703,464.75467681884766,468.60804748535156,468.60804748535156,468.60804748535156,463.2898483276367,459.8905220031738,457.73301696777344,454.1597557067871,450.5747718811035,435.8049011230469,436.8984184265137,436.8984184265137,436.8984184265137,431.58434295654297,431.58434295654297,431.58434295654297,365.74310302734375,318.4547576904297,318.4547576904297,303.07862854003906,303.07862854003906,295.55775451660156,294.9593200683594,270.00318908691406,255.415283203125,255.415283203125,255.415283203125,215.47430419921875,132.763427734375,156.42410278320312,156.42410278320312,187.13076782226562,187.13076782226562,187.13076782226562,119.73828125,119.73828125,79.88613891601562,79.88613891601562,104.9862060546875,104.9862060546875,104.9862060546875,89.97335815429688,60.50677490234375,41.7174072265625,89.45635986328125,89.45635986328125,91.34197998046875,91.34197998046875,105.85128784179688,105.85128784179688,105.85128784179688,81.5804443359375,69.9967041015625,71.20852661132812,154.23751831054688,154.23751831054688,154.23751831054688,109.30426025390625,80.85781860351562,90.8583984375,127.642822265625,128.1878662109375,170.7562255859375,170.7562255859375,170.7562255859375,152.5987548828125,177.76205444335938,177.76205444335938,200.85250854492188,241.26556396484375,241.26556396484375,241.67202758789062,282.2644348144531,333.88038635253906,350.02410888671875,350.02410888671875,350.02410888671875,352.12451171875,359.64537048339844,367.6285400390625,382.0807342529297,382.0807342529297,382.0807342529297,379.5104446411133,386.64871978759766,386.64871978759766,394.0119323730469,394.0119323730469,410.20125579833984,410.20125579833984,410.20125579833984,403.73242950439453,417.87454986572266,417.87454986572266,420.16451263427734,420.16451263427734,420.16451263427734,430.11973571777344,430.11973571777344,430.11973571777344,431.1719970703125,434.8021469116211,434.8021469116211,438.55693435668945,438.6101303100586,439.7985420227051,444.70808029174805
"S2",412.9130325317383,417.4148712158203,417.4148712158203,417.4148712158203,409.4684066772461,409.4684066772461,408.1454620361328,408.08011627197266,412.70755767822266,413.6781463623047,423.72853088378906,423.72853088378906,423.72853088378906,418.1990737915039,425.0709686279297,425.0709686279297,425.0709686279297,421.18289947509766,417.18900299072266,426.5708770751953,427.13023376464844,432.82520294189453,432.82520294189453,435.95655059814453,435.95655059814453,435.95655059814453,434.71216583251953,435.63417053222656,436.5157051086426,436.5157051086426,436.5157051086426,435.5248565673828,435.5285339355469,435.5285339355469,435.5285339355469,430.3774108886719,430.3774108886719,427.91526794433594,427.91526794433594,423.3134002685547,420.950927734375,417.0585479736328,407.7701187133789,397.1986083984375,374.3678741455078,355.6652526855469,349.68174743652344,349.63458251953125,318.5101013183594,290.74977111816406,290.74977111816406,261.2164306640625,217.28631591796875,200.23184204101562,194.94345092773438,194.94345092773438,193.32992553710938,182.30279541015625,182.30279541015625,140.41845703125,140.41845703125,134.76174926757812,114.79885864257812,74.82354736328125,101.000732421875,101.000732421875,101.000732421875,74.7086181640625,79.39520263671875,79.39520263671875,79.39520263671875,28.45269775390625,28.45269775390625,25.12139892578125,25.12139892578125,23.045318603515625,23.045318603515625,12.092376708984375,-37.13275146484375,11.2308349609375,27.30438232421875,39.448883056640625,39.448883056640625,39.448883056640625,34.195098876953125,34.195098876953125,-12.2088623046875,-12.2088623046875,29.184356689453125,51.76190185546875,51.76190185546875,51.76190185546875,47.6990966796875,18.025665283203125,23.3525390625,61.241424560546875,61.241424560546875,91.36959838867188,91.36959838867188,91.36959838867188,112.24978637695312,128.5205078125,128.5205078125,128.5205078125,104.3077392578125,127.06008911132812,137.96221923828125,195.88754272460938,195.88754272460938,195.88754272460938,196.6422119140625,208.84466552734375,243.82150268554688,243.82150268554688,271.3442840576172,271.3442840576172,271.3442840576172,291.5011291503906,293.17987060546875,298.65794372558594,298.65794372558594,304.31471252441406,304.31471252441406,319.9447021484375,329.2062530517578,329.2062530517578,330.3808898925781,352.4098358154297,352.4098358154297,362.43125915527344,362.43125915527344,362.43125915527344,344.0305480957031,344.0305480957031,338.34437561035156,362.4073944091797,375.3771209716797,378.7414779663086,378.7414779663086,386.4953079223633,395.54632568359375,403.1367721557617
"S3",291.62567138671875,300.6526794433594,300.6526794433594,300.6526794433594,297.3722381591797,297.3722381591797,297.3722381591797,278.5841522216797,290.82789611816406,290.82789611816406,317.7980194091797,317.7980194091797,317.7980194091797,302.2874298095703,316.14939880371094,316.14939880371094,316.14939880371094,303.09800720214844,299.0040588378906,321.05792236328125,322.6692199707031,332.5017395019531,338.2208557128906,343.0920715332031,343.0920715332031,343.0920715332031,343.0734100341797,343.0734100341797,351.26637268066406,351.26637268066406,351.26637268066406,350.46751403808594,350.46751403808594,350.46751403808594,340.6398010253906,335.7627258300781,335.7627258300781,318.61045837402344,318.61045837402344,316.96104431152344,313.69419860839844,303.082275390625,285.1197052001953,259.0823211669922,229.40118408203125,167.22506713867188,167.22506713867188,142.00537109375,81.9801025390625,23.953033447265625,23.953033447265625,23.953033447265625,-12.97869873046875,-47.43817138671875,-46.783935546875,-46.783935546875,-14.11920166015625,-8.666046142578125,-8.666046142578125,-8.666046142578125,-65.1754150390625,-119.74517822265625,-83.68316650390625,-69.1607666015625,-60.19854736328125,-60.19854736328125,-60.19854736328125,-126.09423828125,-58.0762939453125,-58.0762939453125,-58.0762939453125,-100.68389892578125,-60.1201171875,-60.1201171875,-60.1201171875,-123.88922119140625,-123.88922119140625,-123.88922119140625,-155.1280517578125,-172.1834716796875,-100.56951904296875,-100.56951904296875,-23.5633544921875,-23.5633544921875,-23.5633544921875,-163.42694091796875,-145.29736328125,-145.29736328125,-101.5755615234375,-101.5755615234375,-101.5755615234375,-131.73974609375,-94.028076171875,-94.028076171875,-94.028076171875,-138.7508544921875,-138.7508544921875,-119.8448486328125,-119.8448486328125,-119.8448486328125,-25.58135986328125,-25.58135986328125,-25.58135986328125,-30.205078125,-70.811767578125,-81.81365966796875,-81.81365966796875,-20.7230224609375,-20.7230224609375,-20.7230224609375,-134.02130126953125,-82.36065673828125,-11.985382080078125,-11.985382080078125,53.6387939453125,53.6387939453125,53.6387939453125,99.08099365234375,99.08099365234375,99.08099365234375,118.32858276367188,118.32858276367188,118.32858276367188,121.16943359375,146.6357421875,155.49322509765625,156.63580322265625,193.83804321289062,193.83804321289062,221.01992797851562,221.01992797851562,221.01992797851562,193.88790893554688,174.69842529296875,206.11004638671875,206.11004638671875,223.64608764648438,262.7999725341797,262.7999725341797,262.7999725341797,275.9209289550781,293.55169677734375
"S4",287.7367706298828,287.7367706298828,287.7367706298828,286.41017150878906,286.41017150878906,287.78932189941406,287.78932189941406,289.90956115722656,289.90956115722656,289.90956115722656,320.7506866455078,320.7506866455078,320.7506866455078,312.5137176513672,313.61090087890625,313.61090087890625,313.61090087890625,311.26487731933594,310.6283874511719,327.5225067138672,327.5225067138672,333.6572570800781,337.60162353515625,337.60162353515625,337.60162353515625,339.10133361816406,339.10133361816406,339.10133361816406,339.24102783203125,339.24102783203125,339.24102783203125,344.1792449951172,344.1792449951172,344.1792449951172,340.6197204589844,334.5499725341797,334.5499725341797,327.7023010253906,326.72276306152344,326.72276306152344,321.4684600830078,315.3360900878906,293.7442169189453,273.4884490966797,195.18536376953125,190.98831176757812,152.35952758789062,152.35952758789062,152.35952758789062,102.54156494140625,102.54156494140625,102.54156494140625,81.37661743164062,62.720306396484375,62.720306396484375,62.720306396484375,60.29901123046875,82.33929443359375,82.33929443359375,82.33929443359375,49.416290283203125,20.83929443359375,32.57757568359375,32.57757568359375,32.57757568359375,32.2891845703125,32.2891845703125,29.390655517578125,85.73959350585938,85.73959350585938,85.73959350585938,39.9217529296875,66.01522827148438,66.01522827148438,66.01522827148438,28.650054931640625,28.650054931640625,28.650054931640625,-40.494384765625,-14.02838134765625,69.9072265625,69.9072265625,69.9072265625,68.92745971679688,68.92745971679688,1.690032958984375,6.780029296875,6.780029296875,18.519622802734375,18.519622802734375,18.519622802734375,17.94537353515625,17.94537353515625,-6.25885009765625,10.071868896484375,53.1231689453125,53.1231689453125,53.1231689453125,49.8895263671875,49.8895263671875,84.64138793945312,84.64138793945312,84.64138793945312,76.147705078125,72.00357055664062,79.32122802734375,79.32122802734375,104.78811645507812,104.78811645507812,104.78811645507812,27.42510986328125,37.72210693359375,75.191162109375,85.455322265625,85.455322265625,90.45867919921875,125.48406982421875,138.4599609375,143.46890258789062,143.46890258789062,156.548095703125,156.548095703125,156.548095703125,171.12857055664062,184.18850708007812,207.7904052734375,207.7904052734375,207.7904052734375,205.89913940429688,213.78717041015625,213.78717041015625,213.78717041015625,210.73379516601562,203.31842041015625,194.77297973632812,221.12939453125,221.12939453125,251.16061401367188,251.16061401367188,251.16061401367188,205.00390625,192.4918212890625
"S5",277.57171630859375,277.57171630859375,277.57171630859375,267.3233642578125,267.3233642578125,286.565185546875,286.565185546875,289.2578125,289.2578125,289.2578125,314.01487731933594,314.01487731933594,314.01487731933594,324.01768493652344,324.01768493652344,324.01768493652344,318.78875732421875,318.78875732421875,320.2559814453125,327.0937957763672,327.0937957763672,327.77870178222656,333.4303283691406,333.4303283691406,333.4303283691406,332.9688720703125,332.9688720703125,332.9688720703125,327.64015197753906,335.3173828125,335.3173828125,335.3173828125,334.22132873535156,334.22132873535156,333.12890625,333.12890625,333.12890625,331.59974670410156,330.270263671875,330.270263671875,322.81463623046875,318.2517852783203,296.54042053222656,268.8185119628906,222.99407958984375,222.99407958984375,176.85699462890625,176.85699462890625,176.85699462890625,138.45166015625,138.45166015625,138.45166015625,133.74075317382812,133.74075317382812,133.74075317382812,145.77206420898438,145.77206420898438,145.77206420898438,134.40997314453125,134.40997314453125,128.4158935546875,142.12423706054688,142.12423706054688,142.12423706054688,111.3885498046875,148.41128540039062,148.41128540039062,148.41128540039062,178.70553588867188,178.70553588867188,178.70553588867188,149.3531494140625,150.21084594726562,150.21084594726562,154.32315063476562,154.32315063476562,154.32315063476562,171.96844482421875,171.96844482421875,171.96844482421875,185.13290405273438,185.13290405273438,185.13290405273438,130.38580322265625,130.38580322265625,122.52703857421875,122.52703857421875,120.55648803710938,120.55648803710938,155.28695678710938,155.28695678710938,155.28695678710938,152.06314086914062,152.06314086914062,137.75668334960938,172.72802734375,172.72802734375,175.2843017578125,175.2843017578125,175.2843017578125,160.02963256835938,160.02963256835938,168.24368286132812,168.24368286132812,168.24368286132812,177.7821044921875,177.7821044921875,177.7821044921875,174.85940551757812,174.85940551757812,136.43896484375,136.43896484375,136.43896484375,152.31820678710938,152.31820678710938,174.86102294921875,174.86102294921875,174.86102294921875,161.0848388671875,156.4830322265625,156.4830322265625,151.17483520507812,151.17483520507812,177.46218872070312,184.8990478515625,202.01040649414062,202.01040649414062,202.01040649414062,189.66323852539062,189.66323852539062,196.9993896484375,196.9993896484375,202.14102172851562,202.14102172851562,202.14102172851562,211.8489990234375,211.8489990234375,211.8489990234375,202.41311645507812,202.41311645507812,179.92999267578125,115.060302734375
"S6",276.7570495605469,276.7570495605469,276.7570495605469,265.43629455566406,307.4254455566406,307.4254455566406,307.4254455566406,295.2866516113281,271.5815124511719,229.97610473632812,320.6322479248047,336.9359130859375,336.9359130859375,349.2597961425781,349.2597961425781,349.2597961425781,349.9661102294922,349.9661102294922,349.9661102294922,347.03965759277344,347.03965759277344,347.03965759277344,354.83949279785156,354.83949279785156,354.83949279785156,348.686279296875,348.686279296875,346.5503234863281,348.13230895996094,348.13230895996094,348.13230895996094,359.92649841308594,359.92649841308594,359.92649841308594,361.78814697265625,361.78814697265625,361.78814697265625,354.01133728027344,358.85853576660156,358.85853576660156,358.85853576660156,355.50244140625,321.08055114746094,291.4571990966797,291.4571990966797,288.657470703125,273.1464538574219,273.1464538574219,244.2545166015625,244.2545166015625,244.2545166015625,82.09115600585938,185.74160766601562,185.74160766601562,228.044677734375,228.044677734375,228.044677734375,192.18630981445312,192.18630981445312,175.26913452148438,179.02218627929688,223.24563598632812,223.24563598632812,223.24563598632812,212.88082885742188,212.88082885742188,212.88082885742188,193.21197509765625,210.58779907226562,210.58779907226562,215.54437255859375,215.54437255859375,215.54437255859375,203.39230346679688,220.8499755859375,220.8499755859375,220.8499755859375,209.35797119140625,209.35797119140625,209.35797119140625,208.59872436523438,171.36886596679688,205.90420532226562,205.90420532226562,205.90420532226562,200.05422973632812,182.42645263671875,174.3756103515625,201.31524658203125,220.03277587890625,220.03277587890625,220.03277587890625,211.59912109375,205.02523803710938,213.85165405273438,213.85165405273438,213.85165405273438,199.65383911132812,199.65383911132812,213.8089599609375,213.8089599609375,214.87557983398438,214.87557983398438,214.87557983398438,201.775390625,201.775390625,170.45947265625,177.75833129882812,181.50054931640625,181.50054931640625,181.50054931640625,183.93365478515625,183.93365478515625,184.83343505859375,184.83343505859375,184.83343505859375,184.45135498046875,184.45135498046875,162.97442626953125,162.97442626953125,162.97442626953125,134.775146484375,134.775146484375,134.775146484375,143.7869873046875,143.7869873046875,143.7869873046875,172.06497192382812,172.7213134765625,172.7213134765625,172.7213134765625,163.99349975585938,167.06033325195312,167.06033325195312,169.57266235351562,182.08511352539062,216.3902587890625,216.3902587890625,216.3902587890625,168.69406127929688,168.69406127929688,168.69406127929688
"S7",240.93417358398438,240.93417358398438,231.20187377929688,249.3846435546875,293.09385681152344,293.384521484375,299.3388671875,299.3388671875,299.3388671875,296.2281951904297,304.97718811035156,327.44691467285156,327.44691467285156,328.4573669433594,328.4573669433594,340.6723937988281,340.6723937988281,344.5148162841797,344.5148162841797,344.5148162841797,341.0893096923828,341.0893096923828,346.2794952392578,355.1075744628906,355.1075744628906,355.1075744628906,359.5318603515625,359.5318603515625,359.5318603515625,353.068603515625,353.068603515625,362.85496520996094,362.85496520996094,362.85496520996094,358.43284606933594,358.43284606933594,357.1660461425781,352.91790771484375,352.91790771484375,345.46209716796875,342.00685119628906,342.00685119628906,311.44557189941406,311.44557189941406,301.10443115234375,264.4920654296875,255.19000244140625,255.19000244140625,240.91647338867188,240.91647338867188,240.91647338867188,228.0421142578125,228.0421142578125,235.00372314453125,235.00372314453125,239.55532836914062,241.27261352539062,241.27261352539062,241.27261352539062,236.8038330078125,251.0588836669922,251.0588836669922,251.0588836669922,244.5990753173828,244.5990753173828,244.5990753173828,225.4957275390625,229.299560546875,234.90106201171875,253.28240966796875,253.28240966796875,253.28240966796875,211.33023071289062,208.51654052734375,241.04696655273438,241.04696655273438,266.94432067871094,266.94432067871094,266.94432067871094,238.9796142578125,238.92474365234375,238.92474365234375,238.92474365234375,235.08041381835938,248.6136932373047,248.6136932373047,248.6136932373047,248.7696533203125,248.7696533203125,248.7696533203125,236.88485717773438,236.88485717773438,235.72756958007812,227.25482177734375,237.75958251953125,237.75958251953125,241.77438354492188,241.77438354492188,241.77438354492188,236.33273315429688,236.33273315429688,236.33273315429688,206.60052490234375,257.02940368652344,257.02940368652344,257.02940368652344,223.88473510742188,183.06723022460938,183.06723022460938,181.04473876953125,187.36309814453125,206.6702880859375,206.6702880859375,206.6702880859375,162.56301879882812,160.8951416015625,160.8951416015625,163.929931640625,163.929931640625,163.929931640625,158.1046142578125,158.1046142578125,158.1046142578125,174.62042236328125,174.62042236328125,174.62042236328125,146.73446655273438,167.01693725585938,167.01693725585938,167.01693725585938,146.65548706054688,148.2781982421875,166.5853271484375,166.5853271484375,176.56927490234375,176.56927490234375,176.56927490234375,166.9388427734375,166.9388427734375,166.9388427734375,193.0450439453125,193.0450439453125
"S8",267.9866943359375,267.9866943359375,268.48924255371094,290.2236633300781,290.4427032470703,292.87445068359375,304.02601623535156,304.02601623535156,314.25067138671875,314.25067138671875,314.25067138671875,315.8422088623047,315.8422088623047,330.8620147705078,335.17864990234375,340.3833770751953,340.3833770751953,351.212890625,351.212890625,351.212890625,349.1712341308594,353.54173278808594,362.1583557128906,362.1583557128906,362.1583557128906,357.3282470703125,357.0762634277344,357.0762634277344,357.4694366455078,365.7545928955078,365.7545928955078,366.8022766113281,366.8022766113281,366.8022766113281,362.5821228027344,362.5821228027344,354.7445983886719,350.0026092529297,348.7135314941406,338.4056396484375,338.15826416015625,331.7544403076172,315.79798889160156,315.79798889160156,302.38230895996094,268.717529296875,236.98672485351562,236.98672485351562,215.95941162109375,198.4990234375,189.57220458984375,189.57220458984375,189.57220458984375,200.19107055664062,200.19107055664062,200.19107055664062,194.98983764648438,184.7794189453125,164.97012329101562,192.07830810546875,192.07830810546875,192.07830810546875,209.35885620117188,209.35885620117188,209.35885620117188,192.48931884765625,192.48931884765625,192.48931884765625,192.08929443359375,192.08929443359375,180.47000122070312,180.47000122070312,137.3616943359375,137.3616943359375,153.24447631835938,154.31942749023438,178.40762329101562,178.40762329101562,178.40762329101562,144.20947265625,151.4410400390625,151.4410400390625,151.4410400390625,152.57260131835938,194.05670166015625,194.05670166015625,194.05670166015625,184.2772216796875,184.2772216796875,181.85147094726562,181.85147094726562,181.85147094726562,170.66433715820312,169.80331420898438,169.80331420898438,169.80331420898438,151.91751098632812,151.10916137695312,151.10916137695312,173.11862182617188,173.11862182617188,173.11862182617188,115.35830688476562,101.56271362304688,162.4703369140625,162.4703369140625,162.4703369140625,149.7689208984375,148.199951171875,136.02133178710938,141.67056274414062,148.07498168945312,148.07498168945312,148.07498168945312,123.38644409179688,116.55255126953125,119.59829711914062,119.59829711914062,122.192138671875,122.192138671875,141.86965942382812,141.86965942382812,145.24581909179688,145.24581909179688,145.24581909179688,155.09945678710938,155.09945678710938,170.29058837890625,170.29058837890625,170.29058837890625,151.77679443359375,158.3231201171875,175.0177001953125,180.96145629882812,180.96145629882812,180.96145629882812,180.446044921875,180.446044921875,163.96176147460938,157.91897583007812,211.76229858398438,211.76229858398438
"S9",244.27943420410156,255.30274963378906,255.30274963378906,267.22743225097656,297.3024139404297,307.6980743408203,307.6980743408203,307.6980743408203,305.63539123535156,305.63539123535156,322.52867126464844,322.52867126464844,322.52867126464844,333.53839111328125,333.53839111328125,333.53839111328125,334.4127197265625,334.4127197265625,334.4127197265625,346.29222106933594,346.29222106933594,346.29222106933594,338.78778076171875,338.78778076171875,337.5596160888672,340.7825164794922,340.7825164794922,345.17295837402344,348.9224395751953,351.0838623046875,351.0838623046875,351.0838623046875,346.65122985839844,345.5444030761719,345.5444030761719,345.5444030761719,333.7809753417969,333.7809753417969,324.5129699707031,320.91485595703125,320.91485595703125,320.91485595703125,302.8026428222656,274.36708068847656,274.36708068847656,250.61962890625,188.4180908203125,179.75863647460938,136.85311889648438,79.1121826171875,57.646484375,48.48565673828125,48.48565673828125,48.48565673828125,35.497467041015625,35.497467041015625,27.855377197265625,-14.9249267578125,-14.9249267578125,-15.77166748046875,-100.9747314453125,-57.94390869140625,-31.85150146484375,-31.85150146484375,-31.85150146484375,-33.218994140625,-33.218994140625,-18.60211181640625,-18.60211181640625,-18.60211181640625,-35.73480224609375,-35.73480224609375,-69.20513916015625,-55.4638671875,-55.4638671875,-55.4638671875,-63.0328369140625,-80.44598388671875,-14.02398681640625,-14.02398681640625,-14.02398681640625,-68.63385009765625,-68.63385009765625,-68.63385009765625,-76.9415283203125,-76.9415283203125,-70.72296142578125,-44.6473388671875,-44.6473388671875,-44.6473388671875,-54.85772705078125,-54.85772705078125,-22.69732666015625,-22.69732666015625,-22.69732666015625,-66.11395263671875,-124.35888671875,-108.5355224609375,-108.5355224609375,-61.7576904296875,-50.4007568359375,-50.4007568359375,-50.4007568359375,-176.8299560546875,-55.71710205078125,-55.71710205078125,-55.71710205078125,-65.9986572265625,-22.61663818359375,13.43341064453125,13.43341064453125,13.43341064453125,3.021484375,35.72442626953125,53.765411376953125,53.765411376953125,53.765411376953125,66.66867065429688,74.35061645507812,108.822265625,108.822265625,108.822265625,52.576568603515625,52.576568603515625,81.8746337890625,101.50579833984375,101.50579833984375,101.50579833984375,67.13055419921875,67.13055419921875,79.59194946289062,88.38510131835938,133.29733276367188,160.39303588867188,160.6165771484375,160.89422607421875,160.89422607421875,160.89422607421875,175.57107543945312,175.57107543945312,175.57107543945312,211.55914306640625
