2013-11-11 00:40:00,2013-11-11 00:50:00,2013-11-11 01:00:00,2013-11-11 01:10:00,2013-11-11 01:20:00,2013-11-11 01:30:00,2013-11-11 01:40:00,2013-11-11 01:50:00,2013-11-11 02:00:00,2013-11-11 02:10:00,2013-11-11 02:20:00,2013-11-11 02:30:00,2013-11-11 02:40:00,2013-11-11 02:50:00,2013-11-11 03:00:00,2013-11-11 03:10:00,2013-11-11 03:20:00,2013-11-11 03:30:00,2013-11-11 03:40:00,2013-11-11 03:50:00,2013-11-11 04:00:00,2013-11-11 04:10:00,2013-11-11 04:20:00,2013-11-11 04:30:00,2013-11-11 04:40:00,2013-11-11 04:50:00,2013-11-11 05:00:00,2013-11-11 05:10:00,2013-11-11 05:20:00,2013-11-11 05:30:00,2013-11-11 05:40:00,2013-11-11 05:50:00,2013-11-11 06:00:00,2013-11-11 06:10:00,2013-11-11 06:20:00,2013-11-11 06:30:00,2013-11-11 06:40:00,2013-11-11 06:50:00,2013-11-11 07:00:00,2013-11-11 07:10:00,2013-11-11 07:20:00,2013-11-11 07:30:00,2013-11-11 07:40:00,2013-11-11 07:50:00,2013-11-11 08:00:00,2013-11-11 08:10:00,2013-11-11 08:20:00,2013-11-11 08:30:00,2013-11-11 08:40:00,2013-11-11 08:50:00,2013-11-11 09:00:00,2013-11-11 09:10:00,2013-11-11 09:20:00,2013-11-11 09:30:00,2013-11-11 09:40:00,2013-11-11 09:50:00,2013-11-11 10:00:00,2013-11-11 10:10:00,2013-11-11 10:20:00,2013-11-11 10:30:00,2013-11-11 10:40:00,2013-11-11 10:50:00,2013-11-11 11:00:00,2013-11-11 11:10:00,2013-11-11 11:20:00,2013-11-11 11:30:00,2013-11-11 11:40:00,2013-11-11 11:50:00,2013-11-11 12:00:00,2013-11-11 12:10:00,2013-11-11 12:20:00,2013-11-11 12:30:00,2013-11-11 12:40:00,2013-11-11 12:50:00,2013-11-11 13:00:00,2013-11-11 13:10:00,2013-11-11 13:20:00,2013-11-11 13:30:00,2013-11-11 13:40:00,2013-11-11 13:50:00,2013-11-11 14:00:00,2013-11-11 14:10:00,2013-11-11 14:20:00,2013-11-11 14:30:00,2013-11-11 14:40:00,2013-11-11 14:50:00,2013-11-11 15:00:00,2013-11-11 15:10:00,2013-11-11 15:20:00,2013-11-11 15:30:00,2013-11-11 15:40:00,2013-11-11 15:50:00,2013-11-11 16:00:00,2013-11-11 16:10:00,2013-11-11 16:20:00,2013-11-11 16:30:00,2013-11-11 16:40:00,2013-11-11 16:50:00,2013-11-11 17:00:00,2013-11-11 17:10:00,2013-11-11 17:20:00,2013-11-11 17:30:00,2013-11-11 17:40:00,2013-11-11 17:50:00,2013-11-11 18:00:00,2013-11-11 18:10:00,2013-11-11 18:20:00,2013-11-11 18:30:00,2013-11-11 18:40:00,2013-11-11 18:50:00,2013-11-11 19:00:00,2013-11-11 19:10:00,2013-11-11 19:20:00,2013-11-11 19:30:00,2013-11-11 19:40:00,2013-11-11 19:50:00,2013-11-11 20:00:00,2013-11-11 20:10:00,2013-11-11 20:20:00,2013-11-11 20:30:00,2013-11-11 20:40:00,2013-11-11 20:50:00,2013-11-11 21:00:00,2013-11-11 21:10:00,2013-11-11 21:20:00,2013-11-11 21:30:00,2013-11-11 21:40:00,2013-11-11 21:50:00,2013-11-11 22:00:00,2013-11-11 22:10:00,2013-11-11 22:20:00,2013-11-11 22:30:00,2013-11-11 22:40:00,2013-11-11 22:50:00,2013-11-11 23:00:00,2013-11-11 23:10:00,2013-11-11 23:20:00,2013-11-11 23:30:00,2013-11-11 23:40:00,2013-11-11 23:50:00
103.5878312969642,104.72329715354056,98.84963396222544,92.11803760625264,94.28470486198968,96.5138129604444,85.06902574932549,85.72400148494583,77.20860908838455,84.55759305076711,87.41850088711996,75.2620230923416,77.703415952478,83.03651001634113,72.90873148944098,74.20445758911208,84.21640877041415,94.34201420694993,89.15687272225209,80.4905331957256,74.39854152743064,72.33855108201622,80.2145553033179,72.93708262423289,72.85793085825682,73.9055894940138,74.00023837495458,69.15802802492023,73.30719578421534,66.28602817630897,67.36379009734334,73.09693937146106,77.76749795484444,73.78852926070115,80.83033460688773,77.12685580495217,85.40194640295108,82.31647255045637,91.36390909933674,96.75807744701528,100.70106865830004,107.32244849849546,108.26838699978607,130.1184012168181,149.56113421482422,156.14624602997074,161.53651231854735,182.6555746918499,191.09379675354748,192.3080116389777,238.34985676301724,295.63657557525624,332.24506096821995,356.1168539201384,336.29801761390326,359.2110356184252,361.839276957658,362.5753008535302,407.39667147061306,403.1231773222493,402.0992442339133,459.492596305651,528.4152341968714,474.7195503022988,489.1549329816072,483.3185467673158,486.1312050182868,476.4449352622347,494.1095232212476,478.5156025315903,528.6289155584734,504.5918069048324,523.9694281115462,546.8908420061433,522.2491948739748,504.6357967454605,522.1321038609898,565.6960442514805,532.6519436361888,520.8449829727073,458.3028298912656,496.633963596408,491.3690615041039,521.9217394989442,470.85992508999817,519.5728426029976,536.3897564843585,528.9515269746241,484.68145056296,515.9710396818451,478.7242676959535,467.8617443800228,539.455589226691,534.7278640290803,494.5503071978745,498.8779865807021,456.45659519078384,480.6740095387327,475.4845951139034,522.0899829503569,565.7908520766022,524.1523790534492,447.4418125190962,294.3356975416861,287.75988060653407,278.4235276047571,289.80554398071985,279.68139750559885,250.3728657676968,354.6715859400299,328.83827196646297,307.16995859924765,303.74607222464687,285.51412633666337,301.9840465495448,258.85538785959704,261.4242168949858,275.5857273177778,244.83670139598607,249.4151300377702,244.7687270840624,237.22071189011183,196.63114007694944,223.0597756382585,251.14806614618035,173.85768551594822,180.08175513311943,181.646432026466,175.58854522463753,166.14649439236837,165.38348400747086,168.69186466955293,166.46202022891362,139.6963220858295,175.50018643988247,178.17438944577114,151.12210588162282,147.41336569753534,150.62766646359532,140.35265416603465
51.16730843213431,46.48579068129949,44.74921148479224,42.386140396622345,41.193226564836415,47.78564651160568,42.78778935213055,43.94761334576223,42.12593002453861,42.6887685387362,42.26983228567776,38.76690955599842,43.035930754895936,44.24167778686559,41.4933099446397,31.72854375747212,32.1949040982613,34.60661075929614,31.598510015654444,30.633397747492893,29.409733036070545,30.0553791861315,30.6340219686746,28.691575230350868,27.944779297044068,28.49912983777873,29.50746587327988,36.68257292810169,35.563676651425496,36.113387746071616,36.63759718033332,36.73459372515506,46.54816468859524,42.691622331818,47.47149221971373,48.58738824839964,35.74550612072789,32.43698988887281,35.565280783711444,38.45819713161171,40.447682698891136,44.63178847094971,48.41564410924647,61.81871495134533,68.3127321093272,72.29564472121974,69.5952144247408,81.44338313588207,87.06454840135662,96.19708827779708,132.62779993672987,189.79006981053504,215.0231108555257,259.8658138823395,246.83811177489696,254.56699897978976,257.5437539982158,273.34228917821576,320.6721352370608,330.7606732892068,304.0909231427345,341.3747150750491,463.71344814307713,429.5517725752606,451.3650748961486,430.6510222764933,452.4670355549795,410.4221446157782,443.4671203014538,433.61214802312594,498.1526051724876,487.5336660254311,502.69497747298334,520.8945153591253,489.58748611455167,481.99187260135983,499.0732598597398,564.682974881961,537.4319054422424,546.168920135035,477.6860964530319,494.3634490955728,478.3215932677532,510.429175343528,466.64020381819,499.44823930498336,535.8647102371131,524.9223047894803,480.4311156165628,394.2581118191217,347.551003951594,337.346819921988,389.7359953575794,391.27260573958455,373.36833702595743,365.8198390413374,330.8500365785597,331.1134606180202,306.384132015127,348.8962535217624,369.5851393280377,319.0247490204001,281.54554931345893,290.3705509672986,280.86250356070843,249.0746297514531,250.46027428710124,238.23620312948623,198.81790303917853,167.91372989373488,144.34644873697988,133.00003926945885,132.1576815252653,124.40282066863844,125.05981473469328,114.05449267258348,109.20688348672344,122.94023639388494,109.29185026197864,106.11396172033372,99.08866972892405,100.78270738658358,89.42033348604004,96.39303202070428,88.6661483548364,93.91041319159068,101.24969251301373,100.78597727817468,89.87179222815683,91.58874077784093,85.98035957235174,97.9821023741793,92.23128505333707,80.2105042800917,114.7426629571604,116.97294529835256,86.67419077488168,77.3413196762672,81.03336788630747,71.57386656034444
95.33938197122842,89.3974767956596,86.7080419120023,84.09069459248767,82.08290165130948,86.66760143460664,86.08875540330428,91.76528837821144,92.13849438910876,88.11192490143351,87.06144123670754,76.5094313575591,83.52516927071463,86.7020636643247,84.89622110030355,74.45353478183219,75.68705360048365,78.01306806192947,72.1975617825863,74.86323377743881,69.58136662946944,68.96282125232696,68.36177979016004,62.62976409383793,59.99960904751515,61.7133332593184,62.157737028935216,64.37563254574329,64.5408247380253,63.23663181669392,66.43856560419995,66.18276163309883,108.33722562398384,105.27815733411173,114.845668420663,116.15968678010684,74.49846521382604,69.40664734463148,74.06973470596785,77.01730437716435,80.56813699535499,89.26438013314902,99.7398190933075,118.8696355946002,141.00504704201174,149.21665177091856,152.83608500616424,177.67802952938,216.41613060106457,228.55490660680388,250.4315343274488,298.50499045901915,322.6423163509748,357.0323628371524,339.1503834597382,337.7399738923484,354.54532598075195,353.97359975367306,366.4052870006042,385.6276623049,376.6854923373151,407.5473790033122,527.552741246972,464.3336018754427,467.6192965822589,440.0808910593949,468.3521938307297,461.841342819446,494.4530567934381,446.7130476790631,540.8394328581159,505.1585839034715,499.5932783736249,493.4625106902347,500.72774929452976,498.68275248954313,501.1750625582401,552.3560471140465,576.6254265205856,583.5697490290261,509.49841072487646,493.60595280834696,477.2090199368779,474.0238160516884,469.7346762266236,519.5735859876087,578.2463636898194,529.7122630204436,500.2374372458972,462.7330723578976,441.5992599804024,419.2781622019034,472.98539841767,452.8374606260101,472.2893986482068,451.8151960485847,413.2190870408292,409.49439455897897,388.54132500090617,430.168367953102,443.3320722023412,367.64756298207385,335.1351901907627,377.81549187479743,392.0534451196786,380.9655314144941,359.6750397288356,354.5885864720392,297.7284356500461,305.1832708399554,287.8194390942706,273.2084017442492,257.7977578081963,231.74704657569023,232.47528322699813,209.25421561922627,218.77172163173967,217.5504978293557,189.05280972627872,183.15832350448304,175.5318056739876,176.81018514019968,167.90971039018623,199.70127371523665,174.36199105386453,157.87895289821543,160.6803820896079,158.1263502537662,139.67386264047028,143.31265123377258,130.81025610228338,144.27542869945609,141.53998683208138,146.56392378384933,184.70887252436225,163.3721657408299,135.67604916166178,124.82519103381348,117.91209018300452,119.12347426447874
234.06990278499103,224.16667479502203,219.4027912781984,213.6575170183892,210.8209602747015,212.85860653791624,219.8943306588194,236.3465241563872,239.71936236520216,226.7790576245717,224.8476757461239,195.7910199284065,209.4868743507457,219.68173767052195,217.9209529902525,201.43206798941603,206.76566674895764,206.6083810016304,194.83318566345173,204.7492262591849,190.2637174179298,188.73714377945169,185.36275646191635,170.4735086372975,165.6659641999399,169.3893830945713,167.45381376134304,166.35953856459395,171.2482114516379,163.18026699584533,172.83261683621737,173.43770861578025,202.53371151687043,205.5318454871076,220.5098390784791,220.22149225041773,198.51134079481125,192.47067380001528,200.54145194788848,203.60105221605536,215.8823072092833,234.4468807545688,263.0572584588215,300.1399352543777,364.7955711118101,389.6697933181891,405.0015159082547,455.7539656252322,541.8529426980419,572.3988735003966,553.5684489503593,593.3640705578073,632.9294629677277,658.410330031537,635.0257754356088,623.6501725590257,664.9445054588346,625.1945526091603,586.9579189002723,645.964717106295,681.1704530092385,712.5311580684763,820.1598378804896,707.6732948531866,692.1320308683146,657.650143153373,696.0953262894884,756.4918247290536,789.7794439561966,666.3678020682928,832.1015864205954,739.9128894408368,701.0345238253193,653.7469415907339,715.4096812094547,719.9459813081686,706.8401586857789,758.1563482817152,861.4182006896909,856.6408949692209,761.5781789640959,696.0112873448368,683.6590245893948,615.927592444905,675.881965471616,771.4376421601844,875.2154298473214,754.9638735611488,739.2148141536056,685.3946825382328,717.1856666825702,675.5008827716165,745.4072324221651,670.1342435144057,755.2677027980565,713.2360413745637,671.5011066965214,666.102499495294,647.4527623249414,692.9436990748278,727.0741924054481,589.942064620814,557.7190574749861,545.7275038639569,632.2485555571927,654.8096833037418,596.0364830985876,610.1438760745763,523.4819503209526,665.1849603217684,663.9468358025825,633.6450577473497,616.7021539458756,543.7743656743262,544.8788622450652,487.8125763559009,526.0505954679251,484.35642525203343,427.10317237024697,414.9428031515847,410.7604961117453,381.9647586122774,380.9958316118304,468.7682057578461,397.4187834128603,355.23066699292406,348.9390002975435,342.31681678145765,306.8232095265201,317.0588031693669,286.9550714883656,309.4891347122601,308.8862254244569,339.2285656763549,392.386272174546,328.7779903033032,297.9954202019618,286.93776805860136,257.49085817711506,280.08557293351646
216.67325578247545,196.3036780382712,202.79225318250784,189.47409453848064,186.80354539927845,195.28428525885167,192.9993225652304,199.01193751222667,195.40308563900115,203.3822971792884,207.08504775814896,172.03378479624288,183.48168375620816,184.78367120664493,174.5326096994149,173.47264993821932,176.635954595496,171.3704324508927,170.6930896340568,171.9534769978499,161.43433752083487,163.3848486688809,158.46427593599842,149.1423166342158,153.67944289825573,155.56125604424486,151.74424928513102,150.0349823939556,152.7313454278296,149.11518407611672,151.7055720972639,153.77981117460897,155.07081165310828,157.5746650189601,167.11350989789142,164.54874173636475,169.7063213601566,169.45341448200514,172.98173487856948,173.76927148479157,184.6290405070044,198.1167310886892,221.4700249182932,274.02683070102256,306.3836330016484,411.6930465957246,439.12912765971504,403.9548428092488,435.37214754580407,435.915469311328,410.1161705986082,422.33643624735856,440.4341439743063,451.9082579254655,444.301044412129,435.2958907534818,452.2401135062288,442.4735682653909,417.6349247607798,443.1453420298469,467.2559707336548,476.64579521788335,511.0311868226242,467.6921750419485,483.42338938205233,466.04927675479433,466.8496086146226,513.3664737882372,525.2262340976837,432.6846001045679,525.5611557363047,471.2548399079321,456.0232519122068,432.792341723255,464.838947589767,463.6991852768899,461.360537681907,570.716674157491,557.2272276348623,532.9796497957383,499.9949558486765,443.3217157751537,456.67109979674615,425.63576453526366,461.9749540458775,500.455444772154,550.6744696543781,492.0150662156428,486.5438515101967,475.02082054999073,478.1757209691301,460.2411436562824,479.751306147529,492.0119211127117,513.2965330148002,481.011954476858,441.7096826101713,430.8926697361781,418.45175225938624,447.7676010427841,459.16571109830335,400.1524979521661,395.6511925456974,453.8039433175554,502.9670007017643,511.062261325169,467.3696970498359,488.0252464467896,429.3409300004933,452.0483426225263,457.6076570622624,434.8973612224368,425.2917339719856,400.8646008840911,386.1903461117116,383.0919309564404,378.9493463325883,347.4717975509869,331.60679262342734,322.4138958034784,332.56587044611547,315.8556580858209,319.49164138189485,393.01141232404905,322.4620652531186,291.9799089504994,275.7454760908652,279.3228679240185,260.8605340215834,280.7574645294377,262.851483414351,273.3566840039972,263.715497755732,274.2061402858071,300.1443287042176,279.9585561857723,259.99269503398114,269.91514165487587,245.6697137511476,261.2032576295068
231.668015706354,202.1880268098517,225.27371423430915,204.29084318474625,196.10535583243595,203.6779360647919,193.8287990327826,192.4096433031097,191.122444227322,214.54664020957927,223.9608551333605,178.34039717336282,182.675130359253,179.71723110328247,161.46599296006275,175.98641096293977,180.96099714613663,168.81093998382497,174.50807181668767,168.685798467362,161.97596735866733,168.7987839653147,163.65637217786158,154.59392443172703,162.64765622303042,162.07973503349146,157.3224346163027,155.2765632315127,154.49880690546937,153.4550387358153,151.87757747452935,155.53500338881233,165.1178244389544,168.06273644891468,173.56749373757728,168.257375647296,168.3701571657884,171.00945526331142,173.35276727660985,173.03524632891344,184.43970414519853,197.72646759781892,225.11002331945704,283.31630624665644,292.3936673201127,446.3395713565519,475.7575190145484,412.0716470318778,411.2366701169505,370.4919547184112,365.1961456951491,365.1610053340722,377.7611181980595,363.1582710267711,372.1830308881083,353.17532322112214,350.91592119898763,362.7567688155119,350.7611019982903,376.3388283271066,375.9846671543828,369.01534896058894,355.47389642610017,356.3020565606109,392.9860694874162,382.2698759929837,357.1611689188074,404.3275165628328,392.4966970134275,328.6270031623861,370.6141669525399,338.62924821480993,340.2332033358504,332.6826048371759,341.9115623037196,329.64451041410405,336.17131113457555,464.9790696522609,368.3891493297999,346.8943515265888,353.5697228996732,318.004956388209,350.1647813853785,337.1132475409228,351.8721416182152,352.6344169398362,356.2302695210221,345.1040723731965,348.52368455875893,369.6119408145811,351.7046321412946,353.7459701982684,347.052765758475,399.3714117418141,379.5023903546193,362.1651951224128,336.74696071934034,325.0087552309716,311.937806322274,334.1893976306778,331.12786400029177,319.13850147431543,339.03160464964884,339.7071707344245,345.8377583112471,343.4744907877809,327.054778905636,348.1949622753808,322.28066495444426,333.3593948851472,349.8995034109006,335.55946541393894,338.6679229918232,342.6433580370931,329.3046974502996,364.9687701253873,327.6496653540888,309.7263056937368,324.0314588508531,313.27687622957336,334.36268418618926,318.98159324396346,318.4859477202036,373.67674661804574,314.7847028209899,282.2432179944039,270.03537930237127,281.97822970974835,264.53635395222454,289.12493729889826,280.3890390304109,279.9324176076683,265.73224064957014,256.2578935500667,264.0835349728714,277.7425680447918,262.8392012740541,281.7792597529561,276.87322800740225,281.20348104518274
230.0189847222124,207.78649434028893,255.3869691620827,231.88061363925613,213.1620975519312,191.0064224238764,186.4935848962473,192.46828994042647,221.01321475021044,235.37482753299656,247.50155928720665,190.61988459331545,166.94894748231647,173.137173509353,150.23887167252389,135.68508141972933,151.9719795604144,132.244067082066,132.45466060646226,129.24158565187037,125.85759162482633,131.31312236965817,130.11130112609078,120.37517486029232,125.8715320123026,123.5706988749109,122.58051287364005,150.46796675202924,148.1253803626904,144.50567560640096,147.0256831208789,148.16780234089225,171.28647936353886,174.99842230427416,173.06872919724088,166.44870321922392,124.82780476701954,124.0056479818593,129.60460327508787,125.20384425702775,129.91235449888663,147.97531315605897,185.74397147037007,189.9813537086459,196.17355578870377,242.7674332521303,220.3652504358996,292.240075231283,324.41197861257604,302.32849304367505,393.93861105172334,404.2728093651932,479.6900185585262,385.3122432033337,394.1395346293217,322.01961420953234,318.11027699489154,317.3794412624045,318.3677382180999,401.62493429803135,366.57440312197946,346.2525456191758,306.9200949293367,316.55996933739203,319.569660332209,303.8842754367262,300.7136749674564,371.5443307730475,334.88395790565227,301.14429646604793,314.5022465888423,293.6362395020382,302.9473283545599,295.8597338992212,320.2258877948558,290.2053214959273,293.0024163682723,309.5278121461872,286.852993617965,291.4493093557026,305.0725027144876,315.2171503745081,344.734377303009,307.0564720334161,301.281568126622,303.55591032443704,305.1761152410923,303.9147287648767,339.4016718136747,278.267169935608,255.5096526576621,247.36459792217505,250.2798989939541,256.7459187933161,261.44857563509214,251.2181771957111,263.7768813290836,250.829455770962,245.98434130242947,261.64914925261024,249.33884024694527,254.48067359861744,254.64057205597769,358.061897579236,356.8578017292006,377.9832903536538,382.04795988092974,400.9743087750968,381.98665512177496,265.41622353215,304.2407731241267,304.7689812935287,275.42131463489284,276.6077809253717,265.8633774193651,273.1481022198545,260.3667767544393,261.43963566346224,301.4409524910973,282.92880654879826,303.3933595419324,296.372937261988,296.5858489282698,307.44941387736674,291.9473142598171,322.7715260086319,344.9259596865353,380.99243345751165,326.0378676303605,316.71070092518335,320.2318231060903,318.0972761375879,307.7643683938499,295.01147933650014,306.91181503659266,299.2953691348664,295.6233095474366,277.0043088637692,316.0543491914495,319.7479195822563
275.42698572400786,274.27139385746113,297.71397354221006,280.2837400394412,261.7079420828314,233.9999253285079,223.72658697434224,214.21373264750483,231.5474574125537,221.8500649795741,226.39183879516892,208.8612379096228,192.19772120568445,192.00553504127387,182.768307385882,210.56669944104672,195.9923555537273,185.87950556644537,180.75981155612072,180.6712870083504,184.95677367752788,186.301880358862,182.983375489204,175.22039638727946,174.1232917831007,178.74840564685593,174.43049940144604,161.0418331016922,160.59947179900635,161.91603484456402,161.89227350779632,164.84685011646425,157.94696743548064,163.8994949429484,161.00797248912446,160.53968598943456,184.50768157537712,178.05625843734018,189.3583681565188,192.87357585139088,197.9685294441508,252.96416463183564,250.04067974555628,253.4502394929731,287.37615251661737,365.1375730863586,333.01499185420107,352.9880286992071,356.03138929246154,313.74348316426995,361.5822489066341,339.7478790086899,381.0228989275573,350.8186869361027,329.74729497622883,330.7352569349916,321.2151402158004,317.4939671644587,317.7226584296404,322.89193459227545,312.6996609724454,307.54681178573094,312.2797585732984,315.0706819125059,314.40659916349966,327.5087262873484,320.937417066044,353.0670023066796,323.7531597850717,314.4396842884309,304.68552891798964,323.441231479856,375.4475523079235,353.6525278904131,388.92233959402415,334.4723720140106,325.2771016243533,296.7757901032193,294.6825771793476,360.6037291119412,332.0460125098021,317.43083839865284,318.964057031821,314.0255212550797,305.6086034905166,297.4677338080847,288.0179641155325,287.56122473735314,286.3467582023817,325.3219194139444,317.4167802500204,313.47304173956786,335.02237381925744,333.850865632282,332.20780110664674,326.4545774214209,351.4932150873516,320.3454000439418,324.38603295797816,344.9919593246466,327.00282207436646,346.0152671501624,380.36258535782974,252.5133596934314,229.40495265799103,227.27619583386647,265.5399852498331,269.182314448214,278.1222901107791,370.6688317083851,393.7121247544875,374.4829215633481,346.78695809165777,381.27205587077145,426.6415671520356,408.0719741261612,423.1619734969941,408.3509726604954,397.73308851173175,393.829531534608,418.8134501726109,395.2954966673438,418.4956430282108,410.12571478211953,383.0607181707149,359.2512123611171,379.3856479299439,374.3168106655173,355.0257278863882,372.4133257271029,373.2890875924755,397.0702882908933,379.3830275162591,356.8903216045756,356.4318025510947,342.08147731852347,360.66078690612966,374.3744273154171,380.5839795367853,377.0730818341356
169.13204209354348,176.46484549701805,186.92499409437963,170.2776862940815,153.59782481921783,146.56219177991335,143.09131680728726,139.22230316841058,144.10705868841632,135.33509781647606,138.48010991906122,134.6062888575416,130.40339620902176,135.35022045010476,124.94653195479005,181.72725737619533,172.48437165297926,172.02824950872687,164.21274447932788,162.9015354136317,160.7298293344406,162.48484941612506,156.92386731386537,148.4500232053751,151.8500455548692,152.97466374823136,152.26032982872414,105.25113431790368,104.92148093197322,105.05105667356364,101.548596898717,102.81932428447176,149.30067898285455,152.25457856262895,151.40710561156865,157.04509071512527,164.3767428327117,163.37910003056538,177.58031982741275,181.366217439614,186.5697313786239,218.2576136251783,217.5124149651484,226.87714948368,259.5011163693596,318.9449787424252,312.1658675406678,336.6947522633689,351.3595330098792,255.45997283285783,264.8489013356145,255.28817015338848,269.211641755683,255.66813347643608,242.6006947504272,242.31143174111864,248.18013409514413,262.7768947434228,276.4158140880995,272.0990193425076,258.6484575086388,272.5283916411511,259.2196243460235,239.6350182015144,247.64842884894617,254.26096697588864,246.8461414680088,260.67400436439584,242.6551319740581,248.80764174485023,249.37314955205025,278.1121992752174,305.98195906833547,290.95310674650415,301.3040717311347,279.9896129907111,268.02897942951927,254.05294989381065,263.42224792881683,284.32690813336376,277.2184599641434,276.25178222176083,275.0576916184094,272.6772686353472,262.461053467832,249.7262819124205,242.8126032195258,236.5308247932427,238.79579370987332,386.5423821395689,364.4665512111658,356.98223674062507,382.68327815814297,370.2992356845701,367.4007716047592,383.5418398629306,410.7058123752698,382.7894205923785,387.5910623538506,410.90276939386536,377.0048098500907,395.69988701426433,444.52059829704,366.7941529738351,359.4735369601508,330.5842760556436,331.1862865373124,331.46254890971613,351.1944231377942,384.39052979726085,405.3481718059688,387.8404040770041,369.96791911424,399.5823254915936,423.20349238316174,399.40553420306367,425.89078306961454,401.11568762276266,393.8183682786273,389.3436277909244,388.3981098297768,371.4815853669943,387.0162790542746,372.0116450146453,397.3067515187325,257.9365767903818,247.0842907038656,243.88446920691536,236.5847490279245,251.0931460876959,246.07519295912056,248.09461903383425,243.22034749596543,231.6007274013284,225.0615921349869,219.41978285372423,225.53678613162623,236.7564751653524,246.66381887881008,238.22733286063328
203.5781623751464,199.9273634232172,202.9851556444296,202.40688209505896,188.13869715693963,171.6491506657414,157.16313995459694,161.3335657364478,163.15359080109053,156.50251754170228,162.08594361899998,152.67150207860345,150.72254334401404,153.10075916580954,140.3485649869439,166.8927094066073,163.03941541789737,158.27513477872276,165.9712438721555,166.04745167824936,156.2384758127238,163.98521927537564,158.74437627158753,155.5594384597543,159.99136081867644,159.9829405907229,157.31613292057278,133.90433640132312,130.77944836041016,128.66263871224092,124.76036808084166,129.35504664252798,223.1795551484224,221.9803570602133,219.92670603921485,230.1410632558789,167.26671075145816,170.0876521276193,185.35202439462088,195.56300055070105,188.7334260812958,203.7371386218447,231.42550005287856,240.75846946145364,261.9095891886984,320.5228819868729,332.3295735524008,375.784736475532,420.67984239359055,380.0522382670495,405.8001487536604,431.618211985274,420.74441473634073,420.9709966890405,412.2852385330697,418.781479119698,470.5856513348453,469.4412484289632,464.30068290652673,505.46976843126487,528.1159650598695,568.5781254610214,512.788422314046,477.85698315424736,507.607900835343,492.39731234132506,507.2026060984276,495.42722182087664,459.6725284481326,466.8603424786869,467.3149235323975,512.208349388663,513.3412366488282,503.9433622563061,493.9137454406968,488.3437700290766,488.8722793529226,493.6024430895303,530.5931453770038,479.9615887807181,507.5938960459785,549.2048006548608,514.3764425587839,533.2009904212366,497.169220740435,503.5670974458222,481.4583292785959,474.3228951243568,459.9760850101305,555.7959634912731,542.9444921640618,536.9870733803367,576.3609256610019,532.0858103387708,542.3258068750326,604.9916286820543,621.9404305894733,591.6242472434891,579.1470145390168,633.1965125271709,572.9344055048622,543.700474199806,663.3542802242731,551.96708893324,549.2608747628722,483.9842604756229,478.7447624669252,488.9917698103105,512.5311131290371,521.5958821202919,514.2836147175971,488.7353185305692,480.9822794343304,490.6165340297286,459.9587501672538,425.0940300596095,432.4795678539711,432.6171181938433,405.410497586216,400.80241272402014,374.5282465266357,392.7362580967184,419.1891910609788,412.453761574025,444.44350286799954,346.7952421592702,325.07189087096606,335.90221337404205,339.3608054080199,367.346342558658,361.1213272059095,344.1522211648912,336.2665627879374,309.48567498820904,285.07372239371847,268.45875969758254,276.5438888381352,280.241346747314,302.0843743601814,271.3961331554561
