"Space","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141"
"S55",36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,36.84600830078125,50.08172607421875,50.08172607421875,72.52508544921875,79.70184326171875,79.70184326171875,92.947998046875,138.03561401367188,138.03561401367188,138.03561401367188,138.03561401367188,138.03561401367188,138.03561401367188,138.03561401367188,138.03561401367188,138.03561401367188,157.5738525390625,157.5738525390625,157.5738525390625,157.5738525390625,157.5738525390625,203.76754760742188,232.72714233398438,242.18362426757812,242.18362426757812,242.18362426757812,242.18362426757812,294.3983917236328,294.3983917236328
"S56",-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,-7.355865478515625,49.33538818359375,49.33538818359375,83.11831665039062,87.744873046875,87.744873046875,107.82418823242188,120.60403442382812,120.60403442382812,120.60403442382812,120.60403442382812,120.60403442382812,120.60403442382812,124.11831665039062,152.11962890625,152.11962890625,152.11962890625,160.11965942382812,185.566650390625,217.93685913085938,217.93685913085938,217.93685913085938,221.50106811523438,221.50106811523438,221.50106811523438,228.60427856445312,245.68756103515625,280.40098571777344,280.40098571777344
"S57",288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,288.9606170654297,290.05706787109375,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,291.80946350097656,308.615478515625,329.3154754638672,329.3154754638672,333.18968200683594,333.6785125732422,333.6785125732422,333.6785125732422,333.6785125732422,333.6785125732422,333.6785125732422,341.39356994628906,357.90478515625,357.90478515625,357.90478515625,376.7443313598633,376.7443313598633,394.2075881958008,394.2075881958008,394.2075881958008,396.16648864746094,400.7762222290039,420.23052978515625,421.84181213378906,421.84181213378906,421.84181213378906,428.02835845947266
"S58",246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,246.71670532226562,273.40269470214844,273.40269470214844,273.40269470214844,273.40269470214844,276.00303649902344,296.0722961425781,298.9665985107422,309.7931213378906,326.287353515625,326.287353515625,326.287353515625,326.287353515625,326.287353515625,326.287353515625,326.287353515625,341.1100311279297,341.1100311279297,351.2718811035156,361.0247802734375,361.0247802734375,375.0590286254883,375.0590286254883,381.9823226928711,389.1955261230469,391.8556213378906,394.0982208251953,394.0982208251953,394.0982208251953,398.06153869628906,405.8384704589844
"S59",226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,226.2269287109375,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,228.135009765625,265.24095153808594,265.24095153808594,265.24095153808594,265.24095153808594,265.24095153808594,274.8679962158203,291.4660949707031,302.1762390136719,322.0723419189453,322.0723419189453,322.0723419189453,322.0723419189453,322.0723419189453,322.0723419189453,322.0723419189453,328.7224884033203,328.7224884033203,346.87867736816406,350.48695373535156,350.48695373535156,361.7107696533203,361.7107696533203,377.4636688232422,381.9106903076172,386.86883544921875,386.86883544921875,386.86883544921875,389.17478942871094,389.17478942871094,391.40623474121094
"S60",294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,294.79344177246094,298.8920440673828,306.1035919189453,306.1035919189453,306.1035919189453,314.0667419433594,317.60211181640625,317.60211181640625,324.7424774169922,325.21559143066406,351.0718688964844,351.0718688964844,353.537109375,353.537109375,353.537109375,362.32493591308594,362.32493591308594,362.32493591308594,380.6368713378906,385.52720642089844,385.66675567626953,388.8932647705078,394.52459716796875,394.52459716796875,404.5269012451172,404.5269012451172,404.5269012451172,404.5269012451172,404.5269012451172,406.1427307128906,406.1427307128906
"S61",353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,353.5954895019531,354.1138458251953,354.1138458251953,354.1138458251953,354.1138458251953,360.4093322753906,360.4093322753906,360.4093322753906,360.4093322753906,360.4093322753906,360.4093322753906,366.7197723388672,366.7197723388672,366.7197723388672,366.7197723388672,369.4928283691406,369.4928283691406,377.76915740966797,377.76915740966797,398.7938995361328,398.7938995361328,404.29473876953125,404.29473876953125,404.29473876953125,412.20623779296875,412.20623779296875,412.20623779296875,420.91217041015625,430.3563232421875,430.3563232421875,432.08448028564453,444.0946388244629,444.0946388244629,444.0946388244629,444.0946388244629,444.0946388244629,444.0946388244629,444.0946388244629,444.0946388244629,444.0946388244629
"S62",428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,428.45587158203125,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,429.2869873046875,434.37513732910156,436.2923812866211,436.2923812866211,436.2923812866211,437.9223289489746,437.9223289489746,437.9223289489746,437.9223289489746,438.2773628234863,438.2773628234863,438.2773628234863,443.4684066772461,444.52399826049805,447.52875900268555,455.72958755493164,455.72958755493164,455.72958755493164,460.31212615966797,460.31212615966797,460.31212615966797,460.31212615966797,460.31212615966797,462.77762603759766,462.8041534423828,462.8041534423828,462.8041534423828
"S63",56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,56.0474853515625,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,81.14096069335938,85.77496337890625,103.66845703125,148.87213134765625,148.87213134765625,148.87213134765625,173.74868774414062,173.74868774414062,173.74868774414062
"S64",99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,99.07537841796875,141.31982421875,141.31982421875,168.19143676757812,168.19143676757812,168.19143676757812,192.1002197265625,192.1002197265625,192.1002197265625,192.1002197265625,192.1002197265625,192.1002197265625,192.1002197265625,192.1002197265625,192.40982055664062,210.35101318359375,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,217.9588623046875,236.51580810546875,236.51580810546875,257.8234405517578,257.8234405517578,257.8234405517578,257.8234405517578,257.8234405517578,257.8234405517578
"S65",-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-48.5657958984375,-1.51776123046875,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,86.46066284179688,146.18325805664062,146.18325805664062,146.18325805664062,146.18325805664062,165.26083374023438,192.73342895507812,192.73342895507812,192.73342895507812,192.73342895507812,192.73342895507812,192.73342895507812,192.73342895507812,206.02090454101562,206.02090454101562,206.02090454101562,206.02090454101562,219.99066162109375,219.99066162109375,219.99066162109375,219.99066162109375,231.22299194335938,239.07305908203125,239.07305908203125,250.44041442871094,269.0719299316406,269.0719299316406,269.0719299316406,269.0719299316406,271.1671600341797,271.1671600341797,271.1671600341797,271.1671600341797,271.1671600341797,271.1671600341797,271.1671600341797,271.1671600341797,323.8588104248047,323.8588104248047,323.8588104248047,323.8588104248047,323.8588104248047,323.8588104248047,323.8588104248047,323.8588104248047,323.8588104248047,323.8588104248047
"S66",-85.709228515625,-85.709228515625,-85.709228515625,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-73.326171875,-21.21673583984375,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,152.38671875,173.12619018554688,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,178.2664794921875,211.92141723632812,211.92141723632812,211.92141723632812,211.92141723632812,211.92141723632812,211.92141723632812,211.92141723632812,211.92141723632812,287.964599609375,287.964599609375,287.964599609375,287.964599609375,287.964599609375,297.03196716308594,297.03196716308594,297.03196716308594,297.03196716308594,311.22479248046875
